station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, SNOW_ON_THE_GROUND, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP
0.0, 0.0, 0.0, 0.0, 2010-05-07 00:00:00, 0.0, 14.0
0.0, 0.0, 0.0, 0.0, 2010-05-08 00:00:00, -5.5, 14.5
0.0, 0.0, 0.0, 0.0, 2010-05-09 00:00:00, -5.5, 15.5
0.0, 0.0, 0.0, 0.0, 2010-05-10 00:00:00, -2.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-05-11 00:00:00, -2.0, 21.0
0.0, 0.0, 0.0, 0.0, 2010-05-12 00:00:00, -2.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-05-13 00:00:00, 2.5, 20.5
0.0, 0.0, 0.0, 0.0, 2010-05-14 00:00:00, 0.0, 25.5
0.0, 0.0, 0.0, 0.0, 2010-05-15 00:00:00, 0.0, 23.0
0.0, 0.0, 0.0, 0.0, 2010-05-16 00:00:00, 8.5, 20.5
1.2, 1.2, 0.0, 0.0, 2010-05-17 00:00:00, 8.0, 24.5
1.0, 1.0, 0.0, 0.0, 2010-05-18 00:00:00, 10.5, 23.0
2.2, 2.2, 0.0, 0.0, 2010-05-19 00:00:00, 7.5, 23.0
0.8, 0.8, 0.0, 0.0, 2010-05-20 00:00:00, 6.0, 17.5
8.8, 8.8, 0.0, 0.0, 2010-05-21 00:00:00, 3.0, 13.0
0.0, 0.0, 0.0, 0.0, 2010-05-22 00:00:00, 3.0, 12.5
0.0, 0.0, 0.0, 0.0, 2010-05-23 00:00:00, 0.0, 16.0
0.0, 0.0, 0.0, 0.0, 2010-05-24 00:00:00, 2.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-05-25 00:00:00, -1.0, 20.5
0.0, 0.0, 0.0, 0.0, 2010-05-26 00:00:00, 4.5, 23.5
0.0, 0.0, 0.0, 0.0, 2010-05-27 00:00:00, 6.0, 22.0
0.4, 0.4, 0.0, 0.0, 2010-05-28 00:00:00, 10.0, 16.5
0.0, 0.0, 0.0, 0.0, 2010-05-29 00:00:00, 5.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-05-30 00:00:00, 0.0, 22.0
0.0, 0.0, 0.0, 0.0, 2010-05-31 00:00:00, 0.0, 23.0
0.0, 0.0, 0.0, 0.0, 2010-06-01 00:00:00, 6.5, 22.5
1.2, 1.2, 0.0, 0.0, 2010-06-02 00:00:00, 4.0, 20.5
0.8, 0.8, 0.0, 0.0, 2010-06-05 00:00:00, 7.5, 20.0
2.4, 2.4, 0.0, 0.0, 2010-06-06 00:00:00, 3.5, 20.5
1.4, 1.4, 0.0, 0.0, 2010-06-07 00:00:00, 8.0, 20.5
0.0, 0.0, 0.0, 0.0, 2010-06-08 00:00:00, 5.0, 21.5
0.2, 0.2, 0.0, 0.0, 2010-06-09 00:00:00, 6.5, 21.0
0.0, 0.0, 0.0, 0.0, 2010-06-10 00:00:00, 5.5, 21.0
0.0, 0.0, 0.0, 0.0, 2010-06-11 00:00:00, 1.5, 26.0
1.4, 1.4, 0.0, 0.0, 2010-06-12 00:00:00, 4.5, 28.0
1.2, 1.2, 0.0, 0.0, 2010-06-13 00:00:00, 11.0, 20.0
0.2, 0.2, 0.0, 0.0, 2010-06-14 00:00:00, 6.0, 18.5
0.0, 0.0, 0.0, 0.0, 2010-06-15 00:00:00, -1.5, 21.0
0.0, 0.0, 0.0, 0.0, 2010-06-16 00:00:00, -1.0, 25.0
0.0, 0.0, 0.0, 0.0, 2010-06-17 00:00:00, 1.0, 26.0
0.0, 0.0, 0.0, 0.0, 2010-06-18 00:00:00, 2.5, 27.0
0.0, 0.0, 0.0, 0.0, 2010-06-19 00:00:00, 5.0, 28.0
0.0, 0.0, 0.0, 0.0, 2010-06-20 00:00:00, 6.0, 29.0
0.0, 0.0, 0.0, 0.0, 2010-06-21 00:00:00, 10.0, 26.0
0.0, 0.0, 0.0, 0.0, 2010-06-22 00:00:00, 11.5, 26.0
4.6, 4.6, 0.0, 0.0, 2010-06-23 00:00:00, 11.5, 22.5
5.0, 5.0, 0.0, 0.0, 2010-06-24 00:00:00, 12.0, 22.0
0.0, 0.0, 0.0, 0.0, 2010-06-25 00:00:00, 10.5, 22.5
0.0, 0.0, 0.0, 0.0, 2010-06-26 00:00:00, 4.0, 26.5
0.0, 0.0, 0.0, 0.0, 2010-06-27 00:00:00, 11.0, 24.5
1.8, 1.8, 0.0, 0.0, 2010-06-28 00:00:00, 7.5, 24.0
1.6, 1.6, 0.0, 0.0, 2010-06-29 00:00:00, 2.5, 20.0
0.0, 0.0, 0.0, 0.0, 2010-06-30 00:00:00, 7.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-07-01 00:00:00, 1.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-07-02 00:00:00, 0.5, 21.0
15.0, 15.0, 0.0, 0.0, 2010-07-03 00:00:00, 9.5, 22.5
0.2, 0.2, 0.0, 0.0, 2010-07-04 00:00:00, 11.0, 21.0
0.0, 0.0, 0.0, 0.0, 2010-07-05 00:00:00, 9.5, 23.0
0.0, 0.0, 0.0, 0.0, 2010-07-06 00:00:00, 3.5, 27.0
0.0, 0.0, 0.0, 0.0, 2010-07-07 00:00:00, 7.0, 31.5
0.0, 0.0, 0.0, 0.0, 2010-07-08 00:00:00, 7.5, 33.5
0.4, 0.4, 0.0, 0.0, 2010-07-09 00:00:00, 10.0, 30.5
3.0, 3.0, 0.0, 0.0, 2010-07-10 00:00:00, 14.5, 26.5
0.0, 0.0, 0.0, 0.0, 2010-07-11 00:00:00, 12.5, 30.5
0.8, 0.8, 0.0, 0.0, 2010-07-12 00:00:00, 12.5, 17.0
0.0, 0.0, 0.0, 0.0, 2010-07-13 00:00:00, 7.5, 24.5
0.0, 0.0, 0.0, 0.0, 2010-07-14 00:00:00, 5.0, 29.5
0.0, 0.0, 0.0, 0.0, 2010-07-15 00:00:00, 5.0, 24.5
0.0, 0.0, 0.0, 0.0, 2010-07-16 00:00:00, 4.0, 24.0
0.0, 0.0, 0.0, 0.0, 2010-07-17 00:00:00, 2.5, 29.5
0.0, 0.0, 0.0, 0.0, 2010-07-18 00:00:00, 10.5, 25.5
0.0, 0.0, 0.0, 0.0, 2010-07-19 00:00:00, 4.0, 29.0
0.0, 0.0, 0.0, 0.0, 2010-07-20 00:00:00, 8.5, 30.0
4.4, 4.4, 0.0, 0.0, 2010-07-21 00:00:00, 8.0, 31.5
1.0, 1.0, 0.0, 0.0, 2010-07-22 00:00:00, 12.5, 19.0
0.0, 0.0, 0.0, 0.0, 2010-07-23 00:00:00, 5.5, 30.0
0.0, 0.0, 0.0, 0.0, 2010-07-24 00:00:00, 8.5, 30.5
0.0, 0.0, 0.0, 0.0, 2010-07-25 00:00:00, 4.0, 27.5
0.0, 0.0, 0.0, 0.0, 2010-07-26 00:00:00, 4.5, 29.0
1.4, 1.4, 0.0, 0.0, 2010-07-27 00:00:00, 6.5, 33.0
0.0, 0.0, 0.0, 0.0, 2010-07-28 00:00:00, 11.0, 32.5
0.0, 0.0, 0.0, 0.0, 2010-07-29 00:00:00, 9.5, 30.0
0.0, 0.0, 0.0, 0.0, 2010-07-30 00:00:00, 8.0, 30.0
0.0, 0.0, 0.0, 0.0, 2010-07-31 00:00:00, 7.5, 31.5
1.6, 1.6, 0.0, 0.0, 2010-08-01 00:00:00, 8.0, 29.0
0.0, 0.0, 0.0, 0.0, 2010-08-02 00:00:00, 10.0, 30.0
0.0, 0.0, 0.0, 0.0, 2010-08-03 00:00:00, 6.5, 31.5
0.0, 0.0, 0.0, 0.0, 2010-08-04 00:00:00, 7.5, 30.5
1.0, 1.0, 0.0, 0.0, 2010-08-05 00:00:00, 13.5, 28.0
10.0, 10.0, 0.0, 0.0, 2010-08-06 00:00:00, 14.5, 28.5
5.4, 5.4, 0.0, 0.0, 2010-08-07 00:00:00, 14.5, 23.5
6.2, 6.2, 0.0, 0.0, 2010-08-08 00:00:00, 10.5, 24.0
0.0, 0.0, 0.0, 0.0, 2010-08-09 00:00:00, 11.0, 21.0
0.0, 0.0, 0.0, 0.0, 2010-08-10 00:00:00, 4.5, 26.0
0.0, 0.0, 0.0, 0.0, 2010-08-11 00:00:00, 8.5, 28.5
0.0, 0.0, 0.0, 0.0, 2010-08-12 00:00:00, 7.0, 27.5
0.0, 0.0, 0.0, 0.0, 2010-08-13 00:00:00, 7.0, 27.5
0.0, 0.0, 0.0, 0.0, 2010-08-14 00:00:00, 6.0, 31.0
0.0, 0.0, 0.0, 0.0, 2010-08-15 00:00:00, 6.0, 33.0
0.0, 0.0, 0.0, 0.0, 2010-08-16 00:00:00, 8.5, 30.0
0.0, 0.0, 0.0, 0.0, 2010-08-17 00:00:00, 9.0, 27.0
0.0, 0.0, 0.0, 0.0, 2010-08-18 00:00:00, 7.0, 31.0
0.0, 0.0, 0.0, 0.0, 2010-08-19 00:00:00, 7.5, 20.5
0.0, 0.0, 0.0, 0.0, 2010-08-20 00:00:00, 8.5, 20.0
1.4, 1.4, 0.0, 0.0, 2010-08-21 00:00:00, 9.0, 21.5
0.0, 0.0, 0.0, 0.0, 2010-08-22 00:00:00, 9.5, 20.0
5.0, 5.0, 0.0, 0.0, 2010-08-23 00:00:00, 1.5, 21.0
0.0, 0.0, 0.0, 0.0, 2010-08-24 00:00:00, 7.0, 26.5
0.0, 0.0, 0.0, 0.0, 2010-08-25 00:00:00, 6.5, 28.5
3.6, 3.6, 0.0, 0.0, 2010-08-26 00:00:00, 9.5, 28.5
0.6, 0.6, 0.0, 0.0, 2010-08-27 00:00:00, 8.5, 15.5
0.0, 0.0, 0.0, 0.0, 2010-08-28 00:00:00, 2.5, 18.5
0.0, 0.0, 0.0, 0.0, 2010-08-29 00:00:00, 2.5, 19.5
4.6, 4.6, 0.0, 0.0, 2010-08-30 00:00:00, 4.5, 20.5
15.6, 15.6, 0.0, 0.0, 2010-08-31 00:00:00, 7.5, 18.5
