station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
7.4, 0.0, None, 7.4, 2010-01-01 00:00:00, 25.0, None
0.0, 0.0, None, 0.0, 2010-01-02 00:00:00, 32.0, None
4.6, 0.0, None, 4.6, 2010-01-03 00:00:00, 26.0, None
3.5, 0.0, None, 3.5, 2010-01-04 00:00:00, 29.0, None
0.0, 0.0, None, 0.0, 2010-01-05 00:00:00, 30.0, None
0.0, 0.0, None, 0.0, 2010-01-06 00:00:00, 30.0, None
0.0, 0.0, None, 0.0, 2010-01-07 00:00:00, 30.0, None
5.2, 5.2, None, 0.0, 2010-01-08 00:00:00, 30.0, None
1.2, 1.2, None, 0.0, 2010-01-09 00:00:00, 30.0, None
10.6, 10.6, None, 0.0, 2010-01-10 00:00:00, 21.0, None
8.2, 8.2, None, 0.0, 2010-01-11 00:00:00, 18.0, None
0.0, 0.0, None, 0.0, 2010-01-12 00:00:00, 13.0, None
0.6, 0.6, None, 0.0, 2010-01-13 00:00:00, 12.0, None
5.0, 5.0, None, 0.0, 2010-01-14 00:00:00, 10.0, None
3.2, 3.2, None, 0.0, 2010-01-15 00:00:00, 0.0, None
5.8, 0.0, None, 5.8, 2010-01-16 00:00:00, 0.0, None
7.8, 7.8, None, 0.0, 2010-01-17 00:00:00, 5.0, None
0.0, 0.0, None, 0.0, 2010-01-18 00:00:00, 3.0, None
0.0, 0.0, None, 0.0, 2010-01-19 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-01-20 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-01-21 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-01-22 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-01-23 00:00:00, 0.0, None
6.4, 0.0, None, 6.4, 2010-01-24 00:00:00, 0.0, None
3.8, 3.8, None, 0.0, 2010-01-25 00:00:00, 6.0, None
0.0, 0.0, None, 0.0, 2010-01-26 00:00:00, 1.0, None
0.0, 0.0, None, 0.0, 2010-01-27 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-01-28 00:00:00, 0.0, None
4.4, 4.4, None, 0.0, 2010-01-29 00:00:00, 0.0, None
9.8, 9.8, None, 0.0, 2010-01-30 00:00:00, 0.0, None
1.4, 1.4, None, 0.0, 2010-01-31 00:00:00, 0.0, None
0.6, 0.6, None, 0.0, 2010-02-01 00:00:00, 0.0, None
1.8, 1.8, None, 0.0, 2010-02-02 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-03 00:00:00, 0.0, None
1.6, 1.6, None, 0.0, 2010-02-04 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-05 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-06 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-07 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-08 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-09 00:00:00, 0.0, None
0.0, 0.0, None, 0.0, 2010-02-10 00:00:00, 0.0, None
