station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, SNOW_ON_THE_GROUND, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP
0.0, 0.0, 0.0, 0.0, 2010-02-27 00:00:00, 0.0, 10.3
0.0, 0.0, 0.0, 0.0, 2010-02-28 00:00:00, -4.6, 11.0
0.0, 0.0, 0.0, 0.0, 2010-03-01 00:00:00, -3.9, 10.4
0.0, 0.0, 0.0, 0.0, 2010-03-02 00:00:00, -3.0, 9.5
0.0, 0.0, 0.0, 0.0, 2010-03-03 00:00:00, -3.4, 11.5
0.0, 0.0, 0.0, 0.0, 2010-03-04 00:00:00, 0.8, 12.4
0.0, 0.0, 0.0, 0.0, 2010-03-05 00:00:00, -4.0, 11.7
0.0, 0.0, 0.0, 0.0, 2010-03-06 00:00:00, -4.3, 11.2
0.0, 0.0, 0.0, 0.0, 2010-03-07 00:00:00, -5.3, 12.7
1.4, 1.4, 0.0, 0.0, 2010-03-08 00:00:00, -1.6, 9.5
0.0, 0.0, 0.0, 0.0, 2010-03-09 00:00:00, -2.2, 5.7
0.0, 0.0, 0.0, 0.0, 2010-03-10 00:00:00, -5.7, 6.2
0.0, 0.0, 0.0, 0.0, 2010-03-11 00:00:00, -1.3, 4.7
5.8, 5.6, 0.0, 0.2, 2010-03-12 00:00:00, -0.1, 9.5
0.0, 0.0, 0.0, 0.0, 2010-03-13 00:00:00, 0.4, 9.5
0.0, 0.0, 0.0, 0.0, 2010-03-14 00:00:00, -4.0, 9.2
0.0, 0.0, 0.0, 0.0, 2010-03-15 00:00:00, -3.2, 11.8
0.0, 0.0, 0.0, 0.0, 2010-03-16 00:00:00, -2.5, 15.2
0.2, 0.2, 0.0, 0.0, 2010-03-17 00:00:00, 0.7, 10.9
0.0, 0.0, 0.0, 0.0, 2010-03-18 00:00:00, -4.1, 7.5
0.0, 0.0, 0.0, 0.0, 2010-03-19 00:00:00, -4.5, 9.0
0.0, 0.0, 0.0, 0.0, 2010-03-20 00:00:00, -6.8, 12.1
0.0, 0.0, 0.0, 0.0, 2010-03-21 00:00:00, -0.9, 11.3
0.6, 0.6, 0.0, 0.0, 2010-03-22 00:00:00, -0.2, 10.2
0.0, 0.0, 0.0, 0.0, 2010-03-23 00:00:00, -2.8, 12.7
0.0, 0.0, 0.0, 0.0, 2010-03-24 00:00:00, -2.1, 13.5
0.0, 0.0, 0.0, 0.0, 2010-03-25 00:00:00, -3.4, 12.1
0.0, 0.0, 0.0, 0.0, 2010-03-26 00:00:00, 4.2, 13.1
0.0, 0.0, 0.0, 0.0, 2010-03-27 00:00:00, 2.0, 11.7
1.0, 1.0, 0.0, 0.0, 2010-03-28 00:00:00, -1.8, 9.8
4.4, 4.4, 0.0, 0.0, 2010-03-29 00:00:00, 3.6, 8.5
0.0, 0.0, 0.0, 0.0, 2010-03-30 00:00:00, -0.8, 6.9
0.0, 0.0, 0.0, 0.0, 2010-03-31 00:00:00, -3.0, 6.8
0.8, 0.0, 0.0, 0.8, 2010-04-01 00:00:00, -4.4, 7.7
0.2, 0.0, 0.0, 0.2, 2010-04-02 00:00:00, -1.5, 5.8
0.0, 0.0, 0.0, 0.0, 2010-04-03 00:00:00, -3.3, 7.6
0.0, 0.0, 0.0, 0.0, 2010-04-04 00:00:00, -4.7, 7.5
0.2, 0.0, 0.0, 0.2, 2010-04-05 00:00:00, -3.9, 11.0
1.2, 0.0, 0.0, 1.2, 2010-04-06 00:00:00, -2.1, 6.9
0.0, 0.0, 0.0, 0.0, 2010-04-07 00:00:00, -0.4, 9.2
8.6, 5.8, 0.0, 3.0, 2010-04-08 00:00:00, -2.0, 6.5
0.0, 0.0, 0.0, 0.0, 2010-04-09 00:00:00, -4.1, 5.2
0.0, 0.0, 0.0, 0.0, 2010-04-10 00:00:00, -7.9, 7.4
0.0, 0.0, 0.0, 0.0, 2010-04-11 00:00:00, -4.9, 8.0
0.0, 0.0, 0.0, 0.0, 2010-04-12 00:00:00, -2.5, 8.7
0.0, 0.0, 0.0, 0.0, 2010-04-13 00:00:00, -3.5, 10.0
0.0, 0.0, 0.0, 0.0, 2010-04-14 00:00:00, 0.7, 16.0
0.0, 0.0, 0.0, 0.0, 2010-04-15 00:00:00, 0.0, 17.2
0.0, 0.0, 0.0, 0.0, 2010-04-16 00:00:00, 0.4, 20.5
0.0, 0.0, 0.0, 0.0, 2010-04-17 00:00:00, 4.8, 20.8
0.0, 0.0, 0.0, 0.0, 2010-04-18 00:00:00, 2.0, 18.1
0.0, 0.0, 0.0, 0.0, 2010-04-19 00:00:00, 3.0, 21.7
0.0, 0.0, 0.0, 0.0, 2010-04-20 00:00:00, 4.6, 25.0
0.0, 0.0, 0.0, 0.0, 2010-04-21 00:00:00, 6.6, 25.4
1.6, 1.6, 0.0, 0.0, 2010-04-22 00:00:00, 6.8, 14.4
0.0, 0.0, 0.0, 0.0, 2010-04-23 00:00:00, 0.0, 15.4
0.4, 0.4, 0.0, 0.0, 2010-04-24 00:00:00, 1.6, 10.6
0.0, 0.0, 0.0, 0.0, 2010-04-25 00:00:00, -1.5, 11.9
0.0, 0.0, 0.0, 0.0, 2010-04-26 00:00:00, -3.5, 14.5
1.1, 1.1, 0.0, 0.0, 2010-04-27 00:00:00, 3.9, 9.9
12.4, 12.4, 0.0, 0.0, 2010-04-28 00:00:00, 1.0, 6.9
0.5, 0.5, 0.0, 0.0, 2010-04-29 00:00:00, 0.8, 10.3
0.0, 0.0, 0.0, 0.0, 2010-04-30 00:00:00, -0.4, 13.8
1.6, 1.6, 0.0, 0.0, 2010-05-01 00:00:00, 0.1, 11.0
0.0, 0.0, 0.0, 0.0, 2010-05-02 00:00:00, 0.4, 14.4
2.4, 2.0, 0.0, 0.4, 2010-05-03 00:00:00, 2.2, 9.0
0.0, 0.0, 0.0, 0.0, 2010-05-04 00:00:00, 1.6, 8.0
1.6, 0.6, 0.0, 1.0, 2010-05-05 00:00:00, 0.5, 6.7
7.6, 2.4, 0.0, 5.2, 2010-05-06 00:00:00, -2.5, 9.4
5.0, 0.0, 1.0, 5.0, 2010-05-07 00:00:00, 0.1, 10.4
0.0, 0.0, 0.0, 0.0, 2010-05-08 00:00:00, -0.5, 10.3
0.0, 0.0, 0.0, 0.0, 2010-05-09 00:00:00, -0.1, 11.8
0.0, 0.0, 0.0, 0.0, 2010-05-10 00:00:00, -1.3, 15.7
0.0, 0.0, 0.0, 0.0, 2010-05-11 00:00:00, 2.0, 16.8
0.0, 0.0, 0.0, 0.0, 2010-05-12 00:00:00, 2.3, 19.4
0.0, 0.0, 0.0, 0.0, 2010-05-13 00:00:00, 2.9, 20.6
0.0, 0.0, 0.0, 0.0, 2010-05-14 00:00:00, 7.4, 21.7
0.0, 0.0, 0.0, 0.0, 2010-05-15 00:00:00, 5.4, 21.7
0.0, 0.0, 0.0, 0.0, 2010-05-16 00:00:00, 7.0, 22.3
0.4, 0.4, 0.0, 0.0, 2010-05-17 00:00:00, 7.7, 26.5
4.0, 4.0, 0.0, 0.0, 2010-05-18 00:00:00, 10.0, 22.6
0.0, 0.0, 0.0, 0.0, 2010-05-19 00:00:00, 9.9, 20.1
0.0, 0.0, 0.0, 0.0, 2010-05-20 00:00:00, 5.3, 12.7
0.0, 0.0, 0.0, 0.0, 2010-05-21 00:00:00, 2.5, 12.8
0.0, 0.0, 0.0, 0.0, 2010-05-22 00:00:00, -1.8, 13.7
1.8, 1.8, 0.0, 0.0, 2010-05-23 00:00:00, 0.9, 14.3
0.0, 0.0, 0.0, 0.0, 2010-05-24 00:00:00, -1.1, 18.3
0.0, 0.0, 0.0, 0.0, 2010-05-25 00:00:00, 5.4, 18.2
0.0, 0.0, 0.0, 0.0, 2010-05-26 00:00:00, 4.6, 20.9
14.4, 14.4, 0.0, 0.0, 2010-05-27 00:00:00, 6.9, 15.3
0.2, 0.2, 0.0, 0.0, 2010-05-28 00:00:00, 5.9, 16.1
2.4, 2.4, 0.0, 0.0, 2010-05-29 00:00:00, 5.8, 11.9
0.8, 0.8, 0.0, 0.0, 2010-05-30 00:00:00, 5.5, 12.8
6.0, 6.0, 0.0, 0.0, 2010-05-31 00:00:00, 6.6, 15.0
7.6, 7.6, 0.0, 0.0, 2010-06-01 00:00:00, 8.0, 17.7
3.8, 3.8, 0.0, 0.0, 2010-06-02 00:00:00, 7.9, 14.5
5.6, 5.6, 0.0, 0.0, 2010-06-03 00:00:00, 7.5, 16.7
0.4, 0.4, 0.0, 0.0, 2010-06-04 00:00:00, 3.9, 12.7
1.8, 1.8, 0.0, 0.0, 2010-06-05 00:00:00, 4.8, 17.4
4.6, 4.6, 0.0, 0.0, 2010-06-06 00:00:00, 4.8, 19.3
0.0, 0.0, 0.0, 0.0, 2010-06-07 00:00:00, 6.6, 19.2
0.4, 0.4, 0.0, 0.0, 2010-06-08 00:00:00, 7.5, 20.4
7.6, 7.6, 0.0, 0.0, 2010-06-09 00:00:00, 8.0, 15.1
16.0, 16.0, 0.0, 0.0, 2010-06-10 00:00:00, 4.8, 15.2
2.0, 2.0, 0.0, 0.0, 2010-06-11 00:00:00, 5.2, 18.1
0.0, 0.0, 0.0, 0.0, 2010-06-12 00:00:00, 4.4, 24.3
0.0, 0.0, 0.0, 0.0, 2010-06-13 00:00:00, 7.6, 27.1
0.0, 0.0, 0.0, 0.0, 2010-06-14 00:00:00, 13.1, 21.1
0.0, 0.0, 0.0, 0.0, 2010-06-15 00:00:00, 6.2, 21.1
8.8, 8.8, 0.0, 0.0, 2010-06-16 00:00:00, 8.1, 12.5
16.8, 16.8, 0.0, 0.0, 2010-06-17 00:00:00, 8.1, 11.1
1.6, 1.6, 0.0, 0.0, 2010-06-18 00:00:00, 7.5, 15.0
0.0, 0.0, 0.0, 0.0, 2010-06-19 00:00:00, 4.6, 22.4
0.4, 0.4, 0.0, 0.0, 2010-06-20 00:00:00, 8.7, 26.2
0.0, 0.0, 0.0, 0.0, 2010-06-21 00:00:00, 8.7, 20.3
0.0, 0.0, 0.0, 0.0, 2010-06-22 00:00:00, 12.0, 22.5
0.0, 0.0, 0.0, 0.0, 2010-06-23 00:00:00, 9.1, 25.4
0.0, 0.0, 0.0, 0.0, 2010-06-24 00:00:00, 12.8, 26.8
0.0, 0.0, 0.0, 0.0, 2010-06-25 00:00:00, 10.1, 25.2
0.0, 0.0, 0.0, 0.0, 2010-06-26 00:00:00, 9.5, 25.8
0.0, 0.0, 0.0, 0.0, 2010-06-27 00:00:00, 9.1, 26.9
0.0, 0.0, 0.0, 0.0, 2010-06-28 00:00:00, 10.1, 27.9
1.4, 1.4, 0.0, 0.0, 2010-06-29 00:00:00, 12.2, 27.9
0.0, 0.0, 0.0, 0.0, 2010-06-30 00:00:00, 12.1, 21.8
0.0, 0.0, 0.0, 0.0, 2010-07-01 00:00:00, 4.2, 20.7
1.8, 1.8, 0.0, 0.0, 2010-07-02 00:00:00, 10.1, 17.2
0.2, 0.2, 0.0, 0.0, 2010-07-03 00:00:00, 6.6, 20.4
0.0, 0.0, 0.0, 0.0, 2010-07-04 00:00:00, 8.0, 19.0
0.6, 0.6, 0.0, 0.0, 2010-07-05 00:00:00, 7.5, 19.3
0.0, 0.0, 0.0, 0.0, 2010-07-06 00:00:00, 5.2, 23.6
0.0, 0.0, 0.0, 0.0, 2010-07-07 00:00:00, 8.8, 28.1
0.0, 0.0, 0.0, 0.0, 2010-07-08 00:00:00, 11.3, 30.4
0.0, 0.0, 0.0, 0.0, 2010-07-09 00:00:00, 12.0, 32.5
3.0, 3.0, 0.0, 0.0, 2010-07-10 00:00:00, 15.9, 28.9
0.0, 0.0, 0.0, 0.0, 2010-07-11 00:00:00, 11.8, 27.7
0.0, 0.0, 0.0, 0.0, 2010-07-12 00:00:00, 12.2, 23.9
0.0, 0.0, 0.0, 0.0, 2010-07-13 00:00:00, 8.2, 14.8
0.0, 0.0, 0.0, 0.0, 2010-07-14 00:00:00, 5.5, 24.8
0.0, 0.0, 0.0, 0.0, 2010-07-15 00:00:00, 10.2, 28.4
0.0, 0.0, 0.0, 0.0, 2010-07-16 00:00:00, 11.2, 29.1
0.0, 0.0, 0.0, 0.0, 2010-07-17 00:00:00, 10.1, 28.7
3.4, 3.4, 0.0, 0.0, 2010-07-18 00:00:00, 13.0, 26.0
1.2, 1.2, 0.0, 0.0, 2010-07-19 00:00:00, 10.9, 25.5
0.0, 0.0, 0.0, 0.0, 2010-07-20 00:00:00, 6.9, 24.7
0.0, 0.0, 0.0, 0.0, 2010-07-21 00:00:00, 10.3, 27.7
2.2, 2.2, 0.0, 0.0, 2010-07-22 00:00:00, 11.3, 21.7
0.0, 0.0, 0.0, 0.0, 2010-07-23 00:00:00, 9.6, 25.9
0.0, 0.0, 0.0, 0.0, 2010-07-24 00:00:00, 10.2, 30.9
0.0, 0.0, 0.0, 0.0, 2010-07-25 00:00:00, 13.5, 33.0
0.0, 0.0, 0.0, 0.0, 2010-07-26 00:00:00, 13.4, 33.3
8.6, 8.6, 0.0, 0.0, 2010-07-27 00:00:00, 15.8, 29.1
8.6, 8.6, 0.0, 0.0, 2010-07-28 00:00:00, 14.3, 30.4
0.8, 0.8, 0.0, 0.0, 2010-07-29 00:00:00, 16.9, 27.2
0.0, 0.0, 0.0, 0.0, 2010-07-30 00:00:00, 13.4, 29.8
0.4, 0.4, 0.0, 0.0, 2010-07-31 00:00:00, 11.8, 24.5
2.8, 2.8, 0.0, 0.0, 2010-08-01 00:00:00, 10.2, 25.1
3.0, 3.0, 0.0, 0.0, 2010-08-02 00:00:00, 10.0, 20.7
0.0, 0.0, 0.0, 0.0, 2010-08-03 00:00:00, 11.1, 25.5
0.0, 0.0, 0.0, 0.0, 2010-08-04 00:00:00, 10.8, 27.1
8.2, 8.2, 0.0, 0.0, 2010-08-05 00:00:00, 11.6, 30.6
6.0, 6.0, 0.0, 0.0, 2010-08-06 00:00:00, 13.3, 25.6
2.0, 2.0, 0.0, 0.0, 2010-08-07 00:00:00, 9.3, 26.0
5.6, 5.6, 0.0, 0.0, 2010-08-08 00:00:00, 13.5, 20.2
1.2, 1.2, 0.0, 0.0, 2010-08-09 00:00:00, 11.8, 23.9
0.6, 0.6, 0.0, 0.0, 2010-08-10 00:00:00, 8.9, 23.5
0.0, 0.0, 0.0, 0.0, 2010-08-11 00:00:00, 10.7, 24.4
1.8, 1.8, 0.0, 0.0, 2010-08-12 00:00:00, 9.3, 25.6
0.0, 0.0, 0.0, 0.0, 2010-08-13 00:00:00, 7.5, 20.7
0.2, 0.2, 0.0, 0.0, 2010-08-14 00:00:00, 9.5, 25.0
0.0, 0.0, 0.0, 0.0, 2010-08-15 00:00:00, 8.7, 27.6
0.0, 0.0, 0.0, 0.0, 2010-08-16 00:00:00, 10.2, 30.7
0.0, 0.0, 0.0, 0.0, 2010-08-17 00:00:00, 11.3, 29.1
0.0, 0.0, 0.0, 0.0, 2010-08-18 00:00:00, 12.0, 32.2
0.0, 0.0, 0.0, 0.0, 2010-08-19 00:00:00, 15.3, 28.4
0.0, 0.0, 0.0, 0.0, 2010-08-20 00:00:00, 10.7, 25.5
0.0, 0.0, 0.0, 0.0, 2010-08-21 00:00:00, 7.8, 27.2
1.4, 1.4, 0.0, 0.0, 2010-08-22 00:00:00, 8.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-08-23 00:00:00, 1.8, 21.0
0.0, 0.0, 0.0, 0.0, 2010-08-24 00:00:00, 6.8, 25.9
0.0, 0.0, 0.0, 0.0, 2010-08-25 00:00:00, 8.2, 31.3
0.0, 0.0, 0.0, 0.0, 2010-08-26 00:00:00, 9.4, 30.9
0.0, 0.0, 0.0, 0.0, 2010-08-27 00:00:00, 11.3, 20.8
0.0, 0.0, 0.0, 0.0, 2010-08-28 00:00:00, -3.8, 19.2
12.8, 12.8, 0.0, 0.0, 2010-08-29 00:00:00, 6.9, 13.7
0.2, 0.2, 0.0, 0.0, 2010-08-30 00:00:00, 3.4, 17.1
0.0, 0.0, 0.0, 0.0, 2010-08-31 00:00:00, 5.8, 16.5
1.2, 1.2, 0.0, 0.0, 2010-09-01 00:00:00, 7.3, 18.4
0.0, 0.0, 0.0, 0.0, 2010-09-02 00:00:00, 1.5, 22.3
0.0, 0.0, 0.0, 0.0, 2010-09-03 00:00:00, 6.0, 24.3
1.6, 1.6, 0.0, 0.0, 2010-09-04 00:00:00, 8.8, 25.2
9.4, 9.4, 0.0, 0.0, 2010-09-05 00:00:00, 3.4, 11.3
0.4, 0.4, 0.0, 0.0, 2010-09-06 00:00:00, 2.1, 13.5
2.4, 2.4, 0.0, 0.0, 2010-09-07 00:00:00, 5.3, 13.3
0.6, 0.6, 0.0, 0.0, 2010-09-08 00:00:00, 5.1, 14.7
0.0, 0.0, 0.0, 0.0, 2010-09-09 00:00:00, 8.3, 18.5
0.4, 0.4, 0.0, 0.0, 2010-09-10 00:00:00, 4.2, 18.4
0.0, 0.0, 0.0, 0.0, 2010-09-11 00:00:00, 7.9, 16.0
0.2, 0.2, 0.0, 0.0, 2010-09-12 00:00:00, 5.4, 16.6
1.8, 1.8, 0.0, 0.0, 2010-09-13 00:00:00, 8.4, 19.5
0.0, 0.0, 0.0, 0.0, 2010-09-14 00:00:00, 5.4, 19.8
4.0, 4.0, 0.0, 0.0, 2010-09-15 00:00:00, 4.8, 18.6
0.2, 0.2, 0.0, 0.0, 2010-09-16 00:00:00, 9.4, 20.6
2.4, 2.4, 0.0, 0.0, 2010-09-17 00:00:00, 5.9, 12.4
0.2, 0.2, 0.0, 0.0, 2010-09-18 00:00:00, 3.8, 10.0
13.2, 13.2, 0.0, 0.0, 2010-09-19 00:00:00, 7.0, 11.5
2.4, 2.4, 0.0, 0.0, 2010-09-20 00:00:00, 7.7, 16.3
0.8, 0.8, 0.0, 0.0, 2010-09-21 00:00:00, 2.9, 11.6
0.0, 0.0, 0.0, 0.0, 2010-09-22 00:00:00, 0.8, 13.3
0.0, 0.0, 0.0, 0.0, 2010-09-23 00:00:00, -0.5, 11.2
0.0, 0.0, 0.0, 0.0, 2010-09-24 00:00:00, 5.7, 15.6
0.0, 0.0, 0.0, 0.0, 2010-09-25 00:00:00, 3.8, 23.3
0.0, 0.0, 0.0, 0.0, 2010-09-26 00:00:00, 7.6, 19.5
0.0, 0.0, 0.0, 0.0, 2010-09-27 00:00:00, 9.5, 23.2
1.2, 1.2, 0.0, 0.0, 2010-09-28 00:00:00, 9.0, 23.2
0.0, 0.0, 0.0, 0.0, 2010-09-29 00:00:00, 3.4, 19.6
0.0, 0.0, 0.0, 0.0, 2010-09-30 00:00:00, 2.4, 21.4
0.0, 0.0, 0.0, 0.0, 2010-10-01 00:00:00, 4.1, 21.6
0.0, 0.0, 0.0, 0.0, 2010-10-02 00:00:00, 3.3, 22.5
5.6, 5.6, 0.0, 0.0, 2010-10-03 00:00:00, 6.7, 13.8
1.8, 1.8, 0.0, 0.0, 2010-10-04 00:00:00, 8.8, 17.0
0.0, 0.0, 0.0, 0.0, 2010-10-05 00:00:00, 7.3, 18.8
0.0, 0.0, 0.0, 0.0, 2010-10-06 00:00:00, 1.8, 17.2
0.0, 0.0, 0.0, 0.0, 2010-10-07 00:00:00, 1.5, 16.1
0.0, 0.0, 0.0, 0.0, 2010-10-08 00:00:00, 5.1, 17.3
0.0, 0.0, 0.0, 0.0, 2010-10-09 00:00:00, 6.0, 15.9
1.2, 1.2, 0.0, 0.0, 2010-10-10 00:00:00, 9.7, 17.7
0.0, 0.0, 0.0, 0.0, 2010-10-11 00:00:00, 6.0, 13.5
0.0, 0.0, 0.0, 0.0, 2010-10-12 00:00:00, 5.4, 13.5
0.0, 0.0, 0.0, 0.0, 2010-10-13 00:00:00, 0.1, 15.6
0.0, 0.0, 0.0, 0.0, 2010-10-14 00:00:00, -1.8, 19.6
0.0, 0.0, 0.0, 0.0, 2010-10-15 00:00:00, 0.8, 12.0
0.0, 0.0, 0.0, 0.0, 2010-10-16 00:00:00, -4.4, 10.2
0.0, 0.0, 0.0, 0.0, 2010-10-17 00:00:00, -7.3, 10.1
0.0, 0.0, 0.0, 0.0, 2010-10-18 00:00:00, -3.9, 10.0
0.0, 0.0, 0.0, 0.0, 2010-10-19 00:00:00, -4.4, 14.2
0.0, 0.0, 0.0, 0.0, 2010-10-20 00:00:00, -2.2, 15.1
0.0, 0.0, 0.0, 0.0, 2010-10-21 00:00:00, -3.1, 14.7
0.0, 0.0, 0.0, 0.0, 2010-10-22 00:00:00, -1.8, 15.4
0.4, 0.4, 0.0, 0.0, 2010-10-23 00:00:00, -1.2, 8.1
3.8, 3.8, 0.0, 0.0, 2010-10-24 00:00:00, 2.1, 9.6
0.0, 0.0, 0.0, 0.0, 2010-10-25 00:00:00, 0.4, 7.9
0.6, 0.6, 0.0, 0.0, 2010-10-26 00:00:00, 2.4, 6.9
0.0, 0.0, 0.0, 0.0, 2010-10-27 00:00:00, -1.0, 8.8
0.4, 0.4, 0.0, 0.0, 2010-10-28 00:00:00, -2.8, 3.0
2.6, 2.6, 0.0, 0.0, 2010-10-29 00:00:00, -1.2, 5.4
0.0, 0.0, 0.0, 0.0, 2010-10-30 00:00:00, -3.6, 7.9
0.0, 0.0, 0.0, 0.0, 2010-10-31 00:00:00, 1.7, 10.3
1.2, 1.2, 0.0, 0.0, 2010-11-01 00:00:00, 3.7, 9.5
0.2, 0.2, 0.0, 0.0, 2010-11-02 00:00:00, 2.6, 13.0
0.0, 0.0, 0.0, 0.0, 2010-11-03 00:00:00, -3.9, 9.0
0.0, 0.0, 0.0, 0.0, 2010-11-04 00:00:00, -5.6, 8.1
0.0, 0.0, 0.0, 0.0, 2010-11-05 00:00:00, -3.6, 7.1
0.8, 0.8, 0.0, 0.0, 2010-11-06 00:00:00, 0.0, 14.6
2.0, 2.0, 0.0, 0.0, 2010-11-07 00:00:00, 4.0, 9.9
0.0, 0.0, 0.0, 0.0, 2010-11-08 00:00:00, -1.6, 7.6
0.0, 0.0, 0.0, 0.0, 2010-11-09 00:00:00, -4.7, 5.4
0.0, 0.0, 0.0, 0.0, 2010-11-10 00:00:00, -7.2, 5.1
0.0, 0.0, 0.0, 0.0, 2010-11-11 00:00:00, -2.4, 4.2
0.0, 0.0, 0.0, 0.0, 2010-11-12 00:00:00, -2.9, 6.6
0.0, 0.0, 0.0, 0.0, 2010-11-13 00:00:00, -5.7, 3.6
0.0, 0.0, 0.0, 0.0, 2010-11-14 00:00:00, -2.9, 5.2
1.8, 1.8, 0.0, 0.0, 2010-11-15 00:00:00, -5.9, 4.8
10.8, 0.0, 0.0, 9.4, 2010-11-16 00:00:00, -3.0, 3.0
10.4, 0.0, 13.0, 12.8, 2010-11-17 00:00:00, -3.5, -0.5
