station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
8.1, 8.1, 0.0, 2010-06-01 00:00:00, 9.0, 16.5, 0.0
17.5, 17.5, 0.0, 2010-06-02 00:00:00, 9.0, 18.5, 0.0
2.2, 2.2, 0.0, 2010-06-03 00:00:00, 5.5, 16.0, 0.0
1.8, 1.8, 0.0, 2010-06-04 00:00:00, 6.5, 14.5, 0.0
2.7, 2.7, 0.0, 2010-06-05 00:00:00, 4.0, 20.0, 0.0
6.6, 6.6, 0.0, 2010-06-06 00:00:00, 9.0, 15.5, 0.0
1.5, 1.5, 0.0, 2010-06-07 00:00:00, 10.0, 19.5, 0.0
5.5, 5.5, 0.0, 2010-06-08 00:00:00, 5.0, 21.5, 0.0
8.1, 8.1, 0.0, 2010-06-09 00:00:00, 9.5, 15.0, 0.0
5.8, 5.8, 0.0, 2010-06-10 00:00:00, 8.0, 14.0, 0.0
0.6, 0.6, 0.0, 2010-06-11 00:00:00, 9.5, 17.0, 0.0
0.0, 0.0, 0.0, 2010-06-12 00:00:00, 13.0, 22.5, 0.0
0.4, 0.4, 0.0, 2010-06-13 00:00:00, 8.0, 20.0, 0.0
0.0, 0.0, 0.0, 2010-06-14 00:00:00, 5.0, 18.0, 0.0
10.9, 10.9, 0.0, 2010-06-15 00:00:00, 4.5, 13.5, 0.0
1.3, 1.3, 0.0, 2010-06-16 00:00:00, 7.5, 17.0, 0.0
2.0, 2.0, 0.0, 2010-06-17 00:00:00, 9.0, 12.0, 0.0
0.0, 0.0, 0.0, 2010-06-18 00:00:00, 8.0, 23.5, 0.0
0.7, 0.7, 0.0, 2010-06-19 00:00:00, 7.0, 22.0, 0.0
1.5, 1.5, 0.0, 2010-06-20 00:00:00, 10.0, 15.5, 0.0
0.2, 0.2, 0.0, 2010-06-21 00:00:00, 9.5, 14.5, 0.0
0.0, 0.0, 0.0, 2010-06-22 00:00:00, 10.0, 22.0, 0.0
0.0, 0.0, 0.0, 2010-06-23 00:00:00, 11.0, 25.0, 0.0
0.0, 0.0, 0.0, 2010-06-24 00:00:00, 11.5, 22.5, 0.0
0.0, 0.0, 0.0, 2010-06-25 00:00:00, 10.0, 21.5, 0.0
0.0, 0.0, 0.0, 2010-06-26 00:00:00, 8.5, 19.5, 0.0
10.6, 10.6, 0.0, 2010-06-27 00:00:00, 7.0, 17.0, 0.0
1.6, 1.6, 0.0, 2010-06-28 00:00:00, 11.0, 15.0, 0.0
0.0, 0.0, 0.0, 2010-06-29 00:00:00, 9.5, 18.0, 0.0
0.0, 0.0, 0.0, 2010-06-30 00:00:00, 7.0, 18.5, 0.0
