station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -34.1, 0.0, 2010-01-03 00:00:00, 34.0, -20.3
0.0, 0.0, -30.2, 0.0, 2010-01-04 00:00:00, 34.0, -16.0
6.4, 0.0, -14.2, 6.4, 2010-01-23 00:00:00, 38.0, -10.5
2.2, 0.0, -18.5, 2.2, 2010-01-25 00:00:00, 40.0, -15.8
0.2, 0.0, -22.0, 0.2, 2010-01-26 00:00:00, 40.0, -9.8
0.0, 0.0, -20.7, 0.0, 2010-01-27 00:00:00, 39.0, -0.5
1.4, 0.0, -17.0, 1.4, 2010-01-28 00:00:00, 38.0, -10.5
2.0, 0.0, -14.0, 2.0, 2010-01-29 00:00:00, 39.0, -12.8
6.4, 0.0, -16.0, 6.4, 2010-01-30 00:00:00, 39.0, -13.1
0.0, 0.0, -19.0, 0.0, 2010-02-01 00:00:00, 43.0, -8.9
0.0, 0.0, -20.0, 0.0, 2010-02-02 00:00:00, 42.0, -12.0
0.0, 0.0, -19.0, 0.0, 2010-02-03 00:00:00, 42.0, -11.9
0.0, 0.0, -23.0, 0.0, 2010-02-04 00:00:00, 41.0, -2.0
0.0, 0.0, -13.8, 0.0, 2010-02-05 00:00:00, 41.0, -5.5
0.0, 0.0, -16.2, 0.0, 2010-02-06 00:00:00, 41.0, 3.1
0.0, 0.0, -14.0, 0.0, 2010-02-08 00:00:00, 41.0, 3.2
0.0, 0.0, -11.0, 0.0, 2010-02-09 00:00:00, 40.0, 1.6
0.0, 0.0, -16.6, 0.0, 2010-02-10 00:00:00, 40.0, -2.6
0.0, 0.0, -19.1, 0.0, 2010-02-11 00:00:00, 40.0, 0.2
0.0, 0.0, -11.0, 0.0, 2010-02-12 00:00:00, 39.0, 3.1
0.0, 0.0, -7.2, 0.0, 2010-02-15 00:00:00, 39.0, 4.6
0.0, 0.0, -12.0, 0.0, 2010-02-16 00:00:00, 39.0, 0.5
0.0, 0.0, -7.2, 0.0, 2010-02-17 00:00:00, 39.0, 5.5
0.0, 0.0, -9.5, 0.0, 2010-02-18 00:00:00, 39.0, 8.0
0.0, 0.0, -9.5, 0.0, 2010-02-19 00:00:00, 39.0, 8.0
0.0, 0.0, -9.5, 0.0, 2010-02-20 00:00:00, 39.0, 11.0
0.0, 0.0, -19.3, 0.0, 2010-02-23 00:00:00, 38.0, 5.0
0.0, 0.0, -10.4, 0.0, 2010-02-24 00:00:00, 38.0, -0.6
0.0, 0.0, -17.0, 0.0, 2010-02-25 00:00:00, 38.0, -1.8
0.0, 0.0, -14.9, 0.0, 2010-02-26 00:00:00, 38.0, 5.0
