station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, None, None, None, 2010-02-19 00:00:00, None, None
0.0, None, None, None, 2010-02-20 00:00:00, None, None
0.0, None, None, None, 2010-02-21 00:00:00, None, None
0.0, None, None, None, 2010-02-22 00:00:00, None, None
3.0, None, None, None, 2010-02-23 00:00:00, None, None
11.4, None, None, None, 2010-02-24 00:00:00, None, None
1.0, None, None, None, 2010-02-25 00:00:00, None, None
7.8, None, None, None, 2010-02-26 00:00:00, None, None
16.0, None, None, None, 2010-02-27 00:00:00, None, None
1.6, None, None, None, 2010-02-28 00:00:00, None, None
0.0, None, None, None, 2010-03-01 00:00:00, None, None
