station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
7.4, 7.4, 0.0, 2010-02-01 00:00:00, 2.0, 8.0, 0.0
1.0, 1.0, 0.0, 2010-02-02 00:00:00, 5.5, 7.5, 0.0
1.2, 1.2, 0.0, 2010-02-03 00:00:00, 5.5, 7.7, 0.0
2.4, 2.4, 0.0, 2010-02-04 00:00:00, 4.0, 11.3, 0.0
0.0, 0.0, 0.0, 2010-02-05 00:00:00, 5.5, 12.0, 0.0
2.2, 2.2, 0.0, 2010-02-06 00:00:00, 6.0, 10.7, 0.0
0.0, 0.0, 0.0, 2010-02-07 00:00:00, 3.0, 9.5, 0.0
0.0, 0.0, 0.0, 2010-02-08 00:00:00, -0.5, 9.5, 0.0
0.0, 0.0, 0.0, 2010-02-09 00:00:00, -0.2, 8.5, 0.0
2.1, 2.1, 0.0, 2010-02-10 00:00:00, 1.0, 8.0, 0.0
14.0, 14.0, 0.0, 2010-02-11 00:00:00, 5.5, 9.5, 0.0
8.4, 8.4, 0.0, 2010-02-12 00:00:00, 4.0, 9.5, 0.0
21.4, 21.4, 0.0, 2010-02-13 00:00:00, 5.2, 9.0, 0.0
0.0, 0.0, 0.0, 2010-02-14 00:00:00, 4.2, 13.0, 0.0
10.2, 10.2, 0.0, 2010-02-15 00:00:00, -0.6, 9.6, 0.0
0.0, 0.0, 0.0, 2010-02-16 00:00:00, 4.5, 12.0, 0.0
0.0, 0.0, 0.0, 2010-02-17 00:00:00, -2.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-02-18 00:00:00, -3.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-02-19 00:00:00, -3.2, 11.5, 0.0
0.0, 0.0, 0.0, 2010-02-20 00:00:00, -2.5, 10.5, 0.0
0.0, 0.0, 0.0, 2010-02-21 00:00:00, -2.7, 9.0, 0.0
0.0, 0.0, 0.0, 2010-02-22 00:00:00, -3.0, 8.2, 0.0
7.8, 7.8, 0.0, 2010-02-23 00:00:00, 0.0, 6.5, 0.0
7.6, 7.6, 0.0, 2010-02-24 00:00:00, 4.5, 10.0, 0.0
6.0, 6.0, 0.0, 2010-02-25 00:00:00, 2.4, 12.0, 0.0
18.2, 18.2, 0.0, 2010-02-26 00:00:00, 6.0, 11.0, 0.0
1.1, 1.1, 0.0, 2010-02-27 00:00:00, 6.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-02-28 00:00:00, 5.5, 11.8, 0.0
