station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2010-07-01 00:00:00, -5.0, 19.0, 0.0
0.0, 0.0, 0.0, 2010-07-02 00:00:00, -2.0, 19.5, 0.0
11.0, 11.0, 0.0, 2010-07-03 00:00:00, 1.0, 21.0, 0.0
0.8, 0.8, 0.0, 2010-08-01 00:00:00, 3.0, 26.0, 0.0
0.0, 0.0, 0.0, 2010-08-02 00:00:00, 6.0, 26.5, 0.0
0.0, 0.0, 0.0, 2010-08-03 00:00:00, 2.0, 27.5, 0.0
0.0, 0.0, 0.0, 2010-08-04 00:00:00, 3.0, 26.5, 0.0
0.0, 0.0, 0.0, 2010-08-05 00:00:00, 6.0, 27.0, 0.0
0.6, 0.6, 0.0, 2010-08-06 00:00:00, 7.0, 27.5, 0.0
3.0, 3.0, 0.0, 2010-08-07 00:00:00, 12.0, 22.0, 0.0
1.2, 1.2, 0.0, 2010-08-08 00:00:00, 6.5, 20.0, 0.0
0.0, 0.0, 0.0, 2010-08-09 00:00:00, 8.0, 20.0, 0.0
0.0, 0.0, 0.0, 2010-08-10 00:00:00, -2.0, 24.5, 0.0
0.0, 0.0, 0.0, 2010-08-11 00:00:00, 5.0, 27.0, 0.0
0.0, 0.0, 0.0, 2010-08-12 00:00:00, 1.0, 26.0, 0.0
0.0, 0.0, 0.0, 2010-08-13 00:00:00, 1.0, 27.0, 0.0
0.0, 0.0, 0.0, 2010-08-14 00:00:00, 0.0, 28.5, 0.0
0.0, 0.0, 0.0, 2010-08-15 00:00:00, -0.5, 31.5, 0.0
0.0, 0.0, 0.0, 2010-08-16 00:00:00, 2.0, 29.5, 0.0
0.0, 0.0, 0.0, 2010-08-17 00:00:00, 3.5, 24.5, 0.0
1.4, 1.4, 0.0, 2010-08-18 00:00:00, 4.0, 28.0, 0.0
0.0, 0.0, 0.0, 2010-08-19 00:00:00, 0.0, 17.0, 0.0
0.0, 0.0, 0.0, 2010-08-20 00:00:00, -4.0, 15.5, 0.0
7.0, 7.0, 0.0, 2010-08-21 00:00:00, 2.0, 18.0, 0.0
0.0, 0.0, 0.0, 2010-08-22 00:00:00, 7.0, 18.0, 0.0
4.8, 4.8, 0.0, 2010-08-23 00:00:00, -3.5, 19.0, 0.0
10.2, 10.2, 0.0, 2010-08-24 00:00:00, 8.0, 18.0, 0.0
10.0, 10.0, 0.0, 2010-08-25 00:00:00, 8.0, 21.0, 0.0
0.2, 0.2, 0.0, 2010-08-26 00:00:00, 7.0, 17.5, 0.0
2.2, 2.2, 0.0, 2010-08-27 00:00:00, 2.0, 17.0, 0.0
0.0, 0.0, 0.0, 2010-08-28 00:00:00, 3.0, 16.5, 0.0
3.8, 3.8, 0.0, 2010-08-30 00:00:00, -4.0, 18.0, None
19.0, 19.0, 0.0, 2010-08-31 00:00:00, 7.0, 15.0, 0.0
0.6, 0.6, 0.0, 2010-09-01 00:00:00, 3.0, 17.5, 0.0
0.0, 0.0, 0.0, 2010-09-02 00:00:00, 1.0, 23.0, 0.0
2.4, 2.4, 0.0, 2010-09-03 00:00:00, 5.0, 23.0, 0.0
1.8, 1.8, 0.0, 2010-09-04 00:00:00, -1.0, 15.5, 0.0
1.0, 1.0, 0.0, 2010-09-05 00:00:00, 5.0, 15.0, 0.0
0.2, 0.2, 0.0, 2010-09-06 00:00:00, 4.0, 12.5, 0.0
0.0, 0.0, 0.0, 2010-09-07 00:00:00, -1.0, 16.0, 0.0
0.0, 0.0, 0.0, 2010-09-08 00:00:00, -2.0, 18.5, 0.0
0.0, 0.0, 0.0, 2010-09-09 00:00:00, -4.0, 18.0, 0.0
0.0, 0.0, 0.0, 2010-09-10 00:00:00, 0.5, 17.0, 0.0
7.6, 7.6, 0.0, 2010-09-11 00:00:00, 1.0, 17.0, 0.0
0.8, 0.8, 0.0, 2010-09-12 00:00:00, 3.0, 10.0, 0.0
0.8, 0.8, 0.0, 2010-09-13 00:00:00, 2.0, 13.0, 0.0
0.6, 0.6, 0.0, 2010-09-14 00:00:00, -2.5, 13.5, 0.0
0.0, 0.0, 0.0, 2010-09-15 00:00:00, 4.0, 16.0, 0.0
0.0, 0.0, 0.0, 2010-09-16 00:00:00, -5.0, 16.0, 0.0
0.0, 0.0, 0.0, 2010-09-17 00:00:00, -8.0, 17.5, 0.0
0.0, 0.0, 0.0, 2010-09-18 00:00:00, -7.5, 15.5, 0.0
5.0, 5.0, 0.0, 2010-09-19 00:00:00, -5.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-09-20 00:00:00, -2.0, 12.0, 0.0
0.0, 0.0, 0.0, 2010-09-21 00:00:00, -2.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-09-22 00:00:00, -9.5, 14.0, 0.0
0.0, 0.0, 0.0, 2010-09-23 00:00:00, -5.0, 15.0, 0.0
8.6, 8.6, 0.0, 2010-09-24 00:00:00, 6.5, 13.5, 0.0
13.0, 13.0, 0.0, 2010-09-25 00:00:00, 8.0, 17.0, 0.0
3.8, 3.8, 0.0, 2010-09-26 00:00:00, 0.0, 18.5, 0.0
1.2, 1.2, 0.0, 2010-09-27 00:00:00, 6.0, 15.5, 0.0
0.0, 0.0, 0.0, 2010-09-28 00:00:00, 2.0, 18.5, 0.0
0.0, 0.0, 0.0, 2010-09-29 00:00:00, -5.0, 16.5, 0.0
0.0, 0.0, 0.0, 2010-09-30 00:00:00, -4.0, 18.0, 0.0
0.0, 0.0, 0.0, 2010-10-01 00:00:00, -5.0, 23.0, 0.0
0.0, 0.0, 0.0, 2010-10-02 00:00:00, -1.5, 15.5, 0.0
0.0, 0.0, 0.0, 2010-10-03 00:00:00, -4.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-10-04 00:00:00, -3.0, 14.0, 0.0
0.8, 0.8, 0.0, 2010-10-05 00:00:00, -8.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-10-06 00:00:00, 8.0, 17.0, 0.0
0.8, 0.8, 0.0, 2010-10-07 00:00:00, -3.0, 20.5, 0.0
0.4, 0.4, 0.0, 2010-10-08 00:00:00, -1.5, 18.5, 0.0
1.4, 1.4, 0.0, 2010-10-09 00:00:00, 11.0, 18.5, 0.0
0.0, 0.0, 0.0, 2010-10-10 00:00:00, 0.0, 14.0, 0.0
0.2, 0.2, 0.0, 2010-10-11 00:00:00, -1.0, 9.0, 0.0
0.0, 0.0, 0.0, 2010-10-12 00:00:00, -1.5, 12.0, 0.0
0.0, 0.0, 0.0, 2010-10-13 00:00:00, 6.0, 17.5, 0.0
0.0, 0.0, 0.0, 2010-10-14 00:00:00, 4.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-10-15 00:00:00, -8.0, 10.0, 0.0
8.4, 8.4, 0.0, 2010-10-18 00:00:00, -9.0, 12.0, 0.0
12.2, 12.2, 0.0, 2010-10-19 00:00:00, 4.0, 8.0, 0.0
1.4, 1.4, 0.0, 2010-10-20 00:00:00, 3.0, 11.5, 0.0
0.6, 0.6, 0.0, 2010-10-21 00:00:00, -1.5, 11.0, 0.0
3.0, 3.0, 0.0, 2010-10-22 00:00:00, 0.0, 12.5, 0.0
0.0, 0.0, 0.0, 2010-10-23 00:00:00, -3.0, 5.5, 0.0
5.0, 5.0, 0.0, 2010-10-24 00:00:00, -2.5, 5.5, 0.0
2.6, 2.6, 0.0, 2010-10-25 00:00:00, 0.0, 8.0, 0.0
1.4, 1.4, 0.0, 2010-10-26 00:00:00, 1.0, 5.0, 0.0
0.0, 0.0, 0.0, 2010-10-27 00:00:00, -7.0, 8.0, 0.0
0.4, 0.4, 0.0, 2010-10-28 00:00:00, -8.0, 3.5, 0.0
0.0, 0.0, 0.0, 2010-11-01 00:00:00, -2.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-11-02 00:00:00, -4.0, 13.0, 0.0
