station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
4.0, 0.0, 4.0, 2010-01-01 00:00:00, -8.0, -3.0, 102.0
6.0, 0.0, 6.0, 2010-01-02 00:00:00, -6.0, -1.5, 104.0
6.0, 0.0, 6.0, 2010-01-03 00:00:00, -5.0, -1.0, 107.0
10.0, 0.0, 10.0, 2010-01-04 00:00:00, -5.0, -3.0, 111.0
0.0, 0.0, 0.0, 2010-01-05 00:00:00, -9.0, -5.0, 115.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -17.0, -7.0, 115.0
1.0, 0.0, 1.0, 2010-01-07 00:00:00, -15.0, -7.0, 114.0
2.0, 0.0, 2.0, 2010-01-08 00:00:00, -11.0, -5.0, 115.0
6.0, 0.0, 6.0, 2010-01-12 00:00:00, -1.0, 1.0, 114.0
17.0, 0.0, 17.0, 2010-01-13 00:00:00, -2.0, 0.5, 117.0
0.0, 0.0, 0.0, 2010-01-14 00:00:00, -2.5, 0.5, 134.0
1.0, 0.0, 1.0, 2010-01-15 00:00:00, -5.0, -2.0, 127.0
3.0, 0.0, 3.0, 2010-01-16 00:00:00, -7.0, 0.5, 127.0
5.0, 0.0, 5.0, 2010-01-17 00:00:00, -8.0, -1.0, 130.0
0.0, 0.0, 0.0, 2010-01-18 00:00:00, -5.0, 0.0, 132.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, -4.0, 0.0, 127.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, -7.0, -1.0, 126.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, -5.0, 3.5, 125.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, -8.5, -3.0, 125.0
4.0, 0.0, 4.0, 2010-01-24 00:00:00, -11.0, 0.5, 125.0
0.0, 0.0, 0.0, 2010-01-25 00:00:00, -6.0, -1.0, 127.0
0.0, 0.0, 0.0, 2010-01-26 00:00:00, -8.5, 2.0, 127.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, -8.0, -0.5, 127.0
0.0, 0.0, 0.0, 2010-01-28 00:00:00, -8.0, 3.0, 123.0
0.0, 0.0, 0.0, 2010-01-29 00:00:00, -5.0, 1.0, 122.0
12.0, 0.0, 12.0, 2010-01-30 00:00:00, -3.0, 0.0, 122.0
7.0, 0.0, 7.0, 2010-02-02 00:00:00, -4.0, 0.0, 130.0
1.0, 0.0, 1.0, 2010-02-03 00:00:00, -4.0, -1.0, 136.0
0.0, 0.0, 0.0, 2010-02-04 00:00:00, -4.0, -1.5, 134.0
8.5, 0.0, 8.5, 2010-02-05 00:00:00, -5.0, -1.0, 133.0
0.0, 0.0, 0.0, 2010-02-06 00:00:00, -4.0, 2.0, 138.0
0.0, 0.0, 0.0, 2010-02-07 00:00:00, -7.5, 1.0, 136.0
0.0, 0.0, 0.0, 2010-02-08 00:00:00, -6.0, -0.5, 135.0
0.0, 0.0, 0.0, 2010-02-09 00:00:00, -5.0, -1.5, 133.0
2.0, 0.0, 2.0, 2010-02-10 00:00:00, -5.5, -2.0, 133.0
9.0, 0.0, 9.0, 2010-02-11 00:00:00, -5.0, -1.0, 134.0
0.0, 0.0, 0.0, 2010-02-12 00:00:00, -3.0, 3.0, 141.0
2.0, 0.0, 2.0, 2010-02-13 00:00:00, -3.0, 5.5, 0.0
0.5, 0.0, 0.5, 2010-02-14 00:00:00, -2.5, 1.0, 136.0
4.0, 0.0, 4.0, 2010-02-15 00:00:00, -3.0, 15.0, 135.0
0.0, 0.0, 0.0, 2010-02-17 00:00:00, -3.5, -1.0, 143.0
0.0, 0.0, 0.0, 2010-02-20 00:00:00, -10.0, -3.0, 137.0
0.0, 0.0, 0.0, 2010-02-21 00:00:00, -14.0, 2.0, 135.0
0.0, 0.0, 0.0, 2010-02-22 00:00:00, -8.0, 1.5, 137.0
8.0, 0.0, 8.0, 2010-02-23 00:00:00, -7.0, 2.0, 133.0
6.5, 0.0, 6.5, 2010-02-24 00:00:00, -5.0, -1.0, 140.0
0.0, 0.0, 0.0, 2010-02-25 00:00:00, -4.5, 0.0, 145.0
8.0, 0.0, 8.0, 2010-02-26 00:00:00, -5.0, -0.5, 143.0
0.0, 0.0, 0.0, 2010-02-27 00:00:00, -2.0, 3.0, 148.0
0.0, 0.0, 0.0, 2010-02-28 00:00:00, -1.5, 5.5, 145.0
0.0, 0.0, 0.0, 2010-03-01 00:00:00, -4.0, 4.5, 141.0
0.0, 0.0, 0.0, 2010-03-02 00:00:00, -5.5, 5.0, 140.0
2.0, 0.0, 2.0, 2010-03-03 00:00:00, -8.0, 8.0, 139.0
0.0, 0.0, 0.0, 2010-03-04 00:00:00, -2.0, 3.0, 140.0
0.0, 0.0, 0.0, 2010-03-08 00:00:00, -11.5, -3.0, 135.0
0.0, 0.0, 0.0, 2010-03-09 00:00:00, -12.0, -0.5, 135.0
1.0, 0.0, 1.0, 2010-03-10 00:00:00, -11.0, 0.0, 135.0
4.5, 0.0, 4.5, 2010-03-11 00:00:00, -6.0, -1.5, 135.0
19.0, 0.0, 19.0, 2010-03-12 00:00:00, -4.0, 0.0, 140.0
0.0, 0.0, 0.0, 2010-03-13 00:00:00, -14.5, 1.0, 154.0
2.0, 0.0, 2.0, 2010-03-14 00:00:00, -7.0, 3.0, 153.0
0.0, 0.0, 0.0, 2010-03-15 00:00:00, -6.0, 7.0, 151.0
0.0, 0.0, 0.0, 2010-03-16 00:00:00, 0.0, 7.0, 145.0
1.0, 0.0, 1.0, 2010-03-17 00:00:00, -4.0, 3.0, 142.0
0.0, 0.0, 0.0, 2010-03-18 00:00:00, -6.0, 1.0, 142.0
0.0, 0.0, 0.0, 2010-03-19 00:00:00, -7.0, 5.0, 142.0
0.0, 0.0, 0.0, 2010-03-20 00:00:00, -5.0, 8.0, 141.0
3.0, 0.0, 3.0, 2010-03-21 00:00:00, -0.5, 4.5, 136.0
2.0, 0.0, 2.0, 2010-03-22 00:00:00, -4.0, 3.0, 140.0
0.0, 0.0, 0.0, 2010-03-23 00:00:00, -5.0, 7.0, 138.0
0.0, 0.0, 0.0, 2010-03-24 00:00:00, -3.0, 10.0, 138.0
21.0, 0.0, 21.0, 2010-03-25 00:00:00, -3.0, 8.0, 134.0
12.0, 0.0, 12.0, 2010-03-26 00:00:00, -2.0, 1.5, 156.0
0.0, 0.0, 0.0, 2010-03-27 00:00:00, -5.0, 6.0, 160.0
1.0, 0.0, 1.0, 2010-03-28 00:00:00, -2.0, 5.0, 153.0
2.0, 0.0, 2.0, 2010-03-29 00:00:00, -3.0, 2.0, 150.0
0.0, 0.0, 0.0, 2010-03-30 00:00:00, -6.0, 2.0, 150.0
1.0, 0.0, 1.0, 2010-03-31 00:00:00, -7.0, 3.0, 149.0
0.0, 0.0, 0.0, 2010-04-01 00:00:00, -8.0, 3.0, 148.0
0.0, 0.0, 0.0, 2010-04-02 00:00:00, -8.0, -3.0, 148.0
0.0, 0.0, 0.0, 2010-04-03 00:00:00, -6.0, 2.0, 148.0
0.0, 0.0, 0.0, 2010-04-04 00:00:00, -8.0, 3.0, 148.0
4.0, 0.0, 4.0, 2010-04-05 00:00:00, -7.0, 3.0, 146.0
3.5, 0.0, 3.5, 2010-04-06 00:00:00, -5.0, 4.0, 150.0
5.0, 0.0, 5.0, 2010-04-07 00:00:00, -5.0, 0.5, 150.0
