station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
2.9, None, 7.0, None, 2010-01-02 00:00:00, None, 9.1
0.0, None, 5.4, None, 2010-01-03 00:00:00, None, 7.8
9.2, None, 5.5, None, 2010-01-04 00:00:00, None, 7.2
0.0, None, 6.0, None, 2010-01-05 00:00:00, None, 7.7
0.0, None, 3.6, None, 2010-01-06 00:00:00, None, 6.5
0.5, None, 1.5, None, 2010-01-07 00:00:00, None, 5.6
20.7, None, 4.2, None, 2010-01-08 00:00:00, None, 9.5
15.0, None, 8.3, None, 2010-01-09 00:00:00, None, 11.8
7.5, None, 8.1, None, 2010-01-10 00:00:00, None, 14.8
53.2, None, 9.8, None, 2010-01-11 00:00:00, None, 14.3
10.1, None, 7.8, None, 2010-01-13 00:00:00, None, 11.0
37.6, None, 7.4, None, 2010-01-14 00:00:00, None, 9.9
21.6, None, 5.1, None, 2010-01-15 00:00:00, None, 10.6
0.0, None, 3.5, None, 2010-01-16 00:00:00, None, 7.8
11.6, None, 5.4, None, 2010-01-17 00:00:00, None, 11.5
12.3, None, 7.4, None, 2010-01-18 00:00:00, None, 12.7
2.3, None, 6.6, None, 2010-01-19 00:00:00, None, 15.0
0.0, None, 7.9, None, 2010-01-20 00:00:00, None, 12.8
0.0, None, 7.1, None, 2010-01-21 00:00:00, None, 11.5
0.0, None, 6.1, None, 2010-01-22 00:00:00, None, 11.7
0.0, None, 5.2, None, 2010-01-23 00:00:00, None, 8.3
1.0, None, 5.3, None, 2010-01-24 00:00:00, None, 10.5
6.8, None, 5.5, None, 2010-01-25 00:00:00, None, 9.8
0.0, None, 5.7, None, 2010-01-26 00:00:00, None, 7.7
0.4, None, 5.2, None, 2010-01-27 00:00:00, None, 8.1
0.0, None, 6.4, None, 2010-01-28 00:00:00, None, 9.2
0.3, None, 7.1, None, 2010-01-29 00:00:00, None, 10.2
9.4, None, 7.2, None, 2010-01-30 00:00:00, None, 9.2
0.0, None, 6.9, None, 2010-01-31 00:00:00, None, 8.2
4.3, None, 5.8, None, 2010-02-01 00:00:00, None, 8.0
7.7, None, 5.8, None, 2010-02-02 00:00:00, None, 7.9
0.0, None, 5.5, None, 2010-02-03 00:00:00, None, 7.7
0.4, None, 6.8, None, 2010-02-04 00:00:00, None, 12.1
4.4, None, 7.0, None, 2010-02-05 00:00:00, None, 12.6
0.0, None, 5.5, None, 2010-02-06 00:00:00, None, 11.3
0.0, None, 6.7, None, 2010-02-07 00:00:00, None, 8.4
0.0, None, 6.2, None, 2010-02-08 00:00:00, None, 9.1
0.0, None, 3.9, None, 2010-02-09 00:00:00, None, 7.8
