station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
59.0, 59.0, -1.5, 0.0, 2010-01-01 00:00:00, 0.0, 6.5
11.4, 11.4, 0.5, 0.0, 2010-01-02 00:00:00, 0.0, 4.0
4.2, 4.2, 1.5, 0.0, 2010-01-03 00:00:00, 0.0, 6.0
13.8, 13.8, 2.0, 0.0, 2010-01-04 00:00:00, 0.0, 4.5
0.0, 0.0, 2.5, 0.0, 2010-01-05 00:00:00, 0.0, 6.5
0.0, 0.0, 0.0, 0.0, 2010-01-06 00:00:00, 0.0, 2.0
1.4, 1.4, -0.5, 0.0, 2010-01-07 00:00:00, 0.0, 2.5
14.0, 14.0, 0.0, 0.0, 2010-01-08 00:00:00, 0.0, 5.0
1.8, 1.8, 2.0, 0.0, 2010-01-09 00:00:00, 0.0, 6.5
25.0, 25.0, 2.5, 0.0, 2010-01-10 00:00:00, 0.0, 8.0
23.2, 23.2, 5.0, 0.0, 2010-01-11 00:00:00, 0.0, 7.0
6.6, 6.6, 5.0, 0.0, 2010-01-12 00:00:00, 0.0, 8.5
14.0, 14.0, 4.0, 0.0, 2010-01-13 00:00:00, 0.0, 8.5
31.0, 31.0, 4.5, 0.0, 2010-01-14 00:00:00, 0.0, 7.0
29.4, 29.4, 4.5, 0.0, 2010-01-15 00:00:00, 0.0, 7.5
2.2, 2.2, 2.5, 0.0, 2010-01-16 00:00:00, 0.0, 7.0
1.0, 1.0, 2.0, 0.0, 2010-01-17 00:00:00, 0.0, 6.5
1.0, 1.0, 4.0, 0.0, 2010-01-18 00:00:00, 0.0, 8.5
0.0, 0.0, 4.0, 0.0, 2010-01-19 00:00:00, 0.0, 10.5
0.8, 0.8, None, 0.0, 2010-01-25 00:00:00, 0.0, 6.0
0.0, 0.0, 2.5, 0.0, 2010-01-26 00:00:00, 0.0, 9.0
0.0, 0.0, 1.5, 0.0, 2010-01-27 00:00:00, 0.0, 8.5
0.0, 0.0, 3.0, 0.0, 2010-01-28 00:00:00, 0.0, 9.0
5.0, 5.0, 5.5, 0.0, 2010-01-29 00:00:00, 0.0, 12.0
8.2, 8.2, 5.0, 0.0, 2010-01-30 00:00:00, 0.0, 6.5
6.2, 6.2, 4.5, 0.0, 2010-01-31 00:00:00, 0.0, 7.0
1.0, 1.0, 4.0, 0.0, 2010-02-03 00:00:00, 0.0, 12.5
0.0, 0.0, 4.0, 0.0, 2010-02-04 00:00:00, 0.0, 11.5
1.8, 1.8, 5.0, 0.0, 2010-02-05 00:00:00, 0.0, 10.5
0.0, 0.0, 3.5, 0.0, 2010-02-06 00:00:00, 0.0, 12.0
1.4, 1.4, 3.5, 0.0, 2010-02-07 00:00:00, 0.0, 8.5
0.0, 0.0, 2.0, 0.0, 2010-02-08 00:00:00, 0.0, 10.0
0.6, 0.6, 1.0, 0.0, 2010-02-09 00:00:00, 0.0, 9.0
0.0, 0.0, -0.5, 0.0, 2010-02-10 00:00:00, 0.0, 8.5
8.6, 8.6, 1.5, 0.0, 2010-02-11 00:00:00, 0.0, 7.0
4.8, 4.8, 5.5, 0.0, 2010-02-12 00:00:00, 0.0, 10.5
9.2, 9.2, 5.0, 0.0, 2010-02-13 00:00:00, 0.0, 11.0
9.2, 9.2, 6.0, 0.0, 2010-02-14 00:00:00, 0.0, 9.0
4.8, 4.8, 1.5, 0.0, 2010-02-15 00:00:00, 0.0, 10.5
13.0, 13.0, 4.5, 0.0, 2010-02-16 00:00:00, 0.0, 8.0
0.0, 0.0, 2.5, 0.0, 2010-02-17 00:00:00, 0.0, 13.5
0.0, 0.0, 4.0, 0.0, 2010-02-18 00:00:00, 0.0, 12.5
0.0, 0.0, 2.0, 0.0, 2010-02-19 00:00:00, 0.0, 13.0
0.0, 0.0, 2.0, 0.0, 2010-02-20 00:00:00, 0.0, 11.5
0.0, 0.0, 2.0, 0.0, 2010-02-21 00:00:00, 0.0, 12.5
0.0, 0.0, 0.0, 0.0, 2010-02-22 00:00:00, 0.0, 13.0
4.2, 4.2, -0.5, 0.0, 2010-02-23 00:00:00, 0.0, 9.5
24.4, 24.4, 3.0, 0.0, 2010-02-24 00:00:00, 0.0, 6.0
2.2, 2.2, 4.0, 0.0, 2010-02-25 00:00:00, 0.0, 10.0
1.8, 1.8, 4.5, 0.0, 2010-02-26 00:00:00, 0.0, 8.5
2.8, 2.8, 6.0, 0.0, 2010-02-27 00:00:00, 0.0, 13.0
1.0, 1.0, 6.0, 0.0, 2010-02-28 00:00:00, 0.0, 13.0
13.6, 13.6, 4.0, 0.0, 2010-05-03 00:00:00, 0.0, 11.5
2.8, 2.8, 4.0, 0.0, 2010-05-04 00:00:00, 0.0, 12.0
4.4, 4.4, 3.0, 0.0, 2010-05-05 00:00:00, 0.0, 11.0
0.0, 0.0, 5.5, 0.0, 2010-05-06 00:00:00, 0.0, 17.0
7.2, 7.2, 4.0, 0.0, 2010-05-07 00:00:00, 0.0, 20.0
1.0, 1.0, 4.5, 0.0, 2010-05-08 00:00:00, 0.0, 19.5
0.0, 0.0, 4.5, 0.0, 2010-05-09 00:00:00, 0.0, 20.5
0.0, 0.0, 8.0, 0.0, 2010-05-10 00:00:00, 0.0, 19.5
0.0, 0.0, 5.0, 0.0, 2010-05-11 00:00:00, 0.0, 20.5
0.0, 0.0, 6.5, 0.0, 2010-05-12 00:00:00, 0.0, 20.5
0.0, 0.0, 5.0, 0.0, 2010-05-13 00:00:00, 0.0, 22.5
0.0, 0.0, 6.0, 0.0, 2010-05-14 00:00:00, 0.0, 24.5
0.0, 0.0, 8.0, 0.0, 2010-05-15 00:00:00, 0.0, 24.5
0.0, 0.0, 10.5, 0.0, 2010-05-16 00:00:00, 0.0, 25.0
5.0, 5.0, 12.0, 0.0, 2010-05-17 00:00:00, 0.0, 25.0
21.8, 21.8, 10.0, 0.0, 2010-05-18 00:00:00, 0.0, 15.0
16.0, 16.0, 8.5, 0.0, 2010-05-19 00:00:00, 0.0, 23.0
1.0, 1.0, 7.0, 0.0, 2010-05-20 00:00:00, 0.0, 16.0
0.0, 0.0, 3.5, 0.0, 2010-05-21 00:00:00, 0.0, 18.5
4.2, 4.2, 7.0, 0.0, 2010-05-22 00:00:00, 0.0, 14.0
1.0, 1.0, 7.5, 0.0, 2010-05-23 00:00:00, 0.0, 14.0
0.0, 0.0, 7.0, 0.0, 2010-05-24 00:00:00, 0.0, 18.0
0.0, 0.0, 7.5, 0.0, 2010-05-25 00:00:00, 0.0, 20.0
5.8, 5.8, 10.5, 0.0, 2010-05-26 00:00:00, 0.0, 17.5
26.8, 26.8, 10.0, 0.0, 2010-05-27 00:00:00, 0.0, 16.0
12.0, 12.0, 10.5, 0.0, 2010-05-28 00:00:00, 0.0, 15.0
21.4, 21.4, 10.0, 0.0, 2010-05-29 00:00:00, 0.0, 11.5
3.4, 3.4, 9.0, 0.0, 2010-05-30 00:00:00, 0.0, 18.0
8.6, 8.6, 9.5, 0.0, 2010-05-31 00:00:00, 0.0, 17.5
5.2, 5.2, 11.0, 0.0, 2010-06-01 00:00:00, 0.0, 16.0
1.4, 1.4, 8.5, 0.0, 2010-06-05 00:00:00, 0.0, 22.0
12.2, 12.2, 11.0, 0.0, 2010-06-06 00:00:00, 0.0, 17.5
3.0, 3.0, 1.2, 0.0, 2010-06-07 00:00:00, 0.0, 19.0
4.8, 4.8, 9.0, 0.0, 2010-06-08 00:00:00, 0.0, 23.5
8.2, 8.2, 11.5, 0.0, 2010-06-09 00:00:00, 0.0, 15.0
9.8, 9.8, 10.5, 0.0, 2010-06-10 00:00:00, 0.0, 15.0
1.6, 1.6, 11.5, 0.0, 2010-06-11 00:00:00, 0.0, 15.0
0.0, 0.0, 9.0, 0.0, 2010-06-12 00:00:00, 0.0, 25.0
1.4, 1.4, 10.5, 0.0, 2010-06-13 00:00:00, 0.0, 22.5
0.0, 0.0, 9.0, 0.0, 2010-06-14 00:00:00, 0.0, 20.0
9.6, 9.6, 8.0, 0.0, 2010-06-15 00:00:00, 0.0, 14.5
1.0, 1.0, 9.0, 0.0, 2010-06-16 00:00:00, 0.0, 19.0
0.6, 0.6, 11.5, 0.0, 2010-06-17 00:00:00, 0.0, 12.5
4.0, 4.0, 10.5, 0.0, 2010-06-18 00:00:00, 0.0, 21.5
1.6, 1.6, 10.0, 0.0, 2010-06-19 00:00:00, 0.0, 20.0
2.0, 2.0, 13.5, 0.0, 2010-06-20 00:00:00, 0.0, 17.5
3.4, 3.4, 11.5, 0.0, 2010-06-21 00:00:00, 0.0, 16.5
0.0, 0.0, 11.0, 0.0, 2010-06-22 00:00:00, 0.0, 23.5
0.0, 0.0, 12.0, 0.0, 2010-06-23 00:00:00, 0.0, 26.0
0.0, 0.0, 14.0, 0.0, 2010-06-24 00:00:00, 0.0, 22.5
0.0, 0.0, 14.0, 0.0, 2010-06-25 00:00:00, 0.0, 24.0
0.0, 0.0, 13.0, 0.0, 2010-06-26 00:00:00, 0.0, 21.5
16.0, 16.0, 10.5, 0.0, 2010-06-27 00:00:00, 0.0, 19.0
12.3, 12.3, 13.0, 0.0, 2010-06-28 00:00:00, 0.0, 19.0
1.2, 1.2, 12.0, 0.0, 2010-06-29 00:00:00, 0.0, 18.0
0.0, 0.0, 10.5, 0.0, 2010-06-30 00:00:00, 0.0, 20.0
1.2, 1.2, 8.5, 0.0, 2010-07-01 00:00:00, 0.0, 17.0
1.0, 1.0, 10.0, 0.0, 2010-07-02 00:00:00, 0.0, 18.0
0.0, 0.0, 12.0, 0.0, 2010-07-03 00:00:00, 0.0, 17.0
0.0, 0.0, 13.0, 0.0, 2010-07-04 00:00:00, 0.0, 14.5
0.0, 0.0, 13.0, 0.0, 2010-07-05 00:00:00, 0.0, 22.0
0.0, 0.0, 10.0, 0.0, 2010-07-06 00:00:00, 0.0, 27.5
0.0, 0.0, 14.5, 0.0, 2010-07-07 00:00:00, 0.0, 34.0
0.0, 0.0, 16.5, 0.0, 2010-07-08 00:00:00, 0.0, 33.0
0.0, 0.0, 16.0, 0.0, 2010-07-09 00:00:00, 0.0, 37.0
0.0, 0.0, 16.0, 0.0, 2010-07-10 00:00:00, 0.0, 28.0
0.0, 0.0, 14.5, 0.0, 2010-07-11 00:00:00, 0.0, 24.0
11.6, 11.6, 11.0, 0.0, 2010-07-12 00:00:00, 0.0, 13.0
1.2, 1.2, 10.0, 0.0, 2010-07-13 00:00:00, 0.0, 18.5
0.0, 0.0, 11.0, 0.0, 2010-07-14 00:00:00, 0.0, 25.5
0.0, 0.0, 11.5, 0.0, 2010-07-15 00:00:00, 0.0, 26.0
0.0, 0.0, 12.5, 0.0, 2010-07-16 00:00:00, 0.0, 25.0
0.0, 0.0, 11.5, 0.0, 2010-07-17 00:00:00, 0.0, 25.0
0.0, 0.0, 10.0, 0.0, 2010-07-18 00:00:00, 0.0, 24.0
0.0, 0.0, 11.5, 0.0, 2010-07-19 00:00:00, 0.0, 25.5
0.0, 0.0, 12.5, 0.0, 2010-07-20 00:00:00, 0.0, 26.5
0.0, 0.0, 13.0, 0.0, 2010-07-21 00:00:00, 0.0, 27.5
0.0, 0.0, 15.0, 0.0, 2010-07-22 00:00:00, 0.0, 18.5
0.0, 0.0, 15.0, 0.0, 2010-07-23 00:00:00, 0.0, 27.5
0.0, 0.0, 12.5, 0.0, 2010-07-24 00:00:00, 0.0, 29.5
0.0, 0.0, 13.5, 0.0, 2010-07-25 00:00:00, 0.0, 30.0
0.0, 0.0, 13.0, 0.0, 2010-07-26 00:00:00, 0.0, 30.0
0.0, 0.0, 15.0, 0.0, 2010-07-27 00:00:00, 0.0, 29.0
0.0, 0.0, 13.5, 0.0, 2010-07-28 00:00:00, 0.0, 28.5
0.0, 0.0, 12.0, 0.0, 2010-07-29 00:00:00, 0.0, 27.0
0.0, 0.0, 12.5, 0.0, 2010-07-30 00:00:00, 0.0, 27.0
0.0, 0.0, 13.0, 0.0, 2010-07-31 00:00:00, 0.0, 23.0
0.0, 0.0, 15.0, 0.0, 2010-08-01 00:00:00, 0.0, 22.0
0.0, 0.0, 16.0, 0.0, 2010-08-02 00:00:00, 0.0, 27.0
9.0, 9.0, 14.5, 0.0, 2010-08-03 00:00:00, 0.0, 25.0
0.0, 0.0, 15.0, 0.0, 2010-08-04 00:00:00, 0.0, 30.0
0.0, 0.0, 18.0, 0.0, 2010-08-05 00:00:00, 0.0, 30.0
3.2, 3.2, 14.5, 0.0, 2010-08-06 00:00:00, 0.0, 25.5
7.2, 7.2, 15.5, 0.0, 2010-08-07 00:00:00, 0.0, 18.0
1.0, 1.0, 15.0, 0.0, 2010-08-08 00:00:00, 0.0, 21.0
4.4, 4.4, 15.5, 0.0, 2010-08-09 00:00:00, 0.0, 18.0
0.6, 0.6, 14.0, 0.0, 2010-08-10 00:00:00, 0.0, 23.0
0.0, 0.0, 12.0, 0.0, 2010-08-11 00:00:00, 0.0, 24.5
0.0, 0.0, 13.5, 0.0, 2010-08-12 00:00:00, 0.0, 25.5
0.0, 0.0, 15.0, 0.0, 2010-08-13 00:00:00, 0.0, 33.0
0.0, 0.0, 17.5, 0.0, 2010-08-14 00:00:00, 0.0, 35.5
0.0, 0.0, 18.5, 0.0, 2010-08-15 00:00:00, 0.0, 34.0
0.0, 0.0, 18.0, 0.0, 2010-08-16 00:00:00, 0.0, 32.5
0.0, 0.0, 15.0, 0.0, 2010-08-17 00:00:00, 0.0, 32.0
0.0, 0.0, 14.0, 0.0, 2010-08-18 00:00:00, 0.0, 23.0
2.2, 2.2, 14.0, 0.0, 2010-08-19 00:00:00, 0.0, 17.0
0.0, 0.0, 12.0, 0.0, 2010-08-20 00:00:00, 0.0, 22.5
0.0, 0.0, 10.0, 0.0, 2010-08-21 00:00:00, 0.0, 24.5
4.8, 4.8, 13.0, 0.0, 2010-08-22 00:00:00, 0.0, 15.5
0.0, 0.0, 10.5, 0.0, 2010-08-23 00:00:00, 0.0, 24.0
0.0, 0.0, 12.0, 0.0, 2010-08-24 00:00:00, 0.0, 29.0
0.0, 0.0, 13.0, 0.0, 2010-08-25 00:00:00, 0.0, 31.0
10.6, 10.6, 13.0, 0.0, 2010-08-26 00:00:00, 0.0, 19.0
4.0, 4.0, 12.0, 0.0, 2010-08-27 00:00:00, 0.0, 20.0
0.0, 0.0, 9.0, 0.0, 2010-08-28 00:00:00, 0.0, 24.0
0.0, 0.0, 9.0, 0.0, 2010-08-29 00:00:00, 0.0, 21.5
1.4, 1.4, 9.0, 0.0, 2010-08-30 00:00:00, 0.0, 22.5
22.6, 22.6, 12.0, 0.0, 2010-08-31 00:00:00, 0.0, 14.5
0.0, 0.0, -5.5, 0.0, 2011-02-01 00:00:00, 0.0, 1.5
3.0, 3.0, -3.5, 0.0, 2011-02-02 00:00:00, 0.0, 4.0
36.0, 36.0, 0.0, 0.0, 2011-02-03 00:00:00, 0.0, 4.5
12.8, 12.8, 2.5, 0.0, 2011-02-04 00:00:00, 0.0, 9.5
0.0, 0.0, 5.5, 0.0, 2011-02-05 00:00:00, 0.0, 7.5
23.2, 23.2, 3.0, 0.0, 2011-02-06 00:00:00, 0.0, 9.5
4.2, 4.2, 4.0, 0.0, 2011-02-07 00:00:00, 0.0, 7.0
0.0, 0.0, 1.5, 0.0, 2011-02-08 00:00:00, 0.0, 5.0
0.0, 0.0, -3.0, 0.0, 2011-02-09 00:00:00, 0.0, 4.5
0.0, 0.0, -2.5, 0.0, 2011-02-10 00:00:00, 0.0, 7.0
28.0, 28.0, -1.5, 0.0, 2011-02-11 00:00:00, 0.0, 3.5
42.8, 42.8, 2.0, 0.0, 2011-02-12 00:00:00, 0.0, 8.5
6.2, 6.2, 3.5, 0.0, 2011-02-13 00:00:00, 0.0, 8.0
14.0, 14.0, 3.0, 0.0, 2011-02-14 00:00:00, 0.0, 5.0
5.4, 5.4, 1.0, 0.0, 2011-02-15 00:00:00, 0.0, 7.0
5.4, 5.4, 1.0, 0.0, 2011-02-16 00:00:00, 0.0, 7.0
0.0, 0.0, 0.0, 0.0, 2011-02-17 00:00:00, 0.0, 8.5
0.0, 0.0, -0.5, 0.0, 2011-02-18 00:00:00, 0.0, 5.0
0.0, 0.0, -3.5, 0.0, 2011-02-19 00:00:00, 0.0, 4.5
0.0, 0.0, -5.0, 0.0, 2011-02-20 00:00:00, 0.0, 5.0
10.0, 0.0, -4.0, 10.0, 2011-02-21 00:00:00, 0.0, 0.5
19.0, 0.0, -0.5, 19.0, 2011-02-22 00:00:00, 0.0, 5.0
0.0, 0.0, -4.0, 0.0, 2011-02-23 00:00:00, 0.0, -2.5
0.0, 0.0, -7.5, 0.0, 2011-02-24 00:00:00, 0.0, -3.5
0.0, 0.0, -11.5, 0.0, 2011-02-25 00:00:00, 0.0, -3.0
12.5, 0.0, -9.5, 12.5, 2011-02-26 00:00:00, 0.0, -1.5
11.5, 0.0, -3.5, 11.5, 2011-02-27 00:00:00, 0.0, 2.5
18.0, 7.0, -0.5, 11.0, 2011-02-28 00:00:00, 0.0, 5.0
3.5, 0.0, -7.0, 3.5, 2011-03-01 00:00:00, 0.0, -1.5
20.7, 20.7, -3.5, 0.0, 2011-03-02 00:00:00, 0.0, 4.5
9.2, 9.2, -0.5, 0.0, 2011-03-03 00:00:00, 0.0, 5.5
9.8, 9.8, -1.0, 0.0, 2011-03-04 00:00:00, 0.0, 4.0
2.6, 2.6, 0.0, 0.0, 2011-03-05 00:00:00, 0.0, 7.5
0.0, 0.0, -0.5, 0.0, 2011-03-06 00:00:00, 0.0, 9.0
0.0, 0.0, -0.5, 0.0, 2011-03-07 00:00:00, 0.0, 9.5
4.4, 4.4, -0.5, 0.0, 2011-03-08 00:00:00, 0.0, 5.5
20.6, 20.6, 0.5, 0.0, 2011-03-09 00:00:00, 0.0, 4.0
23.8, 23.8, 2.0, 0.0, 2011-03-10 00:00:00, 0.0, 7.0
3.4, 3.4, 2.0, 0.0, 2011-03-11 00:00:00, 0.0, 7.5
18.4, 18.4, 2.0, 0.0, 2011-03-12 00:00:00, 0.0, 5.0
22.2, 22.2, 2.0, 0.0, 2011-03-13 00:00:00, 0.0, 6.0
7.6, 7.6, 4.0, 0.0, 2011-03-14 00:00:00, 0.0, 9.5
29.8, 29.8, 3.5, 0.0, 2011-03-15 00:00:00, 0.0, 9.5
5.8, 5.8, 3.5, 0.0, 2011-03-16 00:00:00, 0.0, 9.5
0.0, 0.0, 2.5, 0.0, 2011-03-17 00:00:00, 0.0, 12.5
7.4, 7.4, 1.0, 0.0, 2011-03-18 00:00:00, 0.0, 11.0
1.4, 1.4, 2.5, 0.0, 2011-03-19 00:00:00, 0.0, 12.0
3.2, 3.2, 1.0, 0.0, 2011-03-20 00:00:00, 0.0, 14.5
7.8, 7.8, 4.5, 0.0, 2011-03-21 00:00:00, 0.0, 10.0
0.0, 0.0, 4.0, 0.0, 2011-03-22 00:00:00, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 2011-03-23 00:00:00, 0.0, 16.0
0.0, 0.0, 4.5, 0.0, 2011-03-24 00:00:00, 0.0, 16.5
2.2, 2.2, 5.5, 0.0, 2011-03-25 00:00:00, 0.0, 12.0
2.8, 2.8, 3.5, 0.0, 2011-03-26 00:00:00, 0.0, 16.5
6.0, 6.0, 4.5, 0.0, 2011-03-27 00:00:00, 0.0, 15.0
8.2, 8.2, 6.0, 0.0, 2011-03-28 00:00:00, 0.0, 10.0
19.6, 19.6, 4.5, 0.0, 2011-03-29 00:00:00, 0.0, 9.5
145.8, 145.8, 6.0, 0.0, 2011-03-30 00:00:00, 0.0, 9.5
6.8, 6.8, 5.0, 0.0, 2011-03-31 00:00:00, 0.0, 13.0
14.8, 14.8, 4.5, 0.0, 2011-04-01 00:00:00, 0.0, 9.0
7.0, 7.0, 2.5, 0.0, 2011-04-02 00:00:00, 0.0, 9.0
12.0, 12.0, 4.0, 0.0, 2011-04-03 00:00:00, 0.0, 10.0
33.0, 33.0, 2.0, 0.0, 2011-04-04 00:00:00, 0.0, 5.0
26.2, 26.2, 0.0, 0.0, 2011-04-05 00:00:00, 0.0, 7.5
4.0, 4.0, 0.0, 0.0, 2011-04-06 00:00:00, 0.0, 8.0
0.0, 0.0, 2.0, 0.0, 2011-04-07 00:00:00, 0.0, 13.0
0.0, 0.0, 1.0, 0.0, 2011-04-08 00:00:00, 0.0, 15.0
1.2, 1.2, 2.5, 0.0, 2011-04-09 00:00:00, 0.0, 11.5
23.8, 23.8, 5.5, 0.0, 2011-04-10 00:00:00, 0.0, 9.0
4.6, 4.6, 4.5, 0.0, 2011-04-11 00:00:00, 0.0, 10.5
1.0, 1.0, 2.0, 0.0, 2011-04-12 00:00:00, 0.0, 14.5
15.2, 15.2, 4.5, 0.0, 2011-04-13 00:00:00, 0.0, 13.5
2.4, 2.4, 0.5, 0.0, 2011-04-14 00:00:00, 0.0, 8.5
7.4, 7.4, 1.0, 0.0, 2011-04-15 00:00:00, 0.0, 13.5
8.2, 8.2, 3.0, 0.0, 2011-04-16 00:00:00, 0.0, 7.0
1.4, 1.4, 1.5, 0.0, 2011-04-17 00:00:00, 0.0, 10.0
12.0, 12.0, 2.5, 0.0, 2011-04-18 00:00:00, 0.0, 11.5
1.6, 1.6, 2.0, 0.0, 2011-04-19 00:00:00, 0.0, 11.5
10.8, 10.8, 0.5, 0.0, 2011-04-20 00:00:00, 0.0, 12.0
1.2, 1.2, 2.0, 0.0, 2011-04-21 00:00:00, 0.0, 10.0
0.0, 0.0, 3.5, 0.0, 2011-04-22 00:00:00, 0.0, 16.0
0.0, 0.0, 3.0, 0.0, 2011-04-23 00:00:00, 0.0, 20.0
