station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
8.4, 3.2, 5.2, 2010-01-01 00:00:00, -2.2, 2.0, 16.0
1.6, 1.6, 0.0, 2010-01-02 00:00:00, 0.2, 3.4, 16.0
3.8, 0.4, 3.4, 2010-01-03 00:00:00, 1.1, 3.3, 9.0
9.2, 1.0, 8.2, 2010-01-04 00:00:00, 0.0, 0.9, 5.0
0.0, 0.0, 0.0, 2010-01-05 00:00:00, -0.1, 3.1, 9.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -3.9, -0.3, 8.0
0.0, 0.0, 0.0, 2010-01-07 00:00:00, -7.3, -3.7, 8.0
0.2, 0.0, 0.2, 2010-01-08 00:00:00, -10.5, -2.3, 8.0
0.0, 0.0, 0.0, 2010-01-09 00:00:00, -4.1, -0.7, 8.0
3.2, 3.2, 0.0, 2010-01-10 00:00:00, -1.7, 1.1, 8.0
6.2, 6.2, 0.0, 2010-01-11 00:00:00, 0.2, 2.1, 8.0
9.0, 9.0, 0.0, 2010-01-12 00:00:00, -0.1, 3.0, 8.0
6.2, 6.2, 0.0, 2010-01-13 00:00:00, 1.1, 3.6, 7.0
2.8, 2.8, 0.0, 2010-01-14 00:00:00, 1.4, 4.5, 3.0
2.2, 2.2, 0.0, 2010-01-15 00:00:00, 0.3, 3.3, 0.0
3.8, 0.0, 3.8, 2010-01-16 00:00:00, -0.8, -0.1, 0.0
10.0, 1.4, 8.6, 2010-01-17 00:00:00, -1.6, 0.9, 3.0
0.0, 0.0, 0.0, 2010-01-18 00:00:00, 0.0, 5.3, 8.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, 0.5, 2.2, 6.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, 0.8, 2.6, 2.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, 0.5, 3.1, 1.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, 0.3, 2.4, 0.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, 0.1, 2.4, 0.0
1.2, 0.0, 1.4, 2010-01-24 00:00:00, -1.2, 1.9, 0.0
0.0, 0.0, 0.0, 2010-01-25 00:00:00, -0.9, 1.6, 1.0
0.0, 0.0, 0.0, 2010-01-26 00:00:00, 0.1, 3.4, 0.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, 0.1, 3.3, 0.0
0.0, 0.0, 0.0, 2010-01-28 00:00:00, -3.4, 1.9, 0.0
0.0, 0.0, 0.0, 2010-01-29 00:00:00, -0.3, 3.3, 0.0
0.2, 0.2, 0.0, 2010-01-30 00:00:00, 0.3, 2.2, 0.0
0.0, 0.0, 0.0, 2010-01-31 00:00:00, 0.8, 3.8, 0.0
1.4, 1.4, 0.0, 2010-02-01 00:00:00, 0.8, 5.3, 0.0
0.0, 0.0, 0.0, 2010-02-02 00:00:00, 1.0, 5.5, 0.0
1.0, 1.0, 0.0, 2010-02-03 00:00:00, 0.5, 5.7, 0.0
0.0, 0.0, 0.0, 2010-02-04 00:00:00, 0.7, 5.3, 0.0
2.6, 2.6, 0.0, 2010-02-05 00:00:00, 0.4, 2.5, 0.0
0.0, 0.0, 0.0, 2010-02-06 00:00:00, 1.1, 5.8, 0.0
0.0, 0.0, 0.0, 2010-02-07 00:00:00, 0.8, 5.9, 0.0
0.0, 0.0, 0.0, 2010-02-08 00:00:00, -1.3, 4.2, 0.0
0.0, 0.0, 0.0, 2010-02-09 00:00:00, -0.6, 5.5, 0.0
0.3, 0.3, 0.0, 2010-02-10 00:00:00, -0.7, 5.1, 0.0
4.8, 4.8, 0.0, 2010-02-11 00:00:00, 0.9, 5.2, 0.0
