station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
12.0, 12.0, 0.0, 2010-01-01 00:00:00, 4.6, 7.0, 0.0
3.6, 3.6, 0.0, 2010-01-02 00:00:00, 3.7, 6.9, 0.0
0.6, 0.6, 0.0, 2010-01-03 00:00:00, 4.0, 7.1, 0.0
2.8, 2.8, 0.0, 2010-01-04 00:00:00, 1.6, 8.3, 0.0
0.0, 0.0, 0.0, 2010-01-05 00:00:00, -0.5, 8.4, 0.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, 6.6, 7.9, 0.0
7.0, 7.0, 0.0, 2010-01-07 00:00:00, 4.9, 7.3, 0.0
3.4, 3.4, 0.0, 2010-01-08 00:00:00, 5.3, 8.3, 0.0
10.2, 10.2, 0.0, 2010-01-09 00:00:00, 7.9, 9.6, 0.0
24.6, 24.6, 0.0, 2010-01-10 00:00:00, 7.6, 10.2, 0.0
21.0, 21.0, 0.0, 2010-01-11 00:00:00, 7.7, 10.0, 0.0
12.0, 12.0, 0.0, 2010-01-12 00:00:00, 6.9, 10.5, 0.0
10.2, 10.2, 0.0, 2010-01-13 00:00:00, 5.6, 8.4, 0.0
12.0, 12.0, 0.0, 2010-01-14 00:00:00, 6.4, 10.0, 0.0
15.4, 15.4, 0.0, 2010-01-15 00:00:00, 1.9, 8.4, 0.0
0.0, 0.0, 0.0, 2010-01-16 00:00:00, 1.1, 6.4, 0.0
9.8, 9.8, 0.0, 2010-01-17 00:00:00, 5.6, 8.5, 0.0
0.8, 0.8, 0.0, 2010-01-18 00:00:00, 4.5, 10.2, 0.0
1.2, 1.2, 0.0, 2010-01-19 00:00:00, 4.6, 9.1, 0.0
1.0, 1.0, 0.0, 2010-01-20 00:00:00, 2.2, 10.0, 0.0
0.8, 0.8, 0.0, 2010-01-21 00:00:00, 1.5, 8.0, 0.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, 0.2, 7.4, 0.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, -0.4, 8.2, 0.0
2.6, 2.6, 0.0, 2010-01-24 00:00:00, 5.9, 8.4, 0.0
16.2, 16.2, 0.0, 2010-01-25 00:00:00, 5.1, 6.9, 0.0
0.6, 0.6, 0.0, 2010-01-26 00:00:00, -0.3, 7.9, 0.0
0.4, 0.4, 0.0, 2010-01-27 00:00:00, -1.0, 7.3, 0.0
8.8, 8.8, 0.0, 2010-01-28 00:00:00, 5.4, 8.1, 0.0
0.0, 0.0, 0.0, 2010-01-29 00:00:00, 7.7, 11.8, 0.0
1.8, 1.8, 0.0, 2010-01-30 00:00:00, 7.2, 10.3, 0.0
2.4, 2.4, 0.0, 2010-01-31 00:00:00, 5.5, 8.2, 0.0
0.8, 0.8, 0.0, 2010-02-01 00:00:00, 2.2, 8.4, 0.0
3.6, 3.6, 0.0, 2010-02-02 00:00:00, 5.9, 7.9, 0.0
0.6, 0.6, 0.0, 2010-02-03 00:00:00, 6.2, 8.5, 0.0
0.0, 0.0, 0.0, 2010-02-04 00:00:00, 6.2, 9.7, 0.0
9.2, 9.2, 0.0, 2010-02-05 00:00:00, 7.3, 9.9, 0.0
5.4, 5.4, 0.0, 2010-02-06 00:00:00, 5.4, 9.7, 0.0
0.4, 0.4, 0.0, 2010-02-07 00:00:00, 4.9, 9.6, 0.0
8.0, 8.0, 0.0, 2010-02-08 00:00:00, 5.7, 7.1, 0.0
1.2, 1.2, 0.0, 2010-02-09 00:00:00, 4.0, 7.6, 0.0
2.0, 2.0, 0.0, 2010-02-10 00:00:00, 3.6, 7.5, 0.0
11.2, 11.2, 0.0, 2010-02-11 00:00:00, 6.4, 9.0, 0.0
7.4, 7.4, 0.0, 2010-02-12 00:00:00, 4.5, 9.8, 0.0
28.8, 28.8, 0.0, 2010-02-13 00:00:00, 5.9, 8.0, 0.0
5.4, 5.4, 0.0, 2010-02-14 00:00:00, 2.5, 11.3, 0.0
0.8, 0.8, 0.0, 2010-02-15 00:00:00, 0.7, 8.5, 0.0
5.4, 5.4, 0.0, 2010-02-16 00:00:00, 0.8, 10.0, 0.0
0.0, 0.0, 0.0, 2010-02-17 00:00:00, -1.0, 8.1, 0.0
0.0, 0.0, 0.0, 2010-02-18 00:00:00, -2.0, 11.5, 0.0
0.0, 0.0, 0.0, 2010-02-19 00:00:00, -1.5, 9.1, 0.0
0.0, 0.0, 0.0, 2010-02-20 00:00:00, -1.5, 8.9, 0.0
0.0, 0.0, 0.0, 2010-02-21 00:00:00, -1.4, 8.7, 0.0
0.0, 0.0, 0.0, 2010-02-22 00:00:00, -1.6, 10.6, 0.0
2.2, 2.2, 0.0, 2010-02-23 00:00:00, 5.5, 8.9, 0.0
9.8, 9.8, 0.0, 2010-02-24 00:00:00, 5.5, 8.5, 0.0
12.4, 12.4, 0.0, 2010-02-25 00:00:00, 3.9, 10.4, 0.0
2.6, 2.6, 0.0, 2010-02-26 00:00:00, 3.2, 10.0, 0.0
0.0, 0.0, 0.0, 2010-02-27 00:00:00, 2.3, 10.2, 0.0
0.0, 0.0, 0.0, 2010-02-28 00:00:00, 6.1, 11.4, 0.0
0.2, 0.2, 0.0, 2010-03-01 00:00:00, 8.4, 13.7, 0.0
18.0, 18.0, 0.0, 2010-03-02 00:00:00, 5.5, 9.7, 0.0
0.2, 0.2, 0.0, 2010-03-03 00:00:00, 2.7, 10.1, 0.0
1.4, 1.4, 0.0, 2010-03-04 00:00:00, 1.2, 8.5, 0.0
0.0, 0.0, 0.0, 2010-03-05 00:00:00, 3.3, 11.2, 0.0
0.0, 0.0, 0.0, 2010-03-06 00:00:00, -0.8, 10.5, 0.0
11.4, 10.8, 0.6, 2010-03-07 00:00:00, 1.2, 8.5, 0.0
6.0, 2.2, 3.8, 2010-03-08 00:00:00, 0.3, 6.6, 0.0
10.6, 10.6, 0.0, 2010-03-09 00:00:00, 1.3, 6.2, 0.0
15.2, 15.2, 0.0, 2010-03-10 00:00:00, 0.4, 5.5, 0.0
15.6, 15.6, 0.0, 2010-03-11 00:00:00, -0.2, 7.1, 0.0
0.4, 0.4, 0.0, 2010-03-12 00:00:00, -0.3, 5.0, 0.0
0.2, 0.2, 0.0, 2010-03-13 00:00:00, -0.9, 7.3, 0.0
3.0, 3.0, 0.0, 2010-03-14 00:00:00, 5.5, 7.1, 0.0
7.8, 7.8, 0.0, 2010-03-15 00:00:00, 6.1, 9.7, 0.0
11.0, 11.0, 0.0, 2010-03-16 00:00:00, 6.2, 10.2, 0.0
8.8, 8.8, 0.0, 2010-03-17 00:00:00, 3.1, 8.7, 0.0
0.0, 0.0, 0.0, 2010-03-18 00:00:00, -1.3, 6.9, 0.0
0.0, 0.0, 0.0, 2010-03-19 00:00:00, -1.2, 9.2, 0.0
0.4, 0.4, 0.0, 2010-03-20 00:00:00, 0.1, 13.8, 0.0
8.0, 8.0, 0.0, 2010-03-21 00:00:00, 6.2, 9.2, 0.0
2.0, 2.0, 0.0, 2010-03-22 00:00:00, 5.5, 9.3, 0.0
0.8, 0.8, 0.0, 2010-03-23 00:00:00, 5.2, 10.5, 0.0
0.0, 0.0, 0.0, 2010-03-24 00:00:00, 3.5, 12.5, 0.0
0.4, 0.4, 0.0, 2010-03-25 00:00:00, 5.9, 11.7, 0.0
1.0, 1.0, 0.0, 2010-03-26 00:00:00, 5.1, 11.3, 0.0
0.8, 0.8, 0.0, 2010-03-27 00:00:00, 6.5, 11.0, 0.0
24.0, 24.0, 0.0, 2010-03-28 00:00:00, 4.7, 9.3, 0.0
