station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-02 00:00:00, None, 1.9, -0.3
2010-01-03 00:00:00, None, 4.3, 1.4
2010-01-04 00:00:00, None, 6.4, 3.8
2010-01-05 00:00:00, None, 6.7, 4.5
2010-01-06 00:00:00, None, 5.6, 2.1
2010-01-07 00:00:00, None, 4.1, 1.7
2010-01-08 00:00:00, None, 6.1, 1.6
2010-01-09 00:00:00, None, 5.8, 3.9
2010-01-10 00:00:00, None, 8.1, 4.8
2010-01-11 00:00:00, None, 8.3, 6.1
2010-01-13 00:00:00, None, 7.0, 5.0
2010-01-14 00:00:00, None, 8.5, 4.8
2010-01-15 00:00:00, None, 8.3, 3.3
2010-01-16 00:00:00, None, 5.8, 3.1
2010-01-17 00:00:00, None, 7.8, 4.6
2010-01-18 00:00:00, None, 7.1, 4.7
2010-01-19 00:00:00, None, 8.6, 4.5
2010-01-20 00:00:00, None, 8.0, 4.7
2010-01-21 00:00:00, None, 7.1, 3.8
2010-01-22 00:00:00, None, 7.9, 5.5
2010-01-23 00:00:00, None, 6.1, 4.3
2010-01-24 00:00:00, None, 4.4, 3.4
2010-01-25 00:00:00, None, 5.7, 1.5
2010-01-27 00:00:00, None, 4.4, 2.8
2010-01-28 00:00:00, None, 5.0, 2.7
2010-01-31 00:00:00, None, 5.3, 4.5
2010-02-01 00:00:00, None, 5.8, 4.4
2010-02-02 00:00:00, None, 5.9, 4.1
2010-02-03 00:00:00, None, 6.5, 4.4
2010-02-04 00:00:00, None, 7.8, 5.0
2010-02-05 00:00:00, None, 9.0, 7.3
2010-02-06 00:00:00, None, 8.8, 5.4
2010-02-07 00:00:00, None, 6.3, 4.7
2010-02-08 00:00:00, None, 5.7, 4.2
2010-02-09 00:00:00, None, 4.8, 3.9
2010-02-10 00:00:00, None, 5.3, 4.0
2010-02-11 00:00:00, None, 7.2, 4.4
2010-02-12 00:00:00, None, 7.7, 4.9
2010-02-13 00:00:00, None, 10.0, 6.0
2010-02-14 00:00:00, None, 7.5, 3.3
2010-02-15 00:00:00, None, 7.4, 4.4
2010-02-16 00:00:00, None, 6.4, 2.9
2010-02-17 00:00:00, None, 7.8, 2.8
2010-02-18 00:00:00, None, 10.3, 5.9
2010-02-19 00:00:00, None, 10.8, 6.5
2010-02-20 00:00:00, None, 10.6, 5.3
2010-02-21 00:00:00, None, 9.3, 3.2
2010-02-22 00:00:00, None, 7.9, 3.5
2010-02-23 00:00:00, None, 7.7, 4.7
2010-02-24 00:00:00, None, 6.0, 4.5
2010-02-25 00:00:00, None, 6.4, 4.4
2010-02-26 00:00:00, None, 7.3, 5.0
2010-02-27 00:00:00, None, 8.5, 4.7
2010-02-28 00:00:00, None, 8.3, 4.9
2010-03-01 00:00:00, None, 13.7, 6.0
2010-03-02 00:00:00, None, 7.7, 5.9
2010-03-03 00:00:00, None, 8.7, 4.7
2010-03-04 00:00:00, None, 6.4, 4.9
2010-03-05 00:00:00, None, 7.5, 5.2
2010-03-06 00:00:00, None, 9.6, 4.8
2010-03-07 00:00:00, None, 6.9, 1.3
2010-03-08 00:00:00, None, 5.5, 0.0
2010-03-09 00:00:00, None, 7.9, 1.5
2010-03-10 00:00:00, None, 5.0, 0.7
2010-03-11 00:00:00, None, 4.4, 0.2
2010-03-12 00:00:00, None, 5.9, 0.0
2010-03-13 00:00:00, None, 4.5, 2.5
2010-03-14 00:00:00, None, 9.5, 3.6
2010-03-15 00:00:00, None, 6.6, 1.3
2010-03-16 00:00:00, None, 8.8, 5.2
2010-03-17 00:00:00, None, 8.3, 3.2
2010-03-18 00:00:00, None, 6.9, 1.8
2010-03-19 00:00:00, None, 8.3, 3.6
2010-03-20 00:00:00, None, 10.0, 4.0
2010-03-21 00:00:00, None, 8.2, 5.4
2010-03-22 00:00:00, None, 8.0, 5.0
2010-03-23 00:00:00, None, 7.6, 5.3
2010-03-24 00:00:00, None, 10.5, 5.8
2010-03-25 00:00:00, None, 8.6, 6.5
2010-03-26 00:00:00, None, 8.6, 6.0
2010-03-27 00:00:00, None, 13.6, 5.8
2010-03-28 00:00:00, None, 14.8, 4.9
2010-03-29 00:00:00, None, 7.0, 3.3
2010-03-30 00:00:00, None, 5.0, 1.5
2010-03-31 00:00:00, None, 7.3, 3.1
2010-04-01 00:00:00, None, 6.8, 2.8
2010-04-02 00:00:00, None, 8.1, 3.4
2010-04-03 00:00:00, None, 5.9, 2.2
2010-04-04 00:00:00, None, 10.3, 3.7
2010-04-05 00:00:00, None, 10.6, 3.4
2010-04-06 00:00:00, None, 6.4, 3.0
2010-04-07 00:00:00, None, 5.1, 1.7
2010-04-08 00:00:00, None, 3.4, 0.3
2010-04-09 00:00:00, None, 6.8, 0.5
2010-04-10 00:00:00, None, 9.1, 2.7
2010-04-11 00:00:00, None, 14.0, 4.6
2010-04-13 00:00:00, None, 14.3, 3.4
2010-04-14 00:00:00, None, 14.4, 5.0
2010-04-15 00:00:00, None, 16.1, 6.8
2010-04-16 00:00:00, None, 14.1, 5.4
2010-04-17 00:00:00, None, 10.0, 7.5
2010-04-18 00:00:00, None, 13.6, 7.3
2010-04-19 00:00:00, None, 15.5, 9.4
2010-04-20 00:00:00, None, 11.7, 7.1
2010-04-21 00:00:00, None, 11.4, 4.6
2010-04-22 00:00:00, None, 9.7, 4.3
2010-04-23 00:00:00, None, 7.6, 4.1
2010-04-24 00:00:00, None, 11.3, 4.0
2010-04-25 00:00:00, None, 12.2, 4.1
2010-04-26 00:00:00, None, 15.0, 9.2
2010-04-28 00:00:00, None, 11.1, 6.2
2010-04-29 00:00:00, None, 13.2, 7.0
2010-04-30 00:00:00, None, 8.9, 5.6
2010-05-01 00:00:00, None, 9.1, 5.7
2010-05-02 00:00:00, None, 7.4, 3.6
2010-05-03 00:00:00, None, 6.4, 2.7
2010-05-04 00:00:00, None, 10.4, 3.1
2010-05-05 00:00:00, None, 14.5, 3.1
2010-05-06 00:00:00, None, 12.1, 7.3
2010-05-07 00:00:00, None, 17.0, 5.5
2010-05-08 00:00:00, None, 16.8, 7.4
2010-05-09 00:00:00, None, 12.1, 5.7
2010-05-10 00:00:00, None, 16.0, 5.8
2010-05-11 00:00:00, None, 15.1, 7.3
2010-05-12 00:00:00, None, 12.5, 8.9
2010-05-13 00:00:00, None, 14.3, 6.3
2010-05-14 00:00:00, None, 14.7, 9.7
2010-05-16 00:00:00, None, 15.6, 8.4
2010-05-17 00:00:00, None, 17.7, 11.1
2010-05-18 00:00:00, None, 14.3, 9.7
2010-05-19 00:00:00, None, 17.7, 8.9
2010-05-20 00:00:00, None, 13.7, 6.5
2010-05-21 00:00:00, None, 13.9, 4.6
2010-05-23 00:00:00, None, 11.6, 9.6
2010-05-24 00:00:00, None, 16.5, 8.0
2010-05-25 00:00:00, None, 17.3, 10.0
2010-05-26 00:00:00, None, 19.2, 9.8
2010-05-27 00:00:00, None, 17.5, 9.6
2010-05-28 00:00:00, None, 17.8, 11.1
2010-05-29 00:00:00, None, 13.0, 10.7
2010-05-30 00:00:00, None, 18.8, 8.7
2010-05-31 00:00:00, None, 15.0, 11.0
2010-06-01 00:00:00, None, 15.5, 11.0
2010-06-03 00:00:00, None, 13.0, 7.6
2010-06-04 00:00:00, None, 14.3, 7.9
2010-06-05 00:00:00, None, 16.5, 9.4
2010-06-06 00:00:00, None, 19.2, 10.1
2010-06-07 00:00:00, None, 14.5, 11.0
2010-06-08 00:00:00, None, 20.8, 10.1
2010-06-09 00:00:00, None, 19.5, 11.7
2010-06-10 00:00:00, None, 14.8, None
2010-06-11 00:00:00, None, 13.5, 11.2
2010-06-13 00:00:00, None, 11.0, 8.1
2010-06-14 00:00:00, None, 11.5, 7.6
2010-06-15 00:00:00, None, 16.1, 8.0
2010-06-16 00:00:00, None, 14.1, 10.5
2010-06-17 00:00:00, None, 15.5, 10.9
2010-06-18 00:00:00, None, 19.5, 10.7
2010-06-19 00:00:00, None, 19.1, 11.0
2010-06-20 00:00:00, None, 16.0, 10.7
2010-06-21 00:00:00, None, 15.5, 11.0
2010-06-23 00:00:00, None, 17.3, 13.8
2010-06-24 00:00:00, None, 14.4, 11.2
2010-06-25 00:00:00, None, 14.8, 10.5
2010-06-26 00:00:00, None, 12.7, 11.4
2010-06-27 00:00:00, None, 12.6, 9.2
2010-06-28 00:00:00, None, 14.7, 8.3
2010-06-30 00:00:00, None, 15.0, 8.7
2010-07-01 00:00:00, None, 17.6, 8.9
2010-07-04 00:00:00, None, 14.3, 10.9
2010-07-05 00:00:00, None, 18.3, 10.1
2010-07-06 00:00:00, None, 24.2, 11.2
2010-07-07 00:00:00, None, 29.1, 16.5
2010-07-08 00:00:00, None, 28.9, 17.9
2010-07-09 00:00:00, None, 22.0, 16.0
2010-07-11 00:00:00, None, 18.1, 13.0
2010-07-12 00:00:00, None, 13.4, 9.9
2010-07-15 00:00:00, None, 17.2, 12.2
2010-07-16 00:00:00, None, 18.6, 11.5
2010-07-17 00:00:00, None, 18.9, 12.3
2010-07-18 00:00:00, None, 18.9, 11.7
2010-07-19 00:00:00, None, 17.2, 11.8
2010-07-20 00:00:00, None, 20.8, 12.0
2010-07-21 00:00:00, None, 18.5, 12.8
2010-07-22 00:00:00, None, 16.7, 12.6
2010-07-23 00:00:00, None, 18.2, 12.3
2010-07-24 00:00:00, None, 19.5, 12.3
2010-07-25 00:00:00, None, 21.9, 12.9
2010-07-26 00:00:00, None, 22.7, 12.9
2010-07-27 00:00:00, None, 18.9, 14.2
2010-07-28 00:00:00, None, 18.6, 13.4
2010-07-29 00:00:00, None, 18.4, 13.6
2010-07-30 00:00:00, None, 20.3, 11.5
2010-07-31 00:00:00, None, 23.0, 13.6
2010-08-01 00:00:00, None, 19.4, 14.1
2010-08-02 00:00:00, None, 18.7, 13.8
2010-08-03 00:00:00, None, 25.1, 13.1
2010-08-04 00:00:00, None, 29.5, 15.8
2010-08-05 00:00:00, None, 20.6, 16.0
2010-08-06 00:00:00, None, 16.9, 14.9
2010-08-07 00:00:00, None, 17.2, 14.4
2010-08-08 00:00:00, None, 17.2, 13.3
2010-08-09 00:00:00, None, 19.1, 13.1
2010-08-10 00:00:00, None, 21.4, 12.7
2010-08-11 00:00:00, None, 21.2, 13.6
2010-08-12 00:00:00, None, 23.7, 14.1
2010-08-13 00:00:00, None, 30.5, 16.5
2010-08-14 00:00:00, None, 28.7, 19.5
2010-08-15 00:00:00, None, 27.4, 19.3
2010-08-16 00:00:00, None, 27.0, 16.5
2010-08-17 00:00:00, None, 21.7, 14.4
2010-08-18 00:00:00, None, 17.8, 13.3
2010-08-19 00:00:00, None, 15.3, 11.4
2010-08-20 00:00:00, None, 16.2, 11.8
2010-08-21 00:00:00, None, 13.4, 11.0
2010-08-22 00:00:00, None, 15.4, 11.5
2010-08-23 00:00:00, None, 13.6, 11.8
2010-08-24 00:00:00, None, 15.2, 12.2
2010-08-25 00:00:00, None, 15.7, 12.1
2010-08-26 00:00:00, None, 12.6, 10.9
2010-08-27 00:00:00, None, 14.3, 10.8
2010-08-28 00:00:00, None, 17.4, 10.7
2010-08-29 00:00:00, None, 16.7, 10.8
2010-08-30 00:00:00, None, 15.7, 12.2
2010-08-31 00:00:00, None, 15.2, 12.0
2010-09-01 00:00:00, None, 15.8, 10.9
2010-09-02 00:00:00, None, 18.2, 12.3
2010-09-03 00:00:00, None, 15.5, 12.3
2010-09-04 00:00:00, None, 14.6, 10.8
2010-09-05 00:00:00, None, 14.3, 10.7
2010-09-06 00:00:00, None, 14.1, 10.8
2010-09-07 00:00:00, None, 20.0, 12.1
2010-09-08 00:00:00, None, 20.5, 13.0
2010-09-09 00:00:00, None, 15.2, 10.8
2010-09-10 00:00:00, None, 12.6, 10.8
2010-09-11 00:00:00, None, 12.9, 10.3
2010-09-12 00:00:00, None, 17.1, 10.8
2010-09-13 00:00:00, None, 18.3, 10.6
2010-09-14 00:00:00, None, 13.9, 11.5
2010-09-15 00:00:00, None, 16.6, 12.4
2010-09-16 00:00:00, None, 19.0, 13.1
2010-09-17 00:00:00, None, 21.5, 13.8
2010-09-18 00:00:00, None, 18.0, 13.3
2010-09-19 00:00:00, None, 14.9, 12.3
2010-09-20 00:00:00, None, 15.0, 12.0
2010-09-21 00:00:00, None, 15.1, 9.0
2010-09-22 00:00:00, None, 15.1, 8.7
2010-09-23 00:00:00, None, 12.3, 10.0
2010-09-24 00:00:00, None, 11.8, 9.7
2010-09-25 00:00:00, None, 15.3, 11.3
2010-09-26 00:00:00, None, 13.7, 11.1
2010-09-27 00:00:00, None, 15.6, 11.1
2010-09-28 00:00:00, None, 15.1, 10.8
2010-09-29 00:00:00, None, 13.6, 8.5
2010-09-30 00:00:00, None, 17.7, 10.3
2010-10-02 00:00:00, None, 14.6, 9.5
2010-10-03 00:00:00, None, 14.5, 9.5
2010-10-04 00:00:00, None, 13.4, 7.7
2010-10-05 00:00:00, None, 13.1, 6.7
2010-10-06 00:00:00, None, 14.7, 10.6
2010-10-07 00:00:00, None, 13.4, 10.3
2010-10-08 00:00:00, None, 14.0, 9.7
2010-10-09 00:00:00, None, 16.1, 11.4
2010-10-10 00:00:00, None, 13.1, 6.9
2010-10-11 00:00:00, None, 12.1, 6.7
2010-10-12 00:00:00, None, 9.2, 7.9
2010-10-13 00:00:00, None, 13.2, 8.4
2010-10-14 00:00:00, None, 11.4, 4.9
2010-10-15 00:00:00, None, 9.3, 5.2
2010-10-16 00:00:00, None, 9.3, 6.3
2010-10-17 00:00:00, None, 8.2, 7.1
2010-10-18 00:00:00, None, 9.7, 7.7
2010-10-19 00:00:00, None, 9.7, 8.2
2010-10-20 00:00:00, None, 12.4, 8.2
2010-10-21 00:00:00, None, 12.1, 10.0
2010-10-22 00:00:00, None, 11.4, 8.2
2010-10-23 00:00:00, None, 13.2, 8.5
2010-10-24 00:00:00, None, 15.4, 9.9
2010-10-25 00:00:00, None, 12.6, 7.6
2010-10-26 00:00:00, None, 10.1, 7.1
2010-10-27 00:00:00, None, 8.7, 5.3
2010-10-28 00:00:00, None, 8.0, 6.1
2010-10-29 00:00:00, None, 10.3, 6.3
2010-10-30 00:00:00, None, 9.3, 3.9
2010-10-31 00:00:00, None, 8.6, 3.8
2010-11-01 00:00:00, None, 10.1, 6.7
2010-11-02 00:00:00, None, 9.7, 7.6
2010-11-03 00:00:00, None, 12.4, 8.4
2010-11-04 00:00:00, None, 11.6, 7.0
2010-11-05 00:00:00, None, 7.2, 3.8
2010-11-06 00:00:00, None, 8.1, 4.7
2010-11-07 00:00:00, None, 6.6, 5.1
2010-11-08 00:00:00, None, 6.6, 3.6
2010-11-10 00:00:00, None, 5.8, 3.8
2010-11-11 00:00:00, None, 6.5, 4.3
2010-11-12 00:00:00, None, 6.0, 4.7
2010-11-13 00:00:00, None, 8.2, 5.7
2010-11-14 00:00:00, None, 11.7, 7.5
2010-11-15 00:00:00, None, 9.0, 6.7
2010-11-16 00:00:00, None, 8.9, 4.4
2010-11-17 00:00:00, None, 5.3, -1.2
2010-11-18 00:00:00, None, 0.0, -3.3
2010-11-19 00:00:00, None, -0.5, -3.7
2010-11-20 00:00:00, None, 0.4, -1.9
2010-11-21 00:00:00, None, 0.2, -2.7
2010-11-22 00:00:00, None, -1.4, -9.0
2010-11-23 00:00:00, None, -3.8, -6.9
2010-11-24 00:00:00, None, -0.6, -4.0
2010-11-25 00:00:00, None, 3.4, -0.6
2010-11-26 00:00:00, None, 3.8, 2.1
2010-11-27 00:00:00, None, 3.7, 0.9
2010-11-29 00:00:00, None, 5.6, 1.1
2010-11-30 00:00:00, None, 6.3, 2.5
2010-12-01 00:00:00, None, 4.1, 2.1
2010-12-04 00:00:00, None, 2.6, 1.0
2010-12-05 00:00:00, None, 2.3, -0.3
2010-12-06 00:00:00, None, 4.3, 1.8
2010-12-07 00:00:00, None, 5.2, 3.0
2010-12-08 00:00:00, None, 5.2, 3.6
2010-12-09 00:00:00, None, 4.6, 3.6
2010-12-10 00:00:00, None, 4.6, 0.2
2010-12-11 00:00:00, None, 5.4, 1.3
2010-12-12 00:00:00, None, 9.1, 3.6
