station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
19.2, 1.8, -5.3, 19.0, 2010-01-01 00:00:00, 53.0, 0.0
2.5, 2.5, -2.5, 0.0, 2010-01-02 00:00:00, 65.0, 2.0
1.4, 0.0, -0.1, 1.7, 2010-01-03 00:00:00, 59.0, 3.1
1.6, 0.3, -0.2, 2.3, 2010-01-04 00:00:00, 53.0, 0.7
0.0, 0.0, -2.2, 0.0, 2010-01-05 00:00:00, 45.0, 1.8
0.0, 0.0, -7.0, 0.0, 2010-01-06 00:00:00, 43.0, -3.8
1.8, 0.0, -8.0, 1.0, 2010-01-07 00:00:00, 43.0, -3.6
11.4, 11.4, -5.9, 0.0, 2010-01-08 00:00:00, 44.0, 0.4
5.7, 5.7, -2.2, 0.0, 2010-01-09 00:00:00, 43.0, 4.8
34.6, 34.6, 0.7, 0.0, 2010-01-10 00:00:00, 42.0, 3.1
42.0, 42.0, 1.4, 0.0, 2010-01-11 00:00:00, 35.0, 2.9
4.2, 4.2, 1.1, 0.0, 2010-01-12 00:00:00, 31.0, 5.0
4.2, 4.2, -0.2, 0.0, 2010-01-13 00:00:00, 29.0, 3.7
32.6, 5.0, 0.8, 9.0, 2010-01-14 00:00:00, 27.0, 3.7
13.2, 3.4, 0.0, 6.4, 2010-01-15 00:00:00, 48.0, 3.6
5.1, 0.0, -2.6, 7.2, 2010-01-16 00:00:00, 46.0, 1.1
14.1, 3.5, -2.6, 4.7, 2010-01-17 00:00:00, 52.0, 1.3
13.2, 6.6, 0.0, 0.0, 2010-01-18 00:00:00, 51.0, 3.6
2.2, 2.2, -0.7, 0.0, 2010-01-19 00:00:00, 50.0, 3.6
1.0, 1.0, -0.3, 0.0, 2010-01-20 00:00:00, 50.0, 3.1
0.0, 0.0, -0.6, 0.0, 2010-01-21 00:00:00, 49.0, 4.3
0.0, 0.0, -2.1, 0.0, 2010-01-22 00:00:00, 48.0, 3.3
0.0, 0.0, -5.6, 0.0, 2010-01-23 00:00:00, 48.0, 1.4
2.1, 0.0, -6.0, 4.1, 2010-01-24 00:00:00, 48.0, 0.0
6.2, 3.0, -2.3, 3.9, 2010-01-25 00:00:00, 52.0, 0.8
