station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-08 00:00:00, None, 5.6, None
2010-01-09 00:00:00, None, 4.8, 2.8
2010-01-10 00:00:00, None, 6.3, 4.3
2010-01-11 00:00:00, None, 5.7, 3.9
2010-01-13 00:00:00, None, 5.0, 2.5
2010-01-14 00:00:00, None, 2.9, 0.0
2010-01-15 00:00:00, None, 2.2, -0.7
2010-01-16 00:00:00, None, 3.4, -1.0
2010-01-17 00:00:00, None, 4.6, 0.4
2010-01-18 00:00:00, None, 6.1, 1.2
2010-01-19 00:00:00, None, 7.7, 2.8
2010-01-20 00:00:00, None, 5.6, 2.6
2010-01-21 00:00:00, None, 5.7, 3.6
2010-01-22 00:00:00, None, 7.8, 3.3
2010-01-23 00:00:00, None, 3.6, -0.2
2010-01-24 00:00:00, None, 3.5, -0.5
2010-01-25 00:00:00, None, 1.9, 0.1
2010-01-26 00:00:00, None, 5.3, 0.9
2010-01-27 00:00:00, None, 3.8, 0.2
2010-01-28 00:00:00, None, 5.9, 0.3
2010-01-29 00:00:00, None, 8.3, 3.5
2010-01-30 00:00:00, None, 3.9, 1.1
2010-01-31 00:00:00, None, 2.7, 0.4
2010-02-01 00:00:00, None, 2.4, 0.0
2010-02-02 00:00:00, None, 3.0, -0.1
2010-02-03 00:00:00, None, 5.0, 0.5
2010-02-04 00:00:00, None, 5.8, 0.4
2010-02-05 00:00:00, None, 5.5, 0.9
2010-02-06 00:00:00, None, 7.8, 3.4
2010-02-07 00:00:00, None, 3.8, 0.3
2010-02-08 00:00:00, None, 3.1, 0.8
2010-02-09 00:00:00, None, 4.9, 0.1
2010-02-10 00:00:00, None, 0.7, -1.0
2010-02-11 00:00:00, None, 4.2, -0.4
2010-02-12 00:00:00, None, 4.2, 0.0
2010-02-13 00:00:00, None, 4.5, 0.7
2010-02-14 00:00:00, None, 4.4, 1.0
2010-02-15 00:00:00, None, 4.7, -0.1
2010-02-16 00:00:00, None, 2.9, -0.1
2010-02-17 00:00:00, None, 7.2, 0.1
2010-02-18 00:00:00, None, 9.6, 2.8
2010-02-19 00:00:00, None, 9.2, 3.6
2010-02-20 00:00:00, None, 8.0, 3.0
2010-02-21 00:00:00, None, 7.2, 1.4
