station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
43.1, 0.0, None, 2010-01-01 00:00:00, -2.4, 2.0, 114.0
2.0, None, None, 2010-01-02 00:00:00, -0.1, 2.1, 116.0
0.0, None, None, 2010-01-03 00:00:00, -0.5, 3.2, 113.0
None, None, None, 2010-01-04 00:00:00, -0.5, 2.1, 111.0
None, None, None, 2010-01-05 00:00:00, -1.1, None, 111.0
23.4, None, None, 2010-01-08 00:00:00, -0.6, 2.7, None
14.8, None, None, 2010-01-09 00:00:00, 1.1, 4.3, 108.0
13.6, None, None, 2010-01-10 00:00:00, 1.0, 4.3, 102.0
94.2, None, None, 2010-01-11 00:00:00, 0.9, 4.2, 97.0
None, None, None, 2010-01-12 00:00:00, 0.9, 4.9, 94.0
6.2, None, None, 2010-01-13 00:00:00, 0.1, 2.2, 90.0
31.8, 0.0, None, 2010-01-14 00:00:00, -0.5, 2.8, 89.0
54.5, 0.0, None, 2010-01-15 00:00:00, -1.0, 2.3, 105.0
0.3, None, None, 2010-01-16 00:00:00, -5.5, 1.7, 108.0
15.8, 0.0, None, 2010-01-17 00:00:00, -3.0, 2.4, 108.0
36.5, 0.0, None, 2010-01-18 00:00:00, -1.1, 2.7, 114.0
1.3, None, None, 2010-01-19 00:00:00, -1.7, 4.2, 119.0
3.8, None, None, 2010-01-20 00:00:00, -0.6, 3.4, 118.0
0.0, None, None, 2010-01-21 00:00:00, -0.4, 3.8, 118.0
0.0, None, None, 2010-01-22 00:00:00, -2.1, 5.5, 117.0
0.3, None, None, 2010-01-23 00:00:00, -4.4, 3.4, 116.0
1.9, 0.0, None, 2010-01-24 00:00:00, -4.4, -0.3, 116.0
19.1, 0.0, None, 2010-01-25 00:00:00, -2.5, 0.8, 124.0
2.4, None, None, 2010-01-26 00:00:00, -1.2, 5.0, 129.0
0.0, None, None, 2010-01-27 00:00:00, -3.3, 4.0, 126.0
1.6, 0.0, None, 2010-01-28 00:00:00, -1.4, 2.7, 126.0
0.0, None, None, 2010-01-29 00:00:00, -0.5, 3.5, 126.0
3.2, None, None, 2010-01-30 00:00:00, 0.6, 3.0, 124.0
