station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
9.6, 9.6, 3.7, 0.0, 2010-01-01 00:00:00, 0.0, 10.4
13.8, 13.8, 3.8, 0.0, 2010-01-04 00:00:00, 0.0, 6.5
1.2, 1.2, 5.0, 0.0, 2010-01-05 00:00:00, 0.0, 8.1
0.0, 0.0, -1.1, 0.0, 2010-01-06 00:00:00, 0.0, 6.0
5.0, 5.0, -2.9, 0.0, 2010-01-07 00:00:00, 0.0, 5.5
9.4, 9.4, 2.6, 0.0, 2010-01-08 00:00:00, 0.0, 8.7
4.2, 4.2, 6.9, 0.0, 2010-01-09 00:00:00, 0.0, 10.5
36.0, 36.0, 5.7, 0.0, 2010-01-10 00:00:00, 0.0, 10.7
25.8, 25.8, 7.4, 0.0, 2010-01-11 00:00:00, 0.0, 12.5
5.8, 5.8, 6.6, 0.0, 2010-01-12 00:00:00, 0.0, 11.0
5.0, 5.0, 7.1, 0.0, 2010-01-13 00:00:00, 0.0, 9.3
54.8, 54.8, 6.0, 0.0, 2010-01-14 00:00:00, 0.0, 8.8
7.0, 7.0, 3.8, 0.0, 2010-01-15 00:00:00, 0.0, 12.5
7.0, 7.0, 0.3, 0.0, 2010-01-16 00:00:00, 0.0, 8.1
11.2, 11.2, 3.7, 0.0, 2010-01-17 00:00:00, 0.0, 10.4
4.2, 4.2, 3.3, 0.0, 2010-01-18 00:00:00, 0.0, 11.8
0.4, 0.4, 2.1, 0.0, 2010-01-19 00:00:00, 0.0, 9.1
0.0, 0.0, 3.1, 0.0, 2010-01-20 00:00:00, 0.0, 11.6
0.0, 0.0, 1.7, 0.0, 2010-01-22 00:00:00, 0.0, 10.6
5.6, 5.6, 5.5, 0.0, 2010-01-25 00:00:00, 0.0, 9.1
0.4, 0.4, 1.8, 0.0, 2010-01-26 00:00:00, 0.0, 9.2
0.0, 0.0, 3.5, 0.0, 2010-01-27 00:00:00, 0.0, 7.9
0.4, 0.4, 4.1, 0.0, 2010-01-28 00:00:00, 0.0, 8.3
2.0, 2.0, 6.3, 0.0, 2010-01-31 00:00:00, 0.0, 9.3
7.8, 7.8, 4.8, 0.0, 2010-02-01 00:00:00, 0.0, 8.0
1.2, 1.2, 6.1, 0.0, 2010-02-02 00:00:00, 0.0, 7.9
3.0, 3.0, 3.8, 0.0, 2010-02-03 00:00:00, 0.0, 8.8
6.4, 6.4, 5.2, 0.0, 2010-02-04 00:00:00, 0.0, 9.9
0.2, 0.2, 4.6, 0.0, 2010-02-05 00:00:00, 0.0, 10.6
0.8, 0.8, 2.4, 0.0, 2010-02-06 00:00:00, 0.0, 10.6
0.0, 0.0, 5.5, 0.0, 2010-02-07 00:00:00, 0.0, 10.4
0.6, 0.6, 3.5, 0.0, 2010-02-08 00:00:00, 0.0, 9.7
0.0, 0.0, 0.6, 0.0, 2010-02-09 00:00:00, 0.0, 7.8
5.2, 5.2, 0.4, 0.0, 2010-02-10 00:00:00, 0.0, 6.8
18.6, 18.6, 5.6, 0.0, 2010-02-11 00:00:00, 0.0, 10.3
7.4, 7.4, 5.4, 0.0, 2010-02-12 00:00:00, 0.0, 8.9
18.6, 18.6, 6.9, 0.0, 2010-02-13 00:00:00, 0.0, 9.1
0.0, 0.0, 4.4, 0.0, 2010-02-14 00:00:00, 0.0, 13.1
13.2, 13.2, 1.1, 0.0, 2010-02-15 00:00:00, 0.0, 8.6
0.0, 0.0, -0.2, 0.0, 2010-02-17 00:00:00, 0.0, 10.5
0.0, 0.0, -1.2, 0.0, 2010-02-18 00:00:00, 0.0, 13.5
0.0, 0.0, -2.1, 0.0, 2010-02-19 00:00:00, 0.0, 14.1
0.0, 0.0, -1.8, 0.0, 2010-02-20 00:00:00, 0.0, 13.9
0.0, 0.0, -1.7, 0.0, 2010-02-21 00:00:00, 0.0, 12.4
0.0, 0.0, -2.6, 0.0, 2010-02-22 00:00:00, 0.0, 11.1
11.0, 11.0, 0.3, 0.0, 2010-02-23 00:00:00, 0.0, 7.1
1.4, 1.4, 5.0, 0.0, 2010-02-24 00:00:00, 0.0, 12.2
10.8, 10.8, 1.0, 0.0, 2010-02-25 00:00:00, 0.0, 12.1
25.2, 25.2, 6.5, 0.0, 2010-02-26 00:00:00, 0.0, 8.1
3.2, 3.2, 7.0, 0.0, 2010-02-27 00:00:00, 0.0, 10.1
0.0, 0.0, 4.9, 0.0, 2010-02-28 00:00:00, 0.0, 11.3
2.0, 2.0, 4.0, 0.0, 2010-03-01 00:00:00, 0.0, 10.7
0.6, 0.6, 6.6, 0.0, 2010-03-02 00:00:00, 0.0, 12.0
0.0, 0.0, 4.4, 0.0, 2010-03-03 00:00:00, 0.0, 13.8
0.0, 0.0, 1.2, 0.0, 2010-03-04 00:00:00, 0.0, 10.1
0.0, 0.0, 1.6, 0.0, 2010-03-05 00:00:00, 0.0, 13.5
0.0, 0.0, 0.9, 0.0, 2010-03-06 00:00:00, 0.0, 13.5
3.6, 3.6, 0.0, 0.0, 2010-03-07 00:00:00, 0.0, 10.6
0.0, 0.0, 1.0, 0.0, 2010-03-08 00:00:00, 0.0, 8.5
3.0, 3.0, -4.7, 0.0, 2010-03-09 00:00:00, 0.0, 6.2
14.2, 14.2, 2.6, 0.0, 2010-03-10 00:00:00, 0.0, 9.8
3.2, 3.2, 3.1, 0.0, 2010-03-11 00:00:00, 0.0, 10.0
12.0, 8.4, 0.4, 3.6, 2010-03-12 00:00:00, 0.0, 10.6
0.0, 0.0, 3.8, 0.0, 2010-03-13 00:00:00, 0.0, 11.0
10.2, 10.2, 5.3, 0.0, 2010-03-14 00:00:00, 0.0, 7.6
4.4, 4.4, 3.4, 0.0, 2010-03-15 00:00:00, 0.0, 11.8
