station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
10.4, 10.4, 0.0, 2010-01-01 00:00:00, 5.0, 10.0, 0.0
0.6, 0.6, 0.0, 2010-01-02 00:00:00, 7.0, 11.0, 0.0
14.4, 14.4, 0.0, 2010-01-03 00:00:00, 4.0, 8.0, 0.0
14.8, 14.8, 0.0, 2010-01-04 00:00:00, 6.0, 7.5, 0.0
1.8, 1.8, 0.0, 2010-01-05 00:00:00, 6.0, 8.0, 0.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, 5.0, 7.0, 0.0
4.4, 4.4, 0.0, 2010-01-07 00:00:00, 3.5, 7.5, 0.0
7.4, 7.4, 0.0, 2010-01-08 00:00:00, 5.0, 8.5, 0.0
0.2, 0.2, 0.0, 2010-01-09 00:00:00, 6.0, 10.5, 0.0
8.4, 8.4, 0.0, 2010-01-10 00:00:00, 6.0, 10.5, 0.0
6.1, 6.1, 0.0, 2010-01-11 00:00:00, 8.5, 13.0, 0.0
3.8, 3.8, 0.0, 2010-01-12 00:00:00, 8.0, 10.0, 0.0
0.9, 0.9, 0.0, 2010-01-13 00:00:00, 8.0, 10.5, 0.0
19.0, 19.0, 0.0, 2010-01-14 00:00:00, 7.5, 8.5, 0.0
8.3, 8.3, 0.0, 2010-01-15 00:00:00, 7.0, 9.5, 0.0
0.5, 0.5, 0.0, 2010-01-16 00:00:00, 2.0, 9.0, 0.0
1.2, 1.2, 0.0, 2010-01-17 00:00:00, 5.5, 10.5, 0.0
0.6, 0.6, 0.0, 2010-01-18 00:00:00, 8.0, 11.0, 0.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, 8.5, 12.0, 0.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, 7.0, 11.0, 0.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, 7.0, 11.5, 0.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, 6.5, 9.5, 0.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, 5.5, 10.0, 0.0
2.6, 2.6, 0.0, 2010-01-24 00:00:00, 6.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-01-25 00:00:00, 6.0, 12.5, 0.0
0.4, 0.4, 0.0, 2010-01-26 00:00:00, 4.5, 11.5, 0.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, 6.0, 8.0, 0.0
0.0, 0.0, 0.0, 2010-01-28 00:00:00, 6.0, 10.0, 0.0
5.2, 5.2, 0.0, 2010-01-29 00:00:00, 7.5, 10.5, 0.0
2.2, 2.2, 0.0, 2010-01-30 00:00:00, 7.0, 9.0, 0.0
0.3, 0.3, 0.0, 2010-01-31 00:00:00, 7.0, 12.0, 0.0
2.6, 2.6, 0.0, 2010-02-01 00:00:00, 6.5, 9.0, 0.0
0.0, 0.0, 0.0, 2010-02-02 00:00:00, 6.5, 10.5, 0.0
0.6, 0.6, 0.0, 2010-02-03 00:00:00, 6.0, 9.0, 0.0
0.4, 0.4, 0.0, 2010-02-04 00:00:00, 6.5, 12.0, 0.0
0.0, 0.0, 0.0, 2010-02-05 00:00:00, 7.0, 13.0, 0.0
