station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
6.2, 6.2, 0.0, 2011-05-04 00:00:00, 0.0
3.2, 3.2, 0.0, 2011-05-05 00:00:00, 0.0
8.7, 8.7, 0.0, 2011-05-06 00:00:00, 0.0
2.5, 2.5, 0.0, 2011-05-07 00:00:00, 0.0
41.3, 41.3, 0.0, 2011-05-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-12 00:00:00, 0.0
4.5, 4.5, 0.0, 2011-05-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-22 00:00:00, 0.0
0.6, 0.6, 0.0, 2011-05-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-05-28 00:00:00, None
16.8, 16.8, 0.0, 2011-05-31 00:00:00, 0.0
7.4, 7.4, 0.0, 2011-06-01 00:00:00, 0.0
1.4, 1.4, 0.0, 2011-06-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-09 00:00:00, 0.0
1.9, 1.9, 0.0, 2011-06-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-11 00:00:00, 0.0
1.9, 1.9, 0.0, 2011-06-12 00:00:00, 0.0
8.2, 8.2, 0.0, 2011-06-13 00:00:00, 0.0
1.2, 1.2, 0.0, 2011-06-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-19 00:00:00, 0.0
0.5, 0.5, 0.0, 2011-06-20 00:00:00, 0.0
0.4, 0.4, 0.0, 2011-06-21 00:00:00, 0.0
1.3, 1.3, 0.0, 2011-06-22 00:00:00, 0.0
13.8, 13.8, 0.0, 2011-06-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-06-24 00:00:00, 0.0
1.6, 1.6, 0.0, 2011-06-27 00:00:00, 0.0
12.2, 12.2, 0.0, 2011-06-28 00:00:00, 0.0
6.0, 6.0, 0.0, 2011-06-29 00:00:00, 0.0
22.8, 22.8, 0.0, 2011-06-30 00:00:00, 0.0
3.8, 3.8, 0.0, 2011-07-01 00:00:00, 0.0
10.6, 10.6, 0.0, 2011-07-02 00:00:00, 0.0
0.6, 0.6, 0.0, 2011-07-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-05 00:00:00, 0.0
0.6, 0.6, 0.0, 2011-07-06 00:00:00, 0.0
0.5, 0.5, 0.0, 2011-07-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-08 00:00:00, 0.0
0.4, 0.4, 0.0, 2011-07-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-10 00:00:00, 0.0
0.2, 0.2, 0.0, 2011-07-11 00:00:00, 0.0
1.2, 1.2, 0.0, 2011-07-12 00:00:00, 0.0
8.2, 8.2, 0.0, 2011-07-13 00:00:00, 0.0
8.1, 8.1, 0.0, 2011-07-14 00:00:00, 0.0
12.1, 12.1, 0.0, 2011-07-15 00:00:00, 0.0
10.9, 10.9, 0.0, 2011-07-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-21 00:00:00, None
0.0, 0.0, 0.0, 2011-07-23 00:00:00, None
0.0, 0.0, 0.0, 2011-07-24 00:00:00, 0.0
0.8, 0.8, 0.0, 2011-07-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-27 00:00:00, 0.0
2.4, 2.4, 0.0, 2011-07-28 00:00:00, 0.0
4.2, 4.2, 0.0, 2011-07-29 00:00:00, 0.0
17.8, 17.8, 0.0, 2011-07-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-07-31 00:00:00, 0.0
0.2, 0.2, 0.0, 2011-08-01 00:00:00, 0.0
2.0, 2.0, 0.0, 2011-08-02 00:00:00, 0.0
0.7, 0.7, 0.0, 2011-08-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-12 00:00:00, 0.0
11.9, 11.9, 0.0, 2011-08-13 00:00:00, 0.0
7.4, 7.4, 0.0, 2011-08-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-18 00:00:00, 0.0
0.5, 0.5, 0.0, 2011-08-19 00:00:00, 0.0
0.2, 0.2, 0.0, 2011-08-20 00:00:00, 0.0
130.2, 130.2, 0.0, 2011-08-21 00:00:00, 0.0
12.4, 12.4, 0.0, 2011-08-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-08-31 00:00:00, 0.0
0.8, 0.8, 0.0, 2011-09-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-09-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-09-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-09-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-09-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2011-09-07 00:00:00, None
