station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.2, 0.2, 0.2, 0.0, 2010-01-04 00:00:00, 31.0, 4.9
0.0, 0.0, 0.0, 0.0, 2010-01-05 00:00:00, 31.0, 2.4
0.0, 0.0, -5.4, 0.0, 2010-01-06 00:00:00, 29.0, -2.3
0.0, 0.0, -8.4, 0.0, 2010-01-07 00:00:00, 29.0, -2.3
3.0, 3.0, -0.6, 0.0, 2010-01-09 00:00:00, 27.0, 1.2
14.0, 14.0, -0.2, 0.0, 2010-01-10 00:00:00, 0.0, 1.9
20.2, 20.2, 0.1, 0.0, 2010-01-11 00:00:00, 25.0, 3.2
3.2, 3.2, 0.9, 0.0, 2010-01-12 00:00:00, 24.0, 3.9
1.4, 1.4, 0.5, 0.0, 2010-01-13 00:00:00, 22.0, 3.6
26.0, 26.0, 0.5, 0.0, 2010-01-14 00:00:00, 19.0, 4.6
17.4, 17.4, 0.6, 0.0, 2010-01-15 00:00:00, 17.0, 3.2
2.0, 0.0, -1.5, 2.0, 2010-01-16 00:00:00, 15.0, 0.8
9.7, 7.3, -1.9, 2.4, 2010-01-17 00:00:00, 15.0, 1.0
6.4, 6.4, 0.1, 0.0, 2010-01-18 00:00:00, 17.0, 2.8
3.4, 3.4, 0.2, 0.0, 2010-01-19 00:00:00, 17.0, 2.6
0.8, 0.8, -0.2, 0.0, 2010-01-20 00:00:00, 17.0, 2.9
0.0, 0.0, 0.0, 0.0, 2010-01-21 00:00:00, 17.0, 2.6
0.0, 0.0, -0.9, 0.0, 2010-01-22 00:00:00, 17.0, 0.8
0.0, 0.0, -4.0, 0.0, 2010-01-23 00:00:00, 17.0, 0.1
4.0, 0.0, -0.7, 4.0, 2010-01-25 00:00:00, 19.0, 1.1
0.0, 0.0, -1.4, 0.0, 2010-01-27 00:00:00, 19.0, 3.0
0.0, 0.0, -1.8, 0.0, 2010-01-28 00:00:00, 17.0, 4.3
0.2, 0.2, -1.0, 0.0, 2010-01-29 00:00:00, 17.0, 4.5
3.4, 3.4, 0.0, 0.0, 2010-01-30 00:00:00, 17.0, 4.0
0.0, 0.0, 0.0, 0.0, 2010-01-31 00:00:00, 16.0, 4.9
1.8, 1.8, 1.4, 0.0, 2010-02-01 00:00:00, 12.0, 5.0
1.6, 1.6, 1.5, 0.0, 2010-02-02 00:00:00, 12.0, 5.0
0.0, 0.0, 0.9, 0.0, 2010-02-03 00:00:00, 12.0, 5.6
1.2, 1.2, 0.6, 0.0, 2010-02-04 00:00:00, 10.0, 5.0
0.6, 0.6, 0.1, 0.0, 2010-02-05 00:00:00, 10.0, 4.5
0.0, 0.0, -0.1, 0.0, 2010-02-06 00:00:00, 10.0, 4.5
0.2, 0.2, -2.0, 0.0, 2010-02-07 00:00:00, 10.0, 5.6
0.0, 0.0, 0.0, 0.0, 2010-02-08 00:00:00, 10.0, 6.8
0.0, 0.0, -4.2, 0.0, 2010-02-09 00:00:00, 10.0, -0.9
0.2, 0.2, -2.1, 0.0, 2010-02-10 00:00:00, 10.0, 3.6
4.8, 4.8, -0.1, 0.0, 2010-02-11 00:00:00, 9.0, 3.6
2.6, 2.6, -0.5, 0.0, 2010-02-12 00:00:00, 8.0, 6.5
7.6, 7.6, 1.0, 0.0, 2010-02-13 00:00:00, 8.0, 8.0
3.2, 3.2, 1.5, 0.0, 2010-02-14 00:00:00, 6.0, 8.0
1.8, 1.8, -0.1, 0.0, 2010-02-15 00:00:00, 5.0, 5.5
5.0, 5.0, 0.0, 0.0, 2010-02-16 00:00:00, 5.0, 5.0
0.0, 0.0, 0.0, 0.0, 2010-02-17 00:00:00, 5.0, 6.2
0.0, 0.0, -3.0, 0.0, 2010-02-18 00:00:00, 5.0, 7.9
0.0, 0.0, -4.0, 0.0, 2010-02-19 00:00:00, 4.0, 7.9
0.0, 0.0, -3.2, 0.0, 2010-02-20 00:00:00, 0.0, 8.9
0.0, 0.0, -8.0, 0.0, 2010-02-21 00:00:00, 0.0, 7.4
0.0, 0.0, -6.0, 0.0, 2010-02-22 00:00:00, 0.0, 7.8
1.6, 1.6, -3.7, 0.0, 2010-02-23 00:00:00, 0.0, 5.7
3.8, 3.8, 0.5, 0.0, 2010-02-24 00:00:00, 2.0, 6.7
1.6, 1.6, 1.0, 0.0, 2010-02-25 00:00:00, 2.0, 9.5
