station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
22.4, 17.4, 5.0, 2010-01-01 00:00:00, -1.5, 2.5, 17.0
3.8, 3.8, 0.0, 2010-01-02 00:00:00, -1.5, 2.5, 12.0
2.0, 0.0, 2.0, 2010-01-03 00:00:00, -0.5, 2.5, 9.0
10.4, 0.4, 10.0, 2010-01-04 00:00:00, -1.0, 1.5, 11.0
0.6, 0.6, 0.0, 2010-01-05 00:00:00, -0.5, 1.5, 18.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -8.0, -2.5, 17.0
2.8, 2.8, 0.0, 2010-01-07 00:00:00, -12.0, 1.0, 17.0
6.4, 6.4, 0.0, 2010-01-08 00:00:00, -11.5, 2.0, 17.0
0.8, 0.8, 0.0, 2010-01-09 00:00:00, 0.0, 5.0, 15.0
4.0, 4.0, 0.0, 2010-01-10 00:00:00, 0.5, 5.5, 12.0
2.2, 2.2, 0.0, 2010-01-11 00:00:00, 2.0, 5.0, 6.0
2.0, 2.0, 0.0, 2010-01-12 00:00:00, 2.0, 5.5, 4.0
4.8, 4.8, 0.0, 2010-01-13 00:00:00, 0.5, 4.0, 3.0
8.2, 8.2, 0.0, 2010-01-14 00:00:00, 1.0, 4.0, 2.0
14.6, 14.6, 0.0, 2010-01-15 00:00:00, 1.5, 4.5, 0.0
0.6, 0.6, 0.0, 2010-01-16 00:00:00, -1.0, 3.0, 0.0
0.2, 0.2, 0.0, 2010-01-17 00:00:00, -1.0, 6.0, 0.0
0.4, 0.4, 0.0, 2010-01-18 00:00:00, 1.0, 8.5, 0.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, -1.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, -1.0, 8.5, 0.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, 0.0, 9.0, 0.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, -4.0, 4.0, 0.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, -4.0, 2.0, 0.0
0.6, 0.6, 0.0, 2010-01-24 00:00:00, -4.0, 4.0, 0.0
0.0, 0.0, 0.0, 2010-01-25 00:00:00, -4.5, 5.0, 0.0
0.0, 0.0, 0.0, 2010-01-26 00:00:00, -2.5, 6.0, 0.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, -3.5, 5.5, 0.0
