station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-01 00:00:00, 9.5, 3.3, 0.9
2010-01-02 00:00:00, 0.0, 2.9, 0.2
2010-01-03 00:00:00, 1.0, 4.8, -0.6
2010-01-04 00:00:00, 0.0, 3.7, 1.4
2010-01-05 00:00:00, 1.0, 6.0, -0.5
2010-01-06 00:00:00, 2.5, 7.0, 4.8
2010-01-07 00:00:00, 7.5, 7.9, 5.0
2010-01-08 00:00:00, 16.0, 9.0, 6.2
2010-01-09 00:00:00, 8.0, 8.9, 6.6
2010-01-10 00:00:00, 26.5, 9.1, 7.8
2010-01-11 00:00:00, 0.5, 9.1, 6.4
2010-01-12 00:00:00, 6.5, 8.6, 5.1
2010-01-13 00:00:00, 0.5, 8.6, 3.4
2010-01-14 00:00:00, 12.0, 9.0, 4.0
2010-01-15 00:00:00, 0.0, 8.0, 2.7
2010-01-16 00:00:00, 7.5, 7.8, 4.6
2010-01-17 00:00:00, 17.0, 8.2, 4.9
2010-01-18 00:00:00, 11.0, 6.9, 2.8
2010-01-19 00:00:00, 17.5, 7.8, 3.9
2010-01-20 00:00:00, 13.0, 8.3, 5.8
2010-01-21 00:00:00, 0.0, 5.9, 2.7
2010-01-22 00:00:00, 0.0, 7.1, 4.0
2010-01-23 00:00:00, 0.0, 8.0, 3.2
2010-01-24 00:00:00, 6.5, 7.4, 4.7
2010-01-25 00:00:00, 4.5, 7.4, 3.7
2010-01-26 00:00:00, 0.5, 8.6, 3.3
2010-01-27 00:00:00, 11.0, 7.4, 3.0
2010-01-28 00:00:00, 7.0, 7.3, 6.3
2010-01-29 00:00:00, 10.5, 8.4, 6.1
2010-01-30 00:00:00, 10.5, 8.4, 4.8
2010-01-31 00:00:00, 0.0, 6.8, 2.6
2010-02-01 00:00:00, 1.5, 6.6, 3.8
2010-02-02 00:00:00, 0.0, 4.4, 2.4
2010-02-03 00:00:00, 0.0, 4.9, 1.4
2010-02-04 00:00:00, 15.0, 7.3, 3.7
2010-02-05 00:00:00, 8.5, 8.9, 5.6
2010-02-06 00:00:00, 5.0, 8.3, 4.9
2010-02-07 00:00:00, 0.5, 7.6, 2.8
2010-02-08 00:00:00, 6.5, 6.0, 1.1
2010-02-09 00:00:00, 1.0, 5.1, -1.9
2010-02-10 00:00:00, 2.5, 7.3, 4.0
2010-02-11 00:00:00, 12.0, 6.6, 5.5
2010-02-12 00:00:00, 10.5, 7.2, 4.9
2010-02-13 00:00:00, 14.5, 7.0, 5.6
2010-02-14 00:00:00, 3.5, 7.6, 2.7
2010-02-15 00:00:00, 14.0, 7.5, 4.7
2010-02-16 00:00:00, 3.5, 8.0, 4.0
2010-02-17 00:00:00, 0.0, 8.4, 0.0
2010-02-18 00:00:00, 0.0, 4.7, -2.7
2010-02-19 00:00:00, 0.0, 7.7, -1.1
2010-02-20 00:00:00, 0.0, 7.7, 0.7
2010-02-21 00:00:00, 0.0, 8.2, -1.1
2010-02-22 00:00:00, 0.0, 9.1, 0.2
2010-02-23 00:00:00, 0.0, 7.4, 0.9
2010-02-24 00:00:00, 0.0, 7.3, 2.1
2010-02-25 00:00:00, 0.0, 7.6, 2.3
2010-02-26 00:00:00, 2.0, 7.8, 4.3
2010-02-27 00:00:00, 1.5, 6.9, 2.6
2010-02-28 00:00:00, 14.0, 7.9, 4.8
2010-03-01 00:00:00, 11.0, 7.7, 2.5
2010-03-02 00:00:00, 0.0, 6.0, 0.2
2010-03-03 00:00:00, 0.0, 7.7, -2.3
2010-03-04 00:00:00, 0.0, 3.2, 1.4
2010-03-05 00:00:00, 1.0, 8.0, -1.1
2010-03-06 00:00:00, 13.0, 7.5, 2.7
