station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -14.5, 0.0, 2010-01-01 00:00:00, 31.0, 1.0
0.8, 0.0, -10.2, 3.2, 2010-01-02 00:00:00, 30.0, -1.4
0.6, 0.0, -10.7, 0.6, 2010-01-03 00:00:00, 33.0, -3.9
0.0, 0.0, -14.0, 0.0, 2010-01-04 00:00:00, 31.0, -9.0
0.0, 0.0, -24.7, 0.0, 2010-01-05 00:00:00, 31.0, -12.1
0.0, 0.0, -23.4, 0.0, 2010-01-06 00:00:00, 30.0, -9.4
0.0, 0.0, -14.5, 0.0, 2010-01-07 00:00:00, 30.0, -4.4
0.4, 0.4, -5.4, 0.0, 2010-01-08 00:00:00, 28.0, -0.7
0.0, 0.0, -1.1, 0.0, 2010-01-09 00:00:00, 28.0, 3.5
0.0, 0.0, 1.7, 0.0, 2010-01-10 00:00:00, 27.0, 4.2
0.0, 0.0, 4.0, 0.0, 2010-01-11 00:00:00, 25.0, 6.2
0.0, 0.0, 2.6, 0.0, 2010-01-12 00:00:00, 11.0, 6.2
0.0, 0.0, 1.3, 0.0, 2010-01-13 00:00:00, 7.0, 5.1
0.0, 0.0, -0.5, 0.0, 2010-01-14 00:00:00, 6.0, 3.8
0.8, 0.6, -3.0, 0.2, 2010-01-15 00:00:00, 6.0, 5.2
0.0, 0.0, -5.5, 0.0, 2010-01-16 00:00:00, 4.0, 1.9
0.0, 0.0, -1.6, 0.0, 2010-01-17 00:00:00, 0.0, 5.9
0.0, 0.0, 1.7, 0.0, 2010-01-18 00:00:00, 4.0, 7.2
0.0, 0.0, -1.5, 0.0, 2010-01-19 00:00:00, 2.0, 6.6
0.0, 0.0, 0.1, 0.0, 2010-01-20 00:00:00, 0.0, 6.4
0.0, 0.0, -2.5, 0.0, 2010-01-21 00:00:00, 0.0, 5.9
