station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
2.2, 2.2, 0.0, 2010-09-07 00:00:00, None
0.0, 0.0, 0.0, 2010-09-08 00:00:00, None
0.0, 0.0, 0.0, 2010-09-09 00:00:00, None
0.0, 0.0, 0.0, 2010-09-10 00:00:00, None
29.6, 29.6, 0.0, 2010-09-11 00:00:00, None
3.6, 3.6, 0.0, 2010-09-12 00:00:00, None
0.0, 0.0, 0.0, 2010-09-13 00:00:00, None
0.0, 0.0, 0.0, 2010-09-14 00:00:00, None
0.0, 0.0, 0.0, 2010-09-15 00:00:00, None
1.0, 1.0, 0.0, 2010-09-16 00:00:00, None
5.6, 5.6, 0.0, 2010-09-17 00:00:00, None
15.0, 15.0, 0.0, 2010-09-18 00:00:00, None
10.8, 10.8, 0.0, 2010-09-19 00:00:00, None
3.0, 3.0, 0.0, 2010-09-20 00:00:00, None
1.6, 1.6, 0.0, 2010-09-21 00:00:00, None
0.0, 0.0, 0.0, 2010-09-22 00:00:00, None
14.0, 14.0, 0.0, 2010-09-23 00:00:00, None
4.2, 4.2, 0.0, 2010-09-24 00:00:00, None
30.2, 30.2, 0.0, 2010-09-25 00:00:00, None
1.0, 1.0, 0.0, 2010-09-26 00:00:00, None
2.6, 2.6, 0.0, 2010-09-27 00:00:00, None
0.0, 0.0, 0.0, 2010-09-28 00:00:00, None
0.0, 0.0, 0.0, 2010-09-29 00:00:00, None
0.0, 0.0, 0.0, 2010-09-30 00:00:00, None
0.0, 0.0, 0.0, 2010-10-01 00:00:00, None
0.0, 0.0, 0.0, 2010-10-02 00:00:00, None
1.6, 1.6, 0.0, 2010-10-03 00:00:00, None
2.6, 2.6, 0.0, 2010-10-04 00:00:00, None
0.0, 0.0, 0.0, 2010-10-05 00:00:00, None
0.0, 0.0, 0.0, 2010-10-06 00:00:00, None
1.2, 1.2, 0.0, 2010-10-07 00:00:00, None
19.8, 19.8, 0.0, 2010-10-08 00:00:00, None
17.6, 17.6, 0.0, 2010-10-09 00:00:00, None
0.0, 0.0, 0.0, 2010-10-10 00:00:00, None
5.8, 5.8, 0.0, 2010-10-11 00:00:00, None
0.0, 0.0, 0.0, 2010-10-12 00:00:00, None
2.8, 2.8, 0.0, 2010-10-13 00:00:00, None
3.6, 3.6, 0.0, 2010-10-14 00:00:00, None
0.0, 0.0, 0.0, 2010-10-15 00:00:00, None
0.0, 0.0, 0.0, 2010-10-16 00:00:00, None
0.0, 0.0, 0.0, 2010-10-17 00:00:00, None
0.0, 0.0, 0.0, 2010-10-18 00:00:00, None
0.0, 0.0, 0.0, 2010-10-19 00:00:00, None
0.0, 0.0, 0.0, 2010-10-20 00:00:00, None
13.8, 13.8, 0.0, 2010-10-21 00:00:00, None
0.4, 0.4, 0.0, 2010-10-22 00:00:00, None
15.0, 15.0, 0.0, 2010-10-23 00:00:00, None
36.4, 36.4, 0.0, 2010-10-24 00:00:00, None
15.8, 15.8, 0.0, 2010-10-25 00:00:00, None
2.4, 2.4, 0.0, 2010-10-26 00:00:00, None
1.0, 1.0, 0.0, 2010-10-27 00:00:00, None
2.4, 2.4, 0.0, 2010-10-28 00:00:00, None
0.4, 0.4, 0.0, 2010-10-29 00:00:00, None
0.0, 0.0, 0.0, 2010-10-30 00:00:00, None
30.4, 30.4, 0.0, 2010-10-31 00:00:00, None
2.0, 2.0, 0.0, 2010-11-01 00:00:00, None
0.0, 0.0, 0.0, 2010-11-02 00:00:00, None
0.0, 0.0, 0.0, 2010-11-03 00:00:00, None
2.4, 2.4, 0.0, 2010-11-04 00:00:00, None
2.4, 2.4, 0.0, 2010-11-05 00:00:00, None
13.8, 13.8, 0.0, 2010-11-06 00:00:00, None
6.6, 6.6, 0.0, 2010-11-07 00:00:00, None
2.0, 2.0, 0.0, 2010-11-08 00:00:00, None
8.2, 8.2, 0.0, 2010-11-09 00:00:00, None
0.0, 0.0, 0.0, 2010-11-10 00:00:00, None
8.0, 8.0, 0.0, 2010-11-11 00:00:00, None
