station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
9.0, 0.0, 9.0, 2010-02-01 00:00:00, -3.0, -0.5, 124.0
15.0, 0.0, 15.0, 2010-02-02 00:00:00, -3.0, 0.0, 128.0
0.0, 0.0, 0.0, 2010-02-03 00:00:00, -3.0, -0.5, 135.0
0.0, 0.0, 0.0, 2010-02-04 00:00:00, -6.0, -0.5, 131.0
0.0, 0.0, 0.0, 2010-02-05 00:00:00, -6.5, -1.5, 127.0
0.0, 0.0, 0.0, 2010-02-06 00:00:00, -9.0, -2.0, 125.0
0.0, 0.0, 0.0, 2010-02-07 00:00:00, -11.5, -2.0, 123.0
0.0, 0.0, 0.0, 2010-02-08 00:00:00, -6.0, -4.5, 121.0
5.0, 0.0, 5.0, 2010-02-09 00:00:00, -6.5, -3.5, 120.0
10.0, 0.0, 10.0, 2010-02-10 00:00:00, -5.5, -2.0, 123.0
5.0, 0.0, 5.0, 2010-02-11 00:00:00, -5.0, 0.0, 128.0
6.5, 0.5, 6.0, 2010-02-12 00:00:00, -3.0, 0.5, 128.0
0.0, 0.0, 0.0, 2010-02-13 00:00:00, -2.0, 2.5, 130.0
3.0, 0.0, 3.0, 2010-02-14 00:00:00, -1.5, 0.5, 124.0
0.0, 0.0, 0.0, 2010-02-15 00:00:00, -1.0, 2.0, 127.0
5.0, 0.0, 5.0, 2010-02-16 00:00:00, -3.0, 2.0, 125.0
0.0, 0.0, 0.0, 2010-02-17 00:00:00, -2.0, 2.0, 127.0
0.0, 0.0, 0.0, 2010-02-18 00:00:00, -5.0, -1.0, 124.0
0.0, 0.0, 0.0, 2010-02-19 00:00:00, -12.5, -1.5, 123.0
0.0, 0.0, 0.0, 2010-02-20 00:00:00, -14.0, -1.0, 122.0
0.0, 0.0, 0.0, 2010-02-21 00:00:00, -14.0, -0.5, 121.0
0.0, 0.0, 0.0, 2010-02-22 00:00:00, -12.5, 0.5, 121.0
1.0, 0.0, 1.0, 2010-02-23 00:00:00, -12.0, 0.5, 120.0
7.0, 0.0, 7.0, 2010-02-24 00:00:00, -5.0, 1.5, 120.0
4.0, 0.0, 4.0, 2010-02-25 00:00:00, -2.0, 0.5, 127.0
2.0, 0.0, 2.0, 2010-02-26 00:00:00, -3.5, 1.5, 128.0
3.0, 0.0, 3.0, 2010-02-27 00:00:00, -1.5, 1.5, 126.0
0.5, 0.5, 0.0, 2010-02-28 00:00:00, -0.5, 2.5, 128.0
0.0, 0.0, 0.0, 2010-03-01 00:00:00, -4.0, 3.0, 121.0
0.0, 0.0, 0.0, 2010-03-02 00:00:00, -3.5, 4.5, 121.0
1.0, 0.0, 1.0, 2010-03-03 00:00:00, -3.0, 4.0, 120.0
0.0, 0.0, 0.0, 2010-03-04 00:00:00, -2.5, 2.5, 120.0
0.0, 0.0, 0.0, 2010-03-05 00:00:00, -2.5, 4.5, 118.0
0.0, 0.0, 0.0, 2010-03-06 00:00:00, -7.5, 6.0, 117.0
7.0, 0.0, 7.0, 2010-03-07 00:00:00, -9.0, 4.0, 117.0
2.0, 0.0, 2.0, 2010-03-08 00:00:00, -1.0, 0.5, 123.0
0.0, 0.0, 0.0, 2010-03-09 00:00:00, -6.5, -0.5, 122.0
0.0, 0.0, 0.0, 2010-03-10 00:00:00, -12.5, 0.5, 121.0
11.0, 0.0, 11.0, 2010-03-11 00:00:00, -4.5, -0.5, 119.0
33.0, 0.0, 33.0, 2010-03-12 00:00:00, -3.0, 0.5, 129.0
0.0, 0.0, 0.0, 2010-03-13 00:00:00, -4.0, 0.5, 153.0
0.0, 0.0, 0.0, 2010-03-14 00:00:00, -7.5, 2.5, 147.0
0.0, 0.0, 0.0, 2010-03-15 00:00:00, -3.5, 4.5, 143.0
3.5, 2.5, 1.0, 2010-03-16 00:00:00, -2.0, 4.5, 134.0
1.2, 0.2, 1.0, 2010-03-17 00:00:00, 0.5, 2.5, 133.0
0.0, 0.0, 0.0, 2010-03-18 00:00:00, -3.5, 4.0, 127.0
0.0, 0.0, 0.0, 2010-03-19 00:00:00, -10.0, 4.0, 125.0
0.0, 0.0, 0.0, 2010-03-20 00:00:00, -10.0, 6.5, 125.0
1.4, 0.4, 1.0, 2010-03-21 00:00:00, -2.0, 3.0, 125.0
4.2, 0.2, 4.0, 2010-03-22 00:00:00, -0.5, 5.0, 124.0
0.7, 0.7, 0.0, 2010-03-23 00:00:00, -1.0, 3.5, 127.0
0.0, 0.0, 0.0, 2010-03-24 00:00:00, -1.5, 8.5, 123.0
4.0, 0.0, 4.0, 2010-03-25 00:00:00, -3.5, 7.5, 122.0
0.5, 0.5, 0.0, 2010-03-26 00:00:00, -0.5, 5.5, 126.0
0.0, 0.0, 0.0, 2010-03-27 00:00:00, 0.0, 7.0, 121.0
16.6, 2.6, 14.0, 2010-03-28 00:00:00, -2.0, 2.5, 117.0
7.0, 0.0, 7.0, 2010-03-29 00:00:00, 0.0, 1.0, 130.0
6.0, 0.0, 6.0, 2010-03-30 00:00:00, -3.0, 3.0, 130.0
