station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, 2.6, 0.0, 2010-01-03 00:00:00, None, 5.2
0.0, 0.0, 4.8, 0.0, 2010-01-05 00:00:00, None, 7.4
4.4, 4.4, 2.8, 0.0, 2010-01-06 00:00:00, None, 5.2
10.8, 10.8, 4.6, 0.0, 2010-01-07 00:00:00, None, 6.8
9.6, 9.6, 5.0, 0.0, 2010-01-08 00:00:00, None, 6.8
53.8, 53.8, 5.8, 0.0, 2010-01-09 00:00:00, None, 9.3
39.6, 39.6, 4.8, 0.0, 2010-01-10 00:00:00, None, 6.5
27.4, 27.4, 1.8, 0.0, 2010-01-11 00:00:00, None, 12.2
13.4, 13.4, 7.8, 0.0, 2010-01-12 00:00:00, None, 8.6
15.0, 15.0, 7.0, 0.0, 2010-01-13 00:00:00, None, 8.0
21.0, 21.0, 6.8, 0.0, 2010-01-14 00:00:00, None, 8.4
7.2, 7.2, 6.2, 0.0, 2010-01-15 00:00:00, None, 7.8
3.4, 3.4, 3.6, 0.0, 2010-01-16 00:00:00, None, 6.8
13.4, 13.4, 3.2, 0.0, 2010-01-17 00:00:00, None, 6.8
9.8, 9.8, 4.6, 0.0, 2010-01-18 00:00:00, None, 6.5
7.8, 7.8, 4.6, 0.0, 2010-01-19 00:00:00, None, 7.8
0.4, 0.4, 5.0, 0.0, 2010-01-20 00:00:00, None, 8.5
2.2, 2.2, 4.6, 0.0, 2010-01-21 00:00:00, None, 8.1
0.0, 0.0, 6.2, 0.0, 2010-01-22 00:00:00, None, 9.8
0.8, 0.8, 4.8, 0.0, 2010-01-23 00:00:00, None, 7.0
2.4, 2.4, 5.2, 0.0, 2010-01-24 00:00:00, None, 8.5
11.6, 11.6, 4.8, 0.0, 2010-01-25 00:00:00, None, 7.8
17.2, 17.2, 3.6, 0.0, 2010-01-26 00:00:00, None, 8.5
6.2, 6.2, 3.6, 0.0, 2010-01-27 00:00:00, None, 5.4
None, None, None, None, 2010-01-28 00:00:00, None, 6.5
3.6, 3.6, 5.3, 0.0, 2010-01-29 00:00:00, None, 8.2
4.2, 4.2, 5.4, 0.0, 2010-01-30 00:00:00, None, 8.2
0.0, None, None, None, 2010-01-31 00:00:00, None, 5.4
0.4, 0.4, 5.2, 0.0, 2010-02-01 00:00:00, None, 7.8
0.0, 0.0, 3.6, 0.0, 2010-02-02 00:00:00, None, 6.2
1.4, 1.4, 5.2, 0.0, 2010-02-03 00:00:00, None, 7.2
1.2, 1.2, 6.8, 0.0, 2010-02-04 00:00:00, None, 8.8
1.2, 1.2, 6.5, 0.0, 2010-02-05 00:00:00, None, 9.6
3.2, 3.2, 6.2, 0.0, 2010-02-06 00:00:00, None, 9.5
10.2, 10.2, 5.4, 0.0, 2010-02-07 00:00:00, None, 8.3
None, None, None, None, 2010-02-08 00:00:00, None, 5.9
12.2, 12.2, 5.0, 0.0, 2010-02-09 00:00:00, None, 7.5
9.8, 9.8, 4.8, 0.0, 2010-02-10 00:00:00, None, 7.5
10.4, 10.4, 5.4, 0.0, 2010-02-11 00:00:00, None, 7.2
12.6, 12.6, 5.8, 0.0, 2010-02-12 00:00:00, None, 8.2
17.2, 17.2, 5.2, 0.0, 2010-02-13 00:00:00, None, 7.6
23.4, 23.4, 5.8, 0.0, 2010-02-14 00:00:00, None, 7.8
4.4, 4.4, 4.6, 0.0, 2010-02-15 00:00:00, None, 8.2
5.2, 5.2, 6.2, 0.0, 2010-02-16 00:00:00, None, 10.8
0.0, 0.0, 6.0, 0.0, 2010-02-17 00:00:00, None, 7.4
0.0, 0.0, 3.8, 0.0, 2010-02-18 00:00:00, None, 8.2
0.0, 0.0, 4.6, 0.0, 2010-02-19 00:00:00, None, 9.8
0.0, 0.0, 4.2, 0.0, 2010-02-20 00:00:00, None, 9.4
0.0, 0.0, 4.8, 0.0, 2010-02-21 00:00:00, None, 10.4
0.0, 0.0, 7.2, 0.0, 2010-02-22 00:00:00, None, 10.6
11.6, 11.6, 5.6, 0.0, 2010-02-23 00:00:00, None, 10.2
23.6, 23.6, 4.8, 0.0, 2010-02-24 00:00:00, None, 6.8
15.8, 15.8, 4.3, 0.0, 2010-02-25 00:00:00, None, 7.6
7.6, 7.6, 5.0, 0.0, 2010-02-26 00:00:00, None, 9.6
0.0, 0.0, 5.2, 0.0, 2010-02-27 00:00:00, None, 9.6
0.0, 0.0, 4.5, 0.0, 2010-02-28 00:00:00, None, 6.2
8.4, 8.4, 6.8, 0.0, 2010-03-01 00:00:00, None, 9.6
33.0, 33.0, 7.0, 0.0, 2010-03-02 00:00:00, None, 10.0
2.4, 2.4, 6.8, 0.0, 2010-03-03 00:00:00, None, 10.4
12.4, 12.4, 5.2, 0.0, 2010-03-04 00:00:00, None, 8.8
12.6, 12.6, 6.2, 0.0, 2010-03-05 00:00:00, None, 9.3
13.5, 13.5, 6.3, 0.0, 2010-03-06 00:00:00, None, 10.0
None, None, None, None, 2010-03-07 00:00:00, None, 6.0
5.2, 5.2, 5.1, 0.0, 2010-03-08 00:00:00, 1.0, 6.0
16.6, 16.6, 1.8, 0.0, 2010-03-09 00:00:00, None, 7.5
7.6, 7.6, 3.2, 0.0, 2010-03-10 00:00:00, None, 4.5
17.0, 17.0, 2.8, 0.0, 2010-03-11 00:00:00, None, 4.7
1.2, 1.2, 4.4, 0.0, 2010-03-12 00:00:00, None, 9.2
14.6, 14.6, 5.2, 0.0, 2010-03-13 00:00:00, None, 6.8
16.8, 16.8, 6.4, 0.0, 2010-03-14 00:00:00, None, 8.8
15.2, 15.2, 6.8, 0.0, 2010-03-15 00:00:00, None, 8.9
33.6, 33.6, 7.2, 0.0, 2010-03-16 00:00:00, None, 8.7
6.0, 6.0, 5.8, 0.0, 2010-03-17 00:00:00, None, 9.3
2.0, 2.0, 3.8, 0.0, 2010-03-18 00:00:00, None, 7.5
0.0, 0.0, 5.4, 0.0, 2010-03-19 00:00:00, None, 10.0
1.0, 1.0, 5.8, 0.0, 2010-03-20 00:00:00, None, 9.7
26.2, 26.2, 5.2, 0.0, 2010-03-21 00:00:00, None, 7.6
10.6, 10.6, 6.0, 0.0, 2010-03-22 00:00:00, None, 8.8
14.6, 14.6, 7.0, 0.0, 2010-03-23 00:00:00, None, 9.4
2.8, 2.8, 4.8, 0.0, 2010-03-24 00:00:00, None, 9.5
19.6, 19.6, 6.7, 0.0, 2010-03-25 00:00:00, None, 9.8
7.6, 7.6, 5.8, 0.0, 2010-03-26 00:00:00, None, 7.4
21.8, 21.8, 5.3, 0.0, 2010-03-27 00:00:00, None, 8.0
16.0, 16.0, 5.6, 0.0, 2010-03-28 00:00:00, None, 7.5
35.4, 35.4, 3.8, 0.0, 2010-03-29 00:00:00, None, 8.2
26.3, 26.3, 5.2, 0.0, 2010-03-30 00:00:00, None, 7.4
10.4, 10.4, 5.7, 0.0, 2010-03-31 00:00:00, None, 10.2
34.6, 34.6, 5.4, 0.0, 2010-04-01 00:00:00, None, 9.2
54.4, 54.4, 3.8, 0.0, 2010-04-02 00:00:00, None, 8.7
13.8, 13.8, 4.4, 0.0, 2010-04-03 00:00:00, None, 7.6
2.2, 2.2, 4.8, 0.0, 2010-04-04 00:00:00, None, 9.8
0.0, 0.0, 5.8, 0.0, 2010-04-05 00:00:00, None, 10.5
11.5, 11.5, 4.0, 0.0, 2010-04-06 00:00:00, None, 7.2
11.4, 11.4, 3.4, 0.0, 2010-04-07 00:00:00, None, 6.6
10.8, 6.8, 3.0, 4.0, 2010-04-08 00:00:00, None, 5.5
14.0, 3.8, 4.2, 10.2, 2010-04-09 00:00:00, None, 8.0
1.2, 1.2, 8.4, 0.0, 2010-04-10 00:00:00, None, 14.4
0.0, 0.0, 10.2, 0.0, 2010-04-11 00:00:00, None, 16.5
0.0, 0.0, 7.8, 0.0, 2010-04-12 00:00:00, None, 13.2
0.0, 0.0, 7.2, 0.0, 2010-04-13 00:00:00, None, 11.8
0.0, 0.0, 8.6, 0.0, 2010-04-14 00:00:00, None, 13.8
0.0, 0.0, 6.5, 0.0, 2010-04-15 00:00:00, None, 10.4
1.6, 1.6, 8.4, 0.0, 2010-04-16 00:00:00, None, 11.6
6.8, 6.8, 6.8, 0.0, 2010-04-17 00:00:00, None, 11.5
15.6, 15.6, 5.2, 0.0, 2010-04-18 00:00:00, None, 11.2
42.8, 42.8, 7.8, 0.0, 2010-04-19 00:00:00, None, 12.8
14.4, 14.4, 8.2, 0.0, 2010-04-20 00:00:00, None, 14.2
9.4, 9.4, 7.8, 0.0, 2010-04-21 00:00:00, None, 11.8
4.4, 4.4, 9.1, 0.0, 2010-04-22 00:00:00, None, 14.6
19.8, 19.8, 6.5, 0.0, 2010-04-23 00:00:00, None, 10.2
15.6, 15.6, 7.0, 0.0, 2010-04-24 00:00:00, None, 12.8
7.0, 7.0, 5.3, 0.0, 2010-04-25 00:00:00, None, 8.6
23.4, 23.4, 8.4, 0.0, 2010-04-26 00:00:00, None, 14.2
17.6, 17.6, 8.9, 0.0, 2010-04-27 00:00:00, None, 11.8
4.8, 4.8, 7.6, 0.0, 2010-04-28 00:00:00, None, 10.8
0.0, 0.0, 8.1, 0.0, 2010-04-29 00:00:00, None, 11.0
26.6, 26.6, 6.2, 0.0, 2010-04-30 00:00:00, None, 10.6
3.6, 3.6, 8.1, 0.0, 2010-05-01 00:00:00, None, 11.6
29.8, 29.8, 4.2, 0.0, 2010-05-02 00:00:00, None, 8.4
6.4, 6.4, 5.8, 0.0, 2010-05-03 00:00:00, None, 9.5
1.8, 1.8, 4.4, 0.0, 2010-05-04 00:00:00, None, 6.7
0.0, 0.0, 6.8, 0.0, 2010-05-05 00:00:00, None, 10.2
0.0, 0.0, 7.5, 0.0, 2010-05-06 00:00:00, None, 12.2
0.0, 0.0, 7.6, 0.0, 2010-05-07 00:00:00, None, 13.4
0.0, 0.0, 7.5, 0.0, 2010-05-08 00:00:00, None, 11.4
0.0, 0.0, 5.2, 0.0, 2010-05-09 00:00:00, None, 9.8
0.0, 0.0, 7.8, 0.0, 2010-05-10 00:00:00, None, 10.8
0.0, 0.0, 7.9, 0.0, 2010-05-11 00:00:00, None, 13.4
16.6, 16.6, 6.5, 0.0, 2010-05-12 00:00:00, None, 10.8
2.0, 2.0, 8.5, 0.0, 2010-05-13 00:00:00, None, 14.6
0.0, 0.0, 7.6, 0.0, 2010-05-14 00:00:00, None, 13.0
3.2, 3.2, 8.2, 0.0, 2010-05-15 00:00:00, None, 10.8
0.0, 0.0, 9.2, 0.0, 2010-05-16 00:00:00, None, 15.8
3.6, 3.6, 8.4, 0.0, 2010-05-17 00:00:00, None, 13.6
26.6, 26.6, 7.3, 0.0, 2010-05-18 00:00:00, None, 11.0
4.6, 4.6, 8.4, 0.0, 2010-05-19 00:00:00, None, 13.6
22.8, 22.8, 7.2, 0.0, 2010-05-20 00:00:00, None, 12.0
