station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND
0.0, 0.0, 0.0, 2010-05-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-05-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-05-29 00:00:00, 0.0
0.6, 0.6, 0.0, 2010-05-30 00:00:00, 0.0
2.2, 2.2, 0.0, 2010-05-31 00:00:00, 0.0
5.6, 5.6, 0.0, 2010-06-01 00:00:00, 0.0
5.8, 5.8, 0.0, 2010-06-02 00:00:00, 0.0
0.8, 0.8, 0.0, 2010-06-03 00:00:00, 0.0
1.4, 1.4, 0.0, 2010-06-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-05 00:00:00, 0.0
1.4, 1.4, 0.0, 2010-06-06 00:00:00, 0.0
1.6, 1.6, 0.0, 2010-06-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-08 00:00:00, 0.0
1.0, 1.0, 0.0, 2010-06-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-10 00:00:00, 0.0
9.6, 9.6, 0.0, 2010-06-11 00:00:00, 0.0
17.0, 17.0, 0.0, 2010-06-12 00:00:00, 0.0
12.6, 12.6, 0.0, 2010-06-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-21 00:00:00, 0.0
3.2, 3.2, 0.0, 2010-06-22 00:00:00, 0.0
0.6, 0.6, 0.0, 2010-06-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-25 00:00:00, 0.0
9.8, 9.8, 0.0, 2010-06-26 00:00:00, 0.0
1.4, 1.4, 0.0, 2010-06-27 00:00:00, 0.0
4.6, 4.6, 0.0, 2010-06-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-06-29 00:00:00, 0.0
0.6, 0.6, 0.0, 2010-06-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-02 00:00:00, 0.0
4.8, 4.8, 0.0, 2010-07-03 00:00:00, 0.0
0.6, 0.6, 0.0, 2010-07-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-08 00:00:00, 0.0
1.0, 1.0, 0.0, 2010-07-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-11 00:00:00, 0.0
0.4, 0.4, 0.0, 2010-07-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-24 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-25 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-30 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-07-31 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-02 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-05 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-08 00:00:00, 0.0
12.6, 12.6, 0.0, 2010-08-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-10 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-11 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-13 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-18 00:00:00, 0.0
0.8, 0.8, 0.0, 2010-08-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-21 00:00:00, 0.0
0.4, 0.4, 0.0, 2010-08-22 00:00:00, 0.0
14.0, 14.0, 0.0, 2010-08-23 00:00:00, 0.0
20.6, 20.6, 0.0, 2010-08-24 00:00:00, 0.0
4.4, 4.4, 0.0, 2010-08-25 00:00:00, 0.0
2.2, 2.2, 0.0, 2010-08-26 00:00:00, 0.0
0.4, 0.4, 0.0, 2010-08-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-08-29 00:00:00, 0.0
8.8, 8.8, 0.0, 2010-08-30 00:00:00, 0.0
2.4, 2.4, 0.0, 2010-08-31 00:00:00, 0.0
8.4, 8.4, 0.0, 2010-09-01 00:00:00, 0.0
14.0, 14.0, 0.0, 2010-09-02 00:00:00, 0.0
8.2, 8.2, 0.0, 2010-09-03 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-04 00:00:00, 0.0
12.0, 12.0, 0.0, 2010-09-05 00:00:00, 0.0
0.6, 0.6, 0.0, 2010-09-06 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-07 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-09 00:00:00, 0.0
9.4, 9.4, 0.0, 2010-09-10 00:00:00, 0.0
6.4, 6.4, 0.0, 2010-09-11 00:00:00, 0.0
0.8, 0.8, 0.0, 2010-09-12 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-13 00:00:00, 0.0
1.2, 1.2, 0.0, 2010-09-14 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-18 00:00:00, 0.0
0.6, 0.6, 0.0, 2010-09-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-21 00:00:00, 0.0
1.8, 1.8, 0.0, 2010-09-22 00:00:00, 0.0
23.0, 23.0, 0.0, 2010-09-23 00:00:00, 0.0
87.6, 87.6, 0.0, 2010-09-24 00:00:00, 0.0
21.6, 21.6, 0.0, 2010-09-25 00:00:00, 0.0
55.2, 55.2, 0.0, 2010-09-26 00:00:00, 0.0
25.2, 25.2, 0.0, 2010-09-27 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-28 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-29 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-09-30 00:00:00, 0.0
3.0, 3.0, 0.0, 2010-10-01 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-10-02 00:00:00, 0.0
1.2, 1.2, 0.0, 2010-10-03 00:00:00, 0.0
5.2, 5.2, 0.0, 2010-10-04 00:00:00, 0.0
66.2, 66.2, 0.0, 2010-10-05 00:00:00, 0.0
28.0, 28.0, 0.0, 2010-10-06 00:00:00, 0.0
19.8, 19.8, 0.0, 2010-10-07 00:00:00, 0.0
19.8, 19.8, 0.0, 2010-10-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-10-09 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-10-10 00:00:00, 0.0
118.8, 118.8, 0.0, 2010-10-11 00:00:00, 0.0
47.0, 47.0, 0.0, 2010-10-12 00:00:00, 0.0
40.8, 40.8, 0.0, 2010-10-13 00:00:00, 0.0
15.6, 15.6, 0.0, 2010-10-14 00:00:00, 0.0
2.6, 2.6, 0.0, 2010-10-15 00:00:00, 0.0
2.2, 2.2, 0.0, 2010-10-16 00:00:00, 0.0
31.4, 31.4, 0.0, 2010-10-17 00:00:00, 0.0
7.2, 7.2, 0.0, 2010-10-18 00:00:00, 0.0
8.0, 8.0, 0.0, 2010-10-19 00:00:00, 0.0
40.2, 40.2, 0.0, 2010-10-20 00:00:00, 0.0
0.8, 0.8, 0.0, 2010-10-21 00:00:00, 0.0
16.8, 16.8, 0.0, 2010-10-22 00:00:00, 0.0
0.8, 0.8, 0.0, 2010-10-23 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-10-24 00:00:00, 0.0
0.4, 0.4, 0.0, 2010-10-25 00:00:00, 0.0
0.4, 0.4, 0.0, 2010-10-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-10-27 00:00:00, 0.0
4.4, 4.4, 0.0, 2010-10-28 00:00:00, 0.0
27.0, 27.0, 0.0, 2010-10-29 00:00:00, 0.0
9.2, 9.2, 0.0, 2010-10-30 00:00:00, 0.0
23.6, 23.6, 0.0, 2010-10-31 00:00:00, 0.0
34.0, 34.0, 0.0, 2010-11-01 00:00:00, 0.0
21.0, 21.0, 0.0, 2010-11-02 00:00:00, 0.0
12.2, 12.2, 0.0, 2010-11-03 00:00:00, 0.0
28.2, 28.2, 0.0, 2010-11-04 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-05 00:00:00, 0.0
16.2, 16.2, 0.0, 2010-11-06 00:00:00, 0.0
2.6, 2.6, 0.0, 2010-11-07 00:00:00, 0.0
0.8, 0.8, 0.0, 2010-11-08 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-09 00:00:00, 0.0
6.4, 2.4, 4.0, 2010-11-11 00:00:00, None
18.4, 18.4, 0.0, 2010-11-12 00:00:00, 0.0
5.0, 5.0, 0.0, 2010-11-13 00:00:00, 0.0
4.2, 4.2, 0.0, 2010-11-14 00:00:00, 0.0
21.2, 21.2, 0.0, 2010-11-15 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-16 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-17 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-19 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-20 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-21 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-22 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-23 00:00:00, 0.0
5.0, 0.0, 5.0, 2010-11-24 00:00:00, 0.0
19.4, 12.4, 7.0, 2010-11-25 00:00:00, 4.0
5.0, 5.0, 0.0, 2010-11-26 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-11-27 00:00:00, 5.0
0.0, 0.0, 0.0, 2010-11-28 00:00:00, 4.0
51.0, 5.0, 46.0, 2010-11-29 00:00:00, 4.0
7.4, 5.4, 2.0, 2010-11-30 00:00:00, 50.0
10.6, 5.6, 5.0, 2010-12-01 00:00:00, 42.0
3.4, 3.4, 0.0, 2010-12-02 00:00:00, 36.0
0.0, 0.0, 0.0, 2010-12-03 00:00:00, 32.0
0.0, 0.0, 0.0, 2010-12-04 00:00:00, 31.0
0.0, 0.0, 0.0, 2010-12-05 00:00:00, 31.0
2.0, 0.0, 2.0, 2010-12-06 00:00:00, 30.0
1.0, 0.0, 1.0, 2010-12-07 00:00:00, 31.0
3.0, 0.0, 3.0, 2010-12-08 00:00:00, 31.0
4.0, 3.0, 1.0, 2010-12-09 00:00:00, 34.0
10.2, 10.2, 0.0, 2010-12-10 00:00:00, 32.0
40.6, 18.6, 22.0, 2010-12-12 00:00:00, None
40.0, 0.0, 40.0, 2010-12-13 00:00:00, 40.0
4.2, 4.2, 0.0, 2010-12-14 00:00:00, 72.0
0.6, 0.6, 0.0, 2010-12-15 00:00:00, 65.0
0.0, 0.0, 0.0, 2010-12-16 00:00:00, 61.0
0.0, 0.0, 0.0, 2010-12-17 00:00:00, 58.0
0.0, 0.0, 0.0, 2010-12-18 00:00:00, 0.0
0.0, 0.0, 0.0, 2010-12-19 00:00:00, 56.0
0.0, 0.0, 0.0, 2010-12-20 00:00:00, 55.0
4.0, 0.0, 4.0, 2010-12-21 00:00:00, 53.0
1.0, 0.0, 1.0, 2010-12-22 00:00:00, 56.0
0.0, 0.0, 0.0, 2010-12-23 00:00:00, 55.0
13.2, 4.2, 9.0, 2010-12-24 00:00:00, 55.0
1.0, 0.0, 1.0, 2010-12-25 00:00:00, 0.0
8.0, 0.0, 8.0, 2010-12-26 00:00:00, 60.0
26.0, 0.0, 26.0, 2010-12-27 00:00:00, 65.0
0.0, 0.0, 0.0, 2010-12-28 00:00:00, 86.0
0.0, 0.0, 0.0, 2010-12-29 00:00:00, 84.0
0.0, 0.0, 0.0, 2010-12-30 00:00:00, 81.0
0.0, 0.0, 0.0, 2010-12-31 00:00:00, 77.0
0.0, 0.0, 0.0, 2011-01-01 00:00:00, 75.0
0.0, 0.0, 0.0, 2011-01-02 00:00:00, 73.0
12.6, 7.6, 5.0, 2011-01-03 00:00:00, 72.0
12.2, 10.2, 2.0, 2011-01-04 00:00:00, 74.0
13.0, 13.0, 0.0, 2011-01-05 00:00:00, 69.0
0.0, 0.0, 0.0, 2011-01-06 00:00:00, 67.0
4.4, 0.0, 4.4, 2011-01-07 00:00:00, 66.0
0.0, 0.0, 0.0, 2011-01-08 00:00:00, 66.0
0.0, 0.0, 0.0, 2011-01-09 00:00:00, 66.0
0.0, 0.0, 0.0, 2011-01-10 00:00:00, 66.0
0.0, 0.0, 0.0, 2011-01-11 00:00:00, 65.0
3.0, 0.0, 3.0, 2011-01-12 00:00:00, 64.0
8.0, 0.0, 8.0, 2011-01-13 00:00:00, 65.0
26.0, 0.0, 26.0, 2011-01-14 00:00:00, 65.0
48.0, 0.0, 48.0, 2011-01-15 00:00:00, 86.0
17.0, 5.0, 12.0, 2011-01-16 00:00:00, 122.0
0.0, 0.0, 0.0, 2011-01-17 00:00:00, 0.0
2.4, 2.4, 0.0, 2011-01-18 00:00:00, 120.0
34.2, 25.2, 9.0, 2011-01-19 00:00:00, 118.0
13.8, 13.8, 0.0, 2011-01-20 00:00:00, 114.0
2.6, 2.6, 0.0, 2011-01-21 00:00:00, 106.0
9.6, 9.6, 0.0, 2011-01-22 00:00:00, 100.0
8.2, 8.2, 0.0, 2011-01-23 00:00:00, 98.0
17.0, 17.0, 0.0, 2011-01-24 00:00:00, 0.0
53.8, 53.8, 0.0, 2011-01-25 00:00:00, 90.0
75.8, 75.8, 0.0, 2011-01-26 00:00:00, 77.0
0.0, 0.0, 0.0, 2011-01-27 00:00:00, 73.0
0.0, 0.0, 0.0, 2011-01-28 00:00:00, 71.0
0.0, 0.0, 0.0, 2011-01-29 00:00:00, 70.0
0.0, 0.0, 0.0, 2011-01-30 00:00:00, 0.0
1.0, 0.0, 1.0, 2011-01-31 00:00:00, 70.0
38.2, 38.2, 0.0, 2011-02-02 00:00:00, 68.0
41.8, 41.8, 0.0, 2011-02-03 00:00:00, 68.0
0.0, 0.0, 0.0, 2011-02-04 00:00:00, 66.0
14.0, 0.0, 14.0, 2011-02-05 00:00:00, 65.0
38.0, 0.0, 38.0, 2011-02-06 00:00:00, 78.0
0.0, 0.0, 0.0, 2011-02-07 00:00:00, 117.0
0.0, 0.0, 0.0, 2011-02-08 00:00:00, 115.0
2.6, 2.6, 0.0, 2011-02-09 00:00:00, 110.0
3.6, 3.6, 0.0, 2011-02-10 00:00:00, 96.0
21.8, 9.8, 12.0, 2011-02-11 00:00:00, 83.0
4.0, 4.0, 0.0, 2011-02-12 00:00:00, 80.0
7.0, 1.0, 6.0, 2011-02-14 00:00:00, None
1.0, 0.0, 1.0, 2011-02-15 00:00:00, 144.0
3.0, 0.0, 3.0, 2011-02-16 00:00:00, 138.0
0.0, 0.0, 0.0, 2011-02-17 00:00:00, 130.0
0.0, 0.0, 0.0, 2011-02-18 00:00:00, 125.0
8.0, 0.0, 8.0, 2011-02-19 00:00:00, 125.0
10.0, 0.0, 10.0, 2011-02-20 00:00:00, 0.0
3.0, 0.0, 3.0, 2011-02-21 00:00:00, 140.0
0.0, 0.0, 0.0, 2011-02-22 00:00:00, 140.0
0.0, 0.0, 0.0, 2011-02-23 00:00:00, 135.0
0.0, 0.0, 0.0, 2011-02-24 00:00:00, 132.0
2.0, 0.0, 2.0, 2011-02-25 00:00:00, 128.0
0.0, 0.0, 0.0, 2011-02-26 00:00:00, 124.0
0.0, 0.0, 0.0, 2011-02-27 00:00:00, 118.0
0.0, 0.0, 0.0, 2011-02-28 00:00:00, 116.0
4.0, 0.0, 4.0, 2011-03-01 00:00:00, 116.0
45.0, 0.0, 45.0, 2011-03-02 00:00:00, 114.0
6.0, 0.0, 6.0, 2011-03-03 00:00:00, 142.0
