station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
1.0, None, None, 2010-01-01 00:00:00, -21.4, -13.0, 27.0
0.0, None, None, 2010-01-02 00:00:00, -21.8, -11.4, 27.0
0.0, None, None, 2010-01-03 00:00:00, -24.4, -12.1, 24.0
0.0, None, None, 2010-01-04 00:00:00, -27.4, -10.4, 24.0
0.0, None, None, 2010-01-05 00:00:00, -28.4, -16.5, 25.0
0.4, 0.0, None, 2010-01-06 00:00:00, -27.9, -14.6, 25.0
0.3, 0.0, None, 2010-01-07 00:00:00, -21.6, -11.0, 26.0
None, None, None, 2010-01-08 00:00:00, -18.1, -8.6, 27.0
0.4, None, None, 2010-01-09 00:00:00, -9.1, -0.8, 26.0
0.0, None, None, 2010-01-10 00:00:00, -3.1, 4.0, 26.0
3.5, None, None, 2010-01-11 00:00:00, -1.4, 6.8, 25.0
None, None, None, 2010-01-12 00:00:00, -1.0, 5.1, 24.0
0.0, None, None, 2010-01-13 00:00:00, -3.9, 0.9, 23.0
1.4, None, None, 2010-01-14 00:00:00, -3.5, 2.7, 23.0
0.0, None, None, 2010-01-15 00:00:00, -8.1, 2.3, 24.0
0.0, None, None, 2010-01-16 00:00:00, -13.3, -0.3, 24.0
0.0, None, None, 2010-01-17 00:00:00, -9.1, 4.1, 24.0
2.7, 0.0, None, 2010-01-18 00:00:00, -10.4, 0.7, 24.0
0.0, None, None, 2010-01-19 00:00:00, -10.3, -1.5, 27.0
0.0, None, None, 2010-01-20 00:00:00, -10.7, 1.6, 27.0
0.0, None, None, 2010-01-21 00:00:00, -11.4, -2.1, 26.0
0.0, None, None, 2010-01-22 00:00:00, -13.5, -2.1, 24.0
0.0, None, None, 2010-01-23 00:00:00, -18.6, -3.9, 26.0
0.0, None, None, 2010-01-24 00:00:00, -22.3, -5.9, 25.0
0.3, 0.0, None, 2010-01-25 00:00:00, -8.8, -6.3, 27.0
2.8, 0.0, None, 2010-01-26 00:00:00, -8.8, -4.9, 30.0
1.1, 0.0, None, 2010-01-27 00:00:00, -8.1, -4.3, 34.0
4.8, 0.0, None, 2010-01-28 00:00:00, -8.1, -1.6, 35.0
0.3, None, None, 2010-01-29 00:00:00, -3.1, 1.5, 40.0
2.5, 0.0, None, 2010-01-30 00:00:00, -2.0, 0.0, 40.0
0.0, None, None, 2010-01-31 00:00:00, -3.9, -1.3, 42.0
None, None, None, 2010-02-01 00:00:00, -3.7, None, 40.0
1.2, 0.0, None, 2010-02-09 00:00:00, -8.9, -0.6, None
0.0, None, None, 2010-02-10 00:00:00, -6.7, -1.3, 40.0
3.6, 0.0, None, 2010-02-11 00:00:00, -4.3, -0.5, 36.0
0.0, None, None, 2010-02-12 00:00:00, -5.0, 3.6, 45.0
1.3, 0.0, None, 2010-02-13 00:00:00, -7.1, 0.8, 43.0
0.0, None, None, 2010-02-14 00:00:00, -9.3, 6.0, 44.0
0.0, None, None, 2010-02-15 00:00:00, -12.9, 1.9, 41.0
1.1, 0.0, None, 2010-02-16 00:00:00, -9.2, 4.3, 42.0
0.0, None, None, 2010-02-17 00:00:00, -15.7, 2.2, 42.0
0.0, None, None, 2010-02-18 00:00:00, -17.3, 0.9, 41.0
0.0, None, None, 2010-02-19 00:00:00, -15.6, 0.3, 41.0
0.0, None, None, 2010-02-20 00:00:00, -15.6, 1.6, 41.0
0.0, None, None, 2010-02-21 00:00:00, -15.5, -1.6, 41.0
0.0, None, None, 2010-02-22 00:00:00, -11.0, -3.2, 41.0
None, None, None, 2010-02-23 00:00:00, -7.4, None, 41.0
0.0, None, None, 2010-04-19 00:00:00, -1.8, 20.8, None
0.0, None, None, 2010-04-20 00:00:00, -2.4, 17.5, None
0.0, None, None, 2010-04-21 00:00:00, -0.5, 12.1, None
1.3, None, None, 2010-04-22 00:00:00, -4.6, 8.3, None
0.0, None, None, 2010-04-23 00:00:00, -10.0, 9.4, None
0.0, None, None, 2010-04-24 00:00:00, -2.3, 10.9, None
0.0, None, None, 2010-04-25 00:00:00, -9.1, 14.3, None
0.0, None, None, 2010-04-26 00:00:00, -2.5, 9.6, None
3.9, None, None, 2010-04-27 00:00:00, 3.1, 9.8, None
0.0, None, None, 2010-04-28 00:00:00, 1.9, 9.9, None
0.0, None, None, 2010-04-29 00:00:00, 0.6, 14.5, None
0.0, None, None, 2010-04-30 00:00:00, -5.5, 12.9, None
0.8, None, None, 2010-05-01 00:00:00, -1.7, 10.7, None
0.0, None, None, 2010-05-02 00:00:00, -5.0, 9.7, None
0.0, None, None, 2010-05-03 00:00:00, -3.6, 9.2, None
2.8, None, None, 2010-05-04 00:00:00, -4.0, 7.3, 2.0
0.0, None, None, 2010-05-05 00:00:00, -6.0, 10.6, None
2.5, None, None, 2010-05-06 00:00:00, -2.6, 9.7, None
0.0, None, None, 2010-05-07 00:00:00, -6.2, 11.6, None
0.0, None, None, 2010-05-08 00:00:00, -8.9, 12.6, None
0.0, None, None, 2010-05-09 00:00:00, -7.6, 14.1, None
0.0, None, None, 2010-05-10 00:00:00, -4.1, 15.7, None
0.0, None, None, 2010-05-11 00:00:00, -4.5, 18.7, None
0.0, None, None, 2010-05-12 00:00:00, 0.9, 14.5, None
0.0, None, None, 2010-05-13 00:00:00, -4.7, 16.4, None
0.0, None, None, 2010-05-14 00:00:00, -2.9, 21.0, None
0.0, None, None, 2010-05-15 00:00:00, -2.6, 18.2, None
0.0, None, None, 2010-05-16 00:00:00, -0.2, 16.7, None
0.0, None, None, 2010-05-17 00:00:00, 1.8, 18.9, None
8.7, None, None, 2010-05-18 00:00:00, 1.3, 17.0, None
0.0, None, None, 2010-05-19 00:00:00, -0.2, 17.1, None
5.2, None, None, 2010-05-20 00:00:00, 4.9, 14.9, None
5.2, None, None, 2010-05-21 00:00:00, 1.8, 5.7, None
2.0, None, None, 2010-05-22 00:00:00, 2.5, 14.2, None
2.1, None, None, 2010-05-23 00:00:00, 4.6, 14.8, None
2.2, None, None, 2010-05-24 00:00:00, 4.1, 15.4, None
0.0, None, None, 2010-05-25 00:00:00, 3.8, 17.6, None
0.0, None, None, 2010-05-26 00:00:00, 5.4, 18.7, None
0.0, None, None, 2010-05-27 00:00:00, 5.9, 19.7, None
0.0, None, None, 2010-05-28 00:00:00, 4.0, 19.0, None
0.0, None, None, 2010-05-29 00:00:00, -2.2, 19.4, None
0.0, None, None, 2010-05-30 00:00:00, -1.1, 19.5, None
0.0, None, None, 2010-05-31 00:00:00, -2.0, 20.7, None
0.0, None, None, 2010-06-01 00:00:00, 0.9, 17.5, None
4.3, None, None, 2010-06-02 00:00:00, 2.3, 15.4, None
1.6, None, None, 2010-06-03 00:00:00, -1.1, 13.2, None
0.0, None, None, 2010-06-04 00:00:00, -3.4, 17.0, None
0.0, None, None, 2010-06-05 00:00:00, -1.3, 17.1, None
0.0, None, None, 2010-06-06 00:00:00, -3.4, 20.0, None
4.1, None, None, 2010-06-07 00:00:00, 5.1, 10.3, None
0.0, None, None, 2010-06-08 00:00:00, 4.1, 15.2, None
0.0, None, None, 2010-06-09 00:00:00, 0.0, 20.2, None
0.0, None, None, 2010-06-10 00:00:00, 0.2, 22.7, None
0.4, None, None, 2010-06-11 00:00:00, 0.7, 20.5, None
0.9, None, None, 2010-06-12 00:00:00, 7.5, 17.4, None
0.0, None, None, 2010-06-13 00:00:00, -0.7, 14.2, None
0.0, None, None, 2010-06-14 00:00:00, -0.5, 13.9, None
0.0, None, None, 2010-06-15 00:00:00, -4.0, 19.8, None
0.0, None, None, 2010-06-16 00:00:00, -0.5, 20.5, None
0.0, None, None, 2010-06-17 00:00:00, -0.1, 23.0, None
0.0, None, None, 2010-06-18 00:00:00, -0.6, 23.9, None
0.0, None, None, 2010-06-19 00:00:00, -0.5, 25.3, None
0.0, None, None, 2010-06-20 00:00:00, 0.9, 25.5, None
0.0, None, None, 2010-06-21 00:00:00, 1.9, 23.1, None
0.0, None, None, 2010-06-22 00:00:00, 3.0, 21.4, None
1.3, None, None, 2010-06-23 00:00:00, 5.2, 21.4, None
0.6, None, None, 2010-06-24 00:00:00, 9.1, 20.1, None
0.0, None, None, 2010-06-25 00:00:00, 7.9, 17.5, None
0.0, None, None, 2010-06-26 00:00:00, -0.7, 21.4, None
0.0, None, None, 2010-06-27 00:00:00, -0.1, 19.2, None
0.0, None, None, 2010-06-28 00:00:00, -2.1, 16.4, None
0.0, None, None, 2010-06-29 00:00:00, 2.3, 15.5, None
0.0, None, None, 2010-06-30 00:00:00, -2.6, 12.3, None
0.0, None, None, 2010-07-01 00:00:00, -2.5, 17.2, None
0.0, None, None, 2010-07-02 00:00:00, 3.7, 17.4, None
0.3, None, None, 2010-07-03 00:00:00, -2.4, 18.2, None
0.4, None, None, 2010-07-04 00:00:00, 2.8, 17.0, None
0.0, None, None, 2010-07-05 00:00:00, -1.0, 19.3, None
0.0, None, None, 2010-07-06 00:00:00, 4.8, 25.2, None
0.0, None, None, 2010-07-07 00:00:00, 3.0, 30.0, None
0.0, None, None, 2010-07-08 00:00:00, 3.2, 31.8, None
0.0, None, None, 2010-07-09 00:00:00, 4.0, 25.2, None
0.0, None, None, 2010-07-10 00:00:00, 11.9, 25.7, None
0.0, None, None, 2010-07-11 00:00:00, 9.7, 23.5, None
0.0, None, None, 2010-07-12 00:00:00, 7.3, 15.3, None
0.0, None, None, 2010-07-13 00:00:00, 0.0, 24.0, None
0.0, None, None, 2010-07-14 00:00:00, 2.9, 23.4, None
0.3, None, None, 2010-07-15 00:00:00, 0.3, 16.9, None
0.0, None, None, 2010-07-16 00:00:00, -1.6, 21.4, None
0.0, None, None, 2010-07-17 00:00:00, -0.4, 22.2, None
0.0, None, None, 2010-07-18 00:00:00, 2.1, 24.6, 1.0
0.0, None, None, 2010-07-19 00:00:00, 4.4, 26.4, None
0.0, None, None, 2010-07-20 00:00:00, 3.3, 27.8, None
1.4, None, None, 2010-07-21 00:00:00, 1.8, 24.7, None
0.0, None, None, 2010-07-22 00:00:00, 9.8, 20.3, None
0.5, None, None, 2010-07-23 00:00:00, 2.2, 25.3, None
0.0, None, None, 2010-07-24 00:00:00, 4.1, 19.0, None
0.0, None, None, 2010-07-25 00:00:00, -1.2, 22.3, None
0.0, None, None, 2010-07-26 00:00:00, -0.1, 27.5, None
0.0, None, None, 2010-07-27 00:00:00, 3.2, 29.7, None
0.0, None, None, 2010-07-28 00:00:00, 10.3, 26.0, None
0.0, None, None, 2010-07-29 00:00:00, 4.2, 24.6, None
0.0, None, None, 2010-07-30 00:00:00, 2.3, 27.0, None
0.0, None, None, 2010-07-31 00:00:00, 5.2, 28.8, None
0.6, None, None, 2010-08-01 00:00:00, 3.6, 26.8, None
0.0, None, None, 2010-08-02 00:00:00, 8.8, 27.1, None
0.0, None, None, 2010-08-03 00:00:00, 5.5, 28.0, None
None, None, None, 2010-08-04 00:00:00, 4.7, None, None
2.5, None, None, 2010-08-06 00:00:00, 10.4, 21.8, None
1.1, None, None, 2010-08-07 00:00:00, 6.1, 21.0, None
0.0, None, None, 2010-08-08 00:00:00, 7.4, 17.2, None
0.0, None, None, 2010-08-09 00:00:00, 4.6, 19.9, None
0.0, None, None, 2010-08-10 00:00:00, -0.6, 24.5, None
0.0, None, None, 2010-08-11 00:00:00, 7.2, 24.8, None
0.0, None, None, 2010-08-12 00:00:00, 3.0, 26.5, None
0.0, None, None, 2010-08-13 00:00:00, 1.3, 27.8, None
0.0, None, None, 2010-08-14 00:00:00, 1.9, 30.3, None
0.0, None, None, 2010-08-15 00:00:00, 3.7, 31.4, None
0.0, None, None, 2010-08-16 00:00:00, 3.4, 30.8, None
None, None, None, 2010-08-17 00:00:00, 3.8, None, None
0.0, None, None, 2010-08-19 00:00:00, -2.4, 17.5, None
0.0, None, None, 2010-08-20 00:00:00, -4.2, 16.8, None
0.0, None, None, 2010-08-21 00:00:00, -4.0, 15.5, None
0.0, None, None, 2010-08-22 00:00:00, 2.5, 17.9, None
4.4, None, None, 2010-08-23 00:00:00, -1.3, 13.6, None
7.9, None, None, 2010-08-24 00:00:00, 4.9, 14.4, None
3.3, None, None, 2010-08-25 00:00:00, 7.6, 16.1, None
0.0, None, None, 2010-08-26 00:00:00, 0.9, 16.6, None
0.0, None, None, 2010-08-27 00:00:00, 0.3, 17.0, None
0.0, None, None, 2010-08-28 00:00:00, -2.6, 18.3, None
0.0, None, None, 2010-08-29 00:00:00, 0.2, 17.9, None
0.0, None, None, 2010-08-30 00:00:00, -1.9, 17.7, None
7.1, None, None, 2010-08-31 00:00:00, 6.5, 15.9, None
0.0, None, None, 2010-09-01 00:00:00, 1.3, 17.2, None
1.1, None, None, 2010-09-02 00:00:00, 6.9, 23.3, None
3.1, None, None, 2010-09-03 00:00:00, 5.8, 15.4, None
0.0, None, None, 2010-09-04 00:00:00, -0.2, 14.7, None
0.4, None, None, 2010-09-05 00:00:00, -0.6, 17.0, None
2.9, None, None, 2010-09-06 00:00:00, 6.4, 11.1, None
0.0, None, None, 2010-09-07 00:00:00, 0.6, 15.3, None
0.0, None, None, 2010-09-08 00:00:00, -0.8, 16.9, None
0.0, None, None, 2010-09-09 00:00:00, -2.3, 19.0, None
0.0, None, None, 2010-09-10 00:00:00, 1.4, 15.0, None
0.0, None, None, 2010-09-11 00:00:00, -2.6, 16.3, None
9.2, None, None, 2010-09-12 00:00:00, 5.9, 9.4, None
0.0, None, None, 2010-09-13 00:00:00, -0.4, 13.8, None
0.0, None, None, 2010-09-14 00:00:00, -2.4, 15.1, None
0.0, None, None, 2010-09-15 00:00:00, 0.9, 15.9, None
