station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, 12.0, 0.0, 2010-10-02 00:00:00, 0.0, 17.5
1.6, 1.6, 9.0, 0.0, 2010-10-03 00:00:00, 0.0, 20.0
0.0, 0.0, 6.0, 0.0, 2010-10-04 00:00:00, 0.0, 17.0
0.0, 0.0, 1.5, 0.0, 2010-10-05 00:00:00, 0.0, 15.5
0.0, 0.0, 4.5, 0.0, 2010-10-06 00:00:00, 0.0, 24.0
1.2, 1.2, 9.0, 0.0, 2010-10-07 00:00:00, 0.0, 21.0
31.6, 31.6, 9.5, 0.0, 2010-10-08 00:00:00, 0.0, 14.5
44.4, 44.4, 10.5, 0.0, 2010-10-09 00:00:00, 0.0, 17.0
11.6, 11.6, 8.0, 0.0, 2010-10-10 00:00:00, 0.0, 13.5
26.4, 26.4, 5.5, 0.0, 2010-10-11 00:00:00, 0.0, 11.0
8.0, 8.0, 8.0, 0.0, 2010-10-12 00:00:00, 0.0, 12.5
5.8, 5.8, 7.0, 0.0, 2010-10-13 00:00:00, 0.0, 17.0
3.8, 3.8, 8.0, 0.0, 2010-10-17 00:00:00, 0.0, 13.0
18.0, 18.0, 8.0, 0.0, 2010-10-18 00:00:00, 0.0, 11.0
26.4, 26.4, 7.5, 0.0, 2010-10-22 00:00:00, 0.0, 15.5
7.2, 7.2, 6.0, 0.0, 2010-10-23 00:00:00, 0.0, 13.5
5.2, 5.2, 7.0, 0.0, 2010-10-26 00:00:00, 0.0, 12.0
1.6, 1.6, 6.5, 0.0, 2010-10-27 00:00:00, 0.0, 14.0
11.2, 11.2, 6.5, 0.0, 2010-10-28 00:00:00, 0.0, 14.5
42.8, 42.8, 7.0, 0.0, 2010-10-30 00:00:00, 0.0, 9.0
48.0, 48.0, 4.0, 0.0, 2010-10-31 00:00:00, 0.0, 9.0
24.6, 24.6, 5.0, 0.0, 2010-11-01 00:00:00, 0.0, 11.0
0.0, 0.0, 5.0, 0.0, 2010-11-02 00:00:00, 0.0, 15.5
0.0, 0.0, 5.0, 0.0, 2010-11-03 00:00:00, 0.0, 17.5
28.0, 28.0, 4.0, 0.0, 2010-11-04 00:00:00, 0.0, 12.0
1.4, 1.4, 4.0, 0.0, 2010-11-05 00:00:00, 0.0, 12.0
17.8, 17.8, 3.0, 0.0, 2010-11-06 00:00:00, 0.0, 8.0
4.0, 4.0, 4.5, 0.0, 2010-11-07 00:00:00, 0.0, 9.0
0.0, 0.0, 3.0, 0.0, 2010-11-08 00:00:00, 0.0, 9.0
1.6, 1.6, 3.0, 0.0, 2010-11-09 00:00:00, 0.0, 7.0
3.4, 3.4, 1.5, 0.0, 2010-11-10 00:00:00, 0.0, 9.0
16.4, 16.4, 1.0, 0.0, 2010-11-11 00:00:00, 0.0, 6.5
7.6, 7.6, 3.0, 0.0, 2010-11-12 00:00:00, 0.0, 6.5
5.0, 5.0, 5.0, 0.0, 2010-11-13 00:00:00, 0.0, 9.0
1.2, 1.2, 6.0, 0.0, 2010-11-14 00:00:00, 0.0, 12.5
18.2, 18.2, 7.5, 0.0, 2010-11-15 00:00:00, 0.0, 10.5
23.2, 23.2, 4.5, 0.0, 2010-11-16 00:00:00, 0.0, 10.5
13.8, 11.8, 1.0, 2.0, 2010-11-17 00:00:00, 0.0, 6.0
4.2, 4.2, 0.0, 0.0, 2010-11-18 00:00:00, 2.0, 2.0
0.0, 0.0, -1.0, 0.0, 2010-11-19 00:00:00, 0.0, 3.0
0.0, 0.0, -1.0, 0.0, 2010-11-20 00:00:00, 0.0, 2.5
0.0, 0.0, -2.0, 0.0, 2010-11-21 00:00:00, 0.0, 3.0
0.0, 0.0, -7.5, 0.0, 2010-11-22 00:00:00, 0.0, -2.0
0.0, 0.0, -11.5, 0.0, 2010-11-23 00:00:00, 0.0, -3.5
4.8, 0.0, -7.0, 4.8, 2010-11-24 00:00:00, 0.0, -1.0
32.6, 24.4, -3.0, 8.2, 2010-11-25 00:00:00, 0.0, 1.0
9.6, 7.6, 0.0, 2.0, 2010-11-26 00:00:00, 0.0, 2.5
2.2, 2.2, 0.0, 0.0, 2010-11-27 00:00:00, 12.0, 5.0
2.0, 0.0, -1.0, 2.0, 2010-11-28 00:00:00, 10.0, 1.0
60.6, 60.6, -1.5, 0.0, 2010-11-29 00:00:00, 11.0, 2.0
2.0, 2.0, 0.5, 0.0, 2010-12-02 00:00:00, 3.0, 4.0
0.0, 0.0, -0.5, 0.0, 2010-12-03 00:00:00, 3.0, 5.0
0.0, 0.0, -4.0, 0.0, 2010-12-04 00:00:00, 3.0, 3.5
1.2, 1.2, -7.0, 0.0, 2010-12-05 00:00:00, 2.0, 2.0
15.8, 15.8, -2.0, 0.0, 2010-12-06 00:00:00, 0.0, 3.0
45.4, 45.4, 1.0, 0.0, 2010-12-07 00:00:00, 0.0, 3.0
47.4, 47.4, 1.0, 0.0, 2010-12-08 00:00:00, 0.0, 5.0
2.8, 2.8, 2.0, 0.0, 2010-12-09 00:00:00, 0.0, 6.0
8.0, 8.0, 1.5, 0.0, 2010-12-10 00:00:00, 0.0, 5.5
37.2, 37.2, 2.0, 0.0, 2010-12-11 00:00:00, 0.0, 6.0
13.0, 13.0, 3.0, 0.0, 2010-12-12 00:00:00, 0.0, 8.0
44.8, 44.8, 3.5, 0.0, 2010-12-13 00:00:00, 0.0, 6.5
19.0, 19.0, 1.5, 0.0, 2010-12-14 00:00:00, 0.0, 5.0
6.0, 6.0, 0.0, 0.0, 2010-12-15 00:00:00, 0.0, 3.5
4.2, 4.2, 0.0, 0.0, 2010-12-16 00:00:00, 0.0, 5.0
26.8, 26.8, 0.0, 0.0, 2010-12-21 00:00:00, 0.0, 1.0
29.8, 29.8, 0.0, 0.0, 2010-12-22 00:00:00, 0.0, 6.0
68.4, 68.4, 0.5, 0.0, 2010-12-23 00:00:00, 0.0, 4.0
42.8, 42.8, 3.0, 0.0, 2010-12-24 00:00:00, 0.0, 6.0
4.0, 0.0, 0.0, 4.0, 2010-12-25 00:00:00, 0.0, 1.0
22.6, 22.6, 0.0, 0.0, 2010-12-26 00:00:00, 4.0, 1.5
5.6, 5.6, 0.0, 0.0, 2010-12-27 00:00:00, 3.0, 1.5
0.0, 0.0, 0.0, 0.0, 2010-12-28 00:00:00, 2.0, 1.5
0.0, 0.0, -2.5, 0.0, 2010-12-29 00:00:00, 2.0, 4.0
0.0, 0.0, -8.0, 0.0, 2010-12-30 00:00:00, 2.0, 2.0
0.0, 0.0, -8.0, 0.0, 2010-12-31 00:00:00, 2.0, 1.0
0.0, 0.0, -9.0, 0.0, 2011-01-01 00:00:00, 2.0, 2.0
0.0, 0.0, -8.0, 0.0, 2011-01-02 00:00:00, 0.0, 3.0
1.0, 1.0, -8.0, 0.0, 2011-01-03 00:00:00, 0.0, 1.0
14.0, 14.0, -2.0, 0.0, 2011-01-04 00:00:00, 0.0, 0.5
26.6, 26.6, 0.5, 0.0, 2011-01-05 00:00:00, 0.0, 2.0
73.4, 73.4, 0.5, 0.0, 2011-01-06 00:00:00, 0.0, 2.0
4.2, 4.2, 0.0, 0.0, 2011-01-07 00:00:00, 0.0, 4.0
0.0, 0.0, -5.0, 0.0, 2011-01-09 00:00:00, 0.0, 3.5
0.0, 0.0, -8.0, 0.0, 2011-01-10 00:00:00, 0.0, 2.0
14.0, 0.0, -2.0, 14.0, 2011-01-11 00:00:00, 0.0, 2.0
16.6, 16.6, -0.5, 0.0, 2011-01-12 00:00:00, 14.0, 3.5
25.0, 25.0, 0.0, 0.0, 2011-01-13 00:00:00, 9.0, 3.5
60.4, 60.4, 1.0, 0.0, 2011-01-14 00:00:00, 4.0, 7.0
36.0, 36.0, 2.0, 0.0, 2011-01-15 00:00:00, 0.0, 4.0
28.0, 28.0, 2.0, 0.0, 2011-01-16 00:00:00, 0.0, 7.0
1.8, 1.8, 3.0, 0.0, 2011-01-17 00:00:00, 0.0, 7.0
0.0, 0.0, -1.0, 0.0, 2011-01-18 00:00:00, 0.0, 6.0
12.4, 12.4, -5.0, 0.0, 2011-01-19 00:00:00, 0.0, 3.0
20.7, 20.7, 0.0, 0.0, 2011-01-20 00:00:00, 0.0, 2.5
0.0, 0.0, 1.5, 0.0, 2011-01-21 00:00:00, 0.0, 8.0
6.6, 6.6, 0.0, 0.0, 2011-01-22 00:00:00, 0.0, 4.5
17.6, 17.6, 2.0, 0.0, 2011-01-23 00:00:00, 0.0, 7.0
5.6, 5.6, 2.0, 0.0, 2011-01-24 00:00:00, 0.0, 7.0
14.2, 14.2, 3.0, 0.0, 2011-01-25 00:00:00, 0.0, 8.5
0.0, 0.0, 4.0, 0.0, 2011-01-26 00:00:00, 0.0, 8.5
2.6, 2.6, 4.0, 0.0, 2011-01-27 00:00:00, 0.0, 9.0
0.0, 0.0, -2.0, 0.0, 2011-01-30 00:00:00, 0.0, 6.0
1.4, 1.4, -4.0, 0.0, 2011-02-01 00:00:00, 0.0, 5.5
47.6, 47.6, 2.0, 0.0, 2011-02-02 00:00:00, 0.0, 5.0
48.4, 48.4, 2.0, 0.0, 2011-02-03 00:00:00, 0.0, 6.5
18.8, 18.8, 3.0, 0.0, 2011-02-06 00:00:00, 0.0, 7.0
0.0, 0.0, 3.0, 0.0, 2011-02-07 00:00:00, 0.0, 8.0
0.0, 0.0, -5.0, 0.0, 2011-02-08 00:00:00, 0.0, 8.0
0.0, 0.0, -5.0, 0.0, 2011-02-09 00:00:00, 0.0, 5.0
7.4, 7.4, 1.0, 0.0, 2011-02-13 00:00:00, 0.0, 7.0
52.0, 52.0, 1.0, 0.0, 2011-02-14 00:00:00, 0.0, 4.0
7.0, 7.0, 0.0, 0.0, 2011-02-15 00:00:00, 0.0, 3.0
8.6, 2.6, -1.0, 6.0, 2011-02-16 00:00:00, 0.0, 5.0
0.0, 0.0, -1.0, 0.0, 2011-02-17 00:00:00, 0.0, 4.0
0.0, 0.0, -1.0, 0.0, 2011-02-18 00:00:00, 3.0, 6.0
0.0, 0.0, -4.0, 0.0, 2011-02-19 00:00:00, 0.0, 7.0
0.0, 0.0, -4.0, 0.0, 2011-02-20 00:00:00, 0.0, 4.0
3.2, 3.2, -0.5, 0.0, 2011-02-21 00:00:00, 0.0, 5.0
0.0, 0.0, -1.5, 0.0, 2011-02-22 00:00:00, 0.0, 6.0
0.0, 0.0, -5.5, 0.0, 2011-02-23 00:00:00, 0.0, 3.0
0.0, 0.0, -6.5, 0.0, 2011-02-26 00:00:00, 0.0, 3.5
16.0, 0.0, 0.5, 16.0, 2011-02-27 00:00:00, 0.0, 2.0
0.0, 0.0, -1.0, 0.0, 2011-03-05 00:00:00, 14.0, 8.5
0.0, 0.0, -0.5, 0.0, 2011-03-06 00:00:00, 12.0, 7.5
2.2, 2.2, -1.0, 0.0, 2011-03-07 00:00:00, 9.0, 10.0
19.0, 19.0, 0.5, 0.0, 2011-03-08 00:00:00, 0.0, 9.0
27.2, 27.2, 0.0, 0.0, 2011-03-09 00:00:00, 2.0, 6.5
22.0, 22.0, 0.0, 0.0, 2011-03-10 00:00:00, 2.0, 6.0
40.2, 40.2, 0.0, 0.0, 2011-03-11 00:00:00, 0.0, 5.0
20.0, 20.0, 0.0, 0.0, 2011-03-12 00:00:00, 0.0, 7.5
80.4, 80.4, 1.0, 0.0, 2011-03-13 00:00:00, 0.0, 4.5
25.0, 25.0, 3.0, 0.0, 2011-03-14 00:00:00, 0.0, 8.0
44.8, 44.8, 3.0, 0.0, 2011-03-15 00:00:00, 0.0, 5.0
4.2, 4.2, 1.5, 0.0, 2011-03-16 00:00:00, 0.0, 5.0
0.0, 0.0, -0.5, 0.0, 2011-03-17 00:00:00, 0.0, 11.0
0.0, 0.0, -1.0, 0.0, 2011-03-18 00:00:00, 0.0, 10.0
1.8, 1.8, -0.5, 0.0, 2011-03-19 00:00:00, 0.0, 10.5
0.0, 0.0, -1.0, 0.0, 2011-03-20 00:00:00, 0.0, 15.0
1.4, 1.4, -1.5, 0.0, 2011-03-21 00:00:00, 0.0, 12.5
