station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
2.8, 0.0, -9.8, 3.6, 2010-01-01 00:00:00, 5.0, -6.8
0.0, 0.0, -7.7, 0.0, 2010-01-02 00:00:00, 5.0, -4.9
0.0, 0.0, -9.7, 0.0, 2010-01-03 00:00:00, 5.0, -6.8
0.0, 0.0, -9.7, 0.0, 2010-01-04 00:00:00, 4.0, -7.2
0.0, 0.0, -9.0, 0.0, 2010-01-05 00:00:00, 4.0, -5.2
0.0, 0.0, -7.2, 0.0, 2010-01-06 00:00:00, 4.0, -5.3
4.4, 3.0, -6.1, 1.4, 2010-01-07 00:00:00, 3.0, -3.8
7.0, 1.4, -4.1, 5.2, 2010-01-08 00:00:00, 7.0, -2.0
25.2, 7.2, -3.0, 14.0, 2010-01-09 00:00:00, 6.0, 0.3
47.0, 47.0, -0.2, 0.0, 2010-01-10 00:00:00, 10.0, 1.8
21.0, 21.0, 0.4, 0.0, 2010-01-11 00:00:00, 7.0, 4.7
16.0, 16.0, 1.1, 0.0, 2010-01-12 00:00:00, 7.0, 4.4
5.6, 5.6, 0.6, 0.0, 2010-01-13 00:00:00, 5.0, 3.5
32.5, 30.7, 0.1, 1.8, 2010-01-14 00:00:00, 4.0, 2.4
2.6, 2.6, 0.9, 0.0, 2010-01-15 00:00:00, 2.0, 3.3
0.2, 0.2, -1.5, 0.0, 2010-01-16 00:00:00, 1.0, 2.8
3.8, 0.2, -2.5, 3.6, 2010-01-17 00:00:00, 0.0, 3.4
1.4, 0.6, -0.4, 1.0, 2010-01-18 00:00:00, 3.0, 3.2
0.0, 0.0, 0.2, 0.0, 2010-01-19 00:00:00, 2.0, 5.4
0.0, 0.0, 1.1, 0.0, 2010-01-20 00:00:00, 2.0, 6.0
0.0, 0.0, -0.5, 0.0, 2010-01-21 00:00:00, 2.0, 5.6
0.0, 0.0, -0.4, 0.0, 2010-01-22 00:00:00, 1.0, 4.8
0.0, 0.0, -2.7, 0.0, 2010-01-23 00:00:00, 1.0, 3.9
0.0, 0.0, -1.8, 0.0, 2010-01-24 00:00:00, 0.0, 1.3
1.2, 0.0, -2.5, 1.2, 2010-01-25 00:00:00, 2.0, 0.8
0.0, 0.0, -2.7, 0.0, 2010-01-26 00:00:00, 2.0, 0.1
0.0, 0.0, -3.2, 0.0, 2010-01-27 00:00:00, 1.0, 0.1
2.9, 0.0, -2.5, 3.6, 2010-01-28 00:00:00, 1.0, 0.9
5.6, 1.4, 0.1, 3.2, 2010-01-29 00:00:00, 3.0, 2.7
0.8, 0.8, 0.7, 0.0, 2010-01-30 00:00:00, 1.0, 4.2
1.8, 1.8, 0.4, 0.0, 2010-01-31 00:00:00, 0.0, 3.5
0.0, 0.0, 0.1, 0.0, 2010-02-01 00:00:00, 0.0, 2.3
0.0, 0.0, -3.2, 0.0, 2010-02-02 00:00:00, 0.0, 3.3
0.0, 0.0, -2.1, 0.0, 2010-02-03 00:00:00, 0.0, 1.5
0.0, 0.0, -1.0, 0.0, 2010-02-04 00:00:00, 0.0, 2.9
0.0, 0.0, 1.3, 0.0, 2010-02-05 00:00:00, 0.0, 6.4
0.0, 0.0, 1.6, 0.0, 2010-02-06 00:00:00, 0.0, 7.0
0.8, 0.8, 0.8, 0.0, 2010-02-07 00:00:00, 0.0, 6.5
0.8, 0.8, 0.7, 0.0, 2010-02-08 00:00:00, 0.0, 4.9
0.0, 0.0, -0.8, 0.0, 2010-02-09 00:00:00, 0.0, 3.4
1.0, 0.0, -0.7, 1.4, 2010-02-10 00:00:00, 0.0, 1.1
7.4, 3.2, -0.3, 4.2, 2010-02-11 00:00:00, 0.0, 2.7
3.6, 3.2, 0.9, 0.4, 2010-02-12 00:00:00, 0.0, 5.8
3.2, 3.2, 0.5, 0.0, 2010-02-13 00:00:00, 0.0, 4.2
2.1, 2.1, 1.4, 0.0, 2010-02-14 00:00:00, 0.0, 6.6
0.0, 0.0, -0.3, 0.0, 2010-02-15 00:00:00, 0.0, 5.1
2.8, 2.0, 0.9, 0.8, 2010-02-16 00:00:00, 0.0, 6.4
0.0, 0.0, -0.6, 0.0, 2010-02-17 00:00:00, 0.0, 6.3
0.0, 0.0, 0.1, 0.0, 2010-02-18 00:00:00, 0.0, 6.2
0.0, 0.0, -0.1, 0.0, 2010-02-19 00:00:00, 0.0, 7.2
0.0, 0.0, -0.1, 0.0, 2010-02-20 00:00:00, 0.0, 7.9
0.0, 0.0, -2.7, 0.0, 2010-02-21 00:00:00, 0.0, 9.0
0.0, 0.0, -2.7, 0.0, 2010-02-22 00:00:00, 0.0, 7.8
0.0, 0.0, -2.6, 0.0, 2010-02-23 00:00:00, 0.0, 3.3
11.2, 9.2, -0.8, 3.0, 2010-02-24 00:00:00, 0.0, 3.2
5.5, 5.5, 0.8, 0.0, 2010-02-25 00:00:00, 0.0, 4.3
0.8, 0.8, 0.8, 0.0, 2010-02-26 00:00:00, 0.0, 4.2
0.0, 0.0, -0.5, 0.0, 2010-02-27 00:00:00, 0.0, 6.2
3.2, 3.0, -0.9, 0.2, 2010-02-28 00:00:00, 0.0, 4.7
8.6, 8.6, 2.2, 0.0, 2010-03-01 00:00:00, 0.0, 6.2
9.4, 9.4, 3.1, 0.0, 2010-03-02 00:00:00, 0.0, 7.2
3.2, 3.2, 3.3, 0.0, 2010-03-03 00:00:00, 0.0, 7.5
4.1, 4.1, 2.7, 0.0, 2010-03-04 00:00:00, 0.0, 5.3
1.0, 1.0, 2.1, 0.0, 2010-03-05 00:00:00, 0.0, 7.5
1.6, 1.6, 2.0, 0.0, 2010-03-06 00:00:00, 0.0, 7.6
2.0, 1.6, -3.9, 0.4, 2010-03-07 00:00:00, 0.0, 4.7
2.0, 0.0, -3.1, 2.0, 2010-03-08 00:00:00, 2.0, 4.3
0.6, 0.4, -0.5, 0.2, 2010-03-09 00:00:00, 0.0, 4.4
0.0, 0.0, -1.4, 0.0, 2010-03-10 00:00:00, 0.0, 2.6
3.5, 0.0, -0.6, 3.0, 2010-03-11 00:00:00, 0.0, 1.8
0.0, 0.0, -3.2, 0.0, 2010-03-12 00:00:00, 0.0, 6.0
3.2, 1.2, -5.8, 2.0, 2010-03-13 00:00:00, 0.0, 3.3
42.0, 36.6, 0.3, 5.2, 2010-03-14 00:00:00, 0.0, 2.4
16.6, 16.2, 0.6, 0.4, 2010-03-15 00:00:00, 0.0, 6.8
5.2, 5.2, 1.6, 0.0, 2010-03-16 00:00:00, 0.0, 4.3
15.6, 15.2, 0.4, 0.5, 2010-03-17 00:00:00, 0.0, 7.1
0.0, 0.0, -1.5, 0.0, 2010-03-18 00:00:00, 0.0, 6.4
0.0, 0.0, 1.4, 0.0, 2010-03-19 00:00:00, 0.0, 10.1
0.0, 0.0, -3.1, 0.0, 2010-03-20 00:00:00, 0.0, 10.8
0.9, 0.0, 0.0, 1.0, 2010-03-21 00:00:00, 0.0, 7.5
0.0, 0.0, 4.2, 0.0, 2010-03-22 00:00:00, 0.0, 8.4
0.4, 0.4, 3.1, 0.0, 2010-03-23 00:00:00, 0.0, 7.0
5.7, 5.7, 3.0, 0.0, 2010-03-24 00:00:00, None, 7.0
2.4, 2.4, 3.3, 0.0, 2010-03-25 00:00:00, None, 8.2
2.2, 2.2, 3.4, 0.0, 2010-03-26 00:00:00, 0.0, 8.4
20.4, 20.4, 2.3, 0.0, 2010-03-27 00:00:00, 0.0, 6.1
5.4, 5.4, 2.9, 0.0, 2010-03-28 00:00:00, 0.0, 7.5
2.0, 2.0, 2.5, 0.0, 2010-03-29 00:00:00, 0.0, 8.1
0.0, 0.0, 0.7, 0.0, 2010-03-30 00:00:00, 0.0, 9.2
0.2, 0.2, 1.2, 0.0, 2010-03-31 00:00:00, 0.0, 8.2
0.4, 0.4, -0.8, 0.0, 2010-04-01 00:00:00, 0.0, 6.3
1.2, 1.2, 0.7, 0.0, 2010-04-02 00:00:00, 0.0, 9.7
4.4, 4.4, 1.2, 0.0, 2010-04-03 00:00:00, 0.0, 6.9
0.2, 0.0, -0.4, 0.2, 2010-04-04 00:00:00, 0.0, 11.6
0.0, 0.0, 0.4, 0.0, 2010-04-05 00:00:00, 0.0, 12.8
0.8, 0.8, 1.5, 0.0, 2010-04-06 00:00:00, 0.0, 8.9
11.8, 6.4, -1.3, 5.2, 2010-04-07 00:00:00, 0.0, 4.8
0.2, 0.0, -1.8, 0.2, 2010-04-08 00:00:00, 0.0, 4.8
0.0, 0.0, -3.3, 0.0, 2010-04-09 00:00:00, 0.0, 6.9
0.0, 0.0, -2.9, 0.0, 2010-04-10 00:00:00, 0.0, 10.3
0.0, 0.0, 1.0, 0.0, 2010-04-11 00:00:00, 0.0, 13.5
0.0, 0.0, -3.5, 0.0, 2010-04-12 00:00:00, 0.0, 13.1
0.0, 0.0, -1.1, 0.0, 2010-04-13 00:00:00, 0.0, 14.6
0.0, 0.0, 1.3, 0.0, 2010-04-14 00:00:00, 0.0, 19.3
0.0, 0.0, 3.9, 0.0, 2010-04-15 00:00:00, 0.0, 21.8
0.0, 0.0, 6.6, 0.0, 2010-04-16 00:00:00, 0.0, 16.6
0.8, 0.8, 5.3, 0.0, 2010-04-17 00:00:00, 0.0, 13.5
0.4, 0.4, 4.0, 0.0, 2010-04-18 00:00:00, 0.0, 12.1
0.6, 0.6, 6.2, 0.0, 2010-04-19 00:00:00, 0.0, 12.9
