station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-02 00:00:00, None, 2.5, 0.8
2010-01-03 00:00:00, None, 2.4, -0.3
2010-01-04 00:00:00, None, 1.4, -1.7
2010-01-05 00:00:00, None, 1.1, -4.0
2010-01-06 00:00:00, None, -3.2, -8.4
2010-01-09 00:00:00, None, 4.6, -0.7
2010-01-10 00:00:00, None, 5.4, 2.3
2010-01-11 00:00:00, None, 4.7, 1.7
2010-01-13 00:00:00, None, 2.8, 0.3
2010-01-14 00:00:00, None, 3.1, 0.1
2010-01-15 00:00:00, None, 2.7, -0.2
2010-01-16 00:00:00, None, 0.2, -3.9
2010-01-17 00:00:00, None, 2.1, -3.2
2010-01-18 00:00:00, None, 3.0, -0.4
2010-01-19 00:00:00, None, 2.4, -0.4
2010-01-20 00:00:00, None, 2.8, -0.2
2010-01-21 00:00:00, None, 3.4, -0.1
2010-01-22 00:00:00, None, 4.8, -1.2
2010-01-23 00:00:00, None, 3.6, -3.4
2010-01-24 00:00:00, None, -0.1, -5.3
2010-01-25 00:00:00, None, 1.1, -2.8
2010-01-26 00:00:00, None, 5.6, -0.7
2010-01-27 00:00:00, None, 2.4, -2.3
2010-01-28 00:00:00, None, 3.0, -1.4
2010-01-29 00:00:00, None, 5.0, -0.3
2010-01-30 00:00:00, None, 3.7, 1.4
2010-01-31 00:00:00, None, 3.4, 1.2
2010-02-01 00:00:00, None, 4.1, 0.2
2010-02-02 00:00:00, None, 4.2, 0.0
2010-02-03 00:00:00, None, 3.7, 0.0
2010-02-04 00:00:00, None, 5.1, -0.2
2010-02-05 00:00:00, None, 6.2, -0.1
2010-02-06 00:00:00, None, 5.7, -0.6
2010-02-07 00:00:00, None, 5.0, 0.0
2010-02-08 00:00:00, None, 5.8, -0.6
2010-02-09 00:00:00, None, 8.1, -3.4
2010-02-10 00:00:00, None, 2.3, -0.4
2010-02-11 00:00:00, None, 1.6, -0.1
2010-02-12 00:00:00, None, 4.6, 0.6
2010-02-13 00:00:00, None, 4.9, 0.6
2010-02-14 00:00:00, None, 6.0, 0.3
2010-02-15 00:00:00, None, 3.4, -2.6
2010-02-16 00:00:00, None, 4.0, -0.2
2010-02-17 00:00:00, None, 13.7, None
2010-02-18 00:00:00, None, 17.0, -2.4
2010-02-19 00:00:00, None, 10.8, -3.3
2010-02-20 00:00:00, None, 10.3, -1.4
2010-02-21 00:00:00, None, 10.6, -2.1
2010-02-22 00:00:00, None, 10.9, -2.1
2010-02-23 00:00:00, None, 5.8, 0.2
2010-02-24 00:00:00, None, 2.1, 0.2
2010-02-25 00:00:00, None, 4.1, 0.4
2010-02-26 00:00:00, None, 2.3, 0.1
2010-02-27 00:00:00, None, 6.0, 0.6
2010-02-28 00:00:00, None, 7.6, 1.3
2010-03-01 00:00:00, None, 7.6, 0.6
2010-03-02 00:00:00, None, 6.8, 2.0
2010-03-03 00:00:00, None, 11.3, 0.7
2010-03-04 00:00:00, None, 7.5, 0.3
2010-03-05 00:00:00, None, 10.9, -0.5
2010-03-06 00:00:00, None, 12.4, -1.7
2010-03-07 00:00:00, None, 4.8, 0.2
2010-03-08 00:00:00, None, 5.5, -4.2
2010-03-09 00:00:00, None, 1.9, -7.1
2010-03-10 00:00:00, None, 2.2, -3.3
2010-03-11 00:00:00, None, 1.4, -2.0
2010-03-12 00:00:00, None, 3.4, -2.9
2010-03-13 00:00:00, None, 2.4, -3.5
2010-03-14 00:00:00, None, 3.6, -2.0
2010-03-15 00:00:00, None, 8.2, 0.1
2010-03-16 00:00:00, None, 5.3, 1.9
2010-03-17 00:00:00, None, 7.5, -1.2
2010-03-18 00:00:00, None, 8.0, -4.1
2010-03-19 00:00:00, None, 12.0, -2.9
2010-03-20 00:00:00, None, 13.1, -1.9
2010-03-21 00:00:00, None, 5.8, 2.0
