station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
17.6, None, None, 2010-01-02 00:00:00, 5.0, 6.2, None
0.3, None, None, 2010-01-03 00:00:00, 2.8, 6.3, None
10.6, None, None, 2010-01-04 00:00:00, 4.2, 5.8, None
0.0, None, None, 2010-01-05 00:00:00, 3.1, 8.0, None
0.0, None, None, 2010-01-06 00:00:00, 0.3, 5.5, None
0.5, None, None, 2010-01-07 00:00:00, 0.6, 6.5, None
44.9, None, None, 2010-01-08 00:00:00, 4.7, 7.5, None
12.3, None, None, 2010-01-09 00:00:00, 6.8, 9.2, None
10.3, None, None, 2010-01-10 00:00:00, 7.8, 10.2, None
197.0, None, None, 2010-01-11 00:00:00, 8.2, 9.5, None
13.9, None, None, 2010-01-13 00:00:00, 6.8, 8.4, None
69.4, None, None, 2010-01-14 00:00:00, 4.7, 7.2, None
112.3, None, None, 2010-01-15 00:00:00, 2.6, 8.0, None
0.0, None, None, 2010-01-16 00:00:00, 0.9, 7.3, None
39.2, None, None, 2010-01-17 00:00:00, 3.5, 7.0, None
11.8, None, None, 2010-01-18 00:00:00, 3.8, 9.7, None
3.7, None, None, 2010-01-19 00:00:00, 3.8, 9.9, None
0.4, None, None, 2010-01-20 00:00:00, 5.7, 8.5, None
None, None, None, 2010-01-21 00:00:00, 5.6, 10.9, None
0.0, None, None, 2010-01-22 00:00:00, 6.0, 11.8, None
0.0, None, None, 2010-01-23 00:00:00, 3.3, 8.7, None
2.9, None, None, 2010-01-24 00:00:00, 4.5, 9.0, None
57.2, None, None, 2010-01-25 00:00:00, 4.9, 7.2, None
0.0, None, None, 2010-01-26 00:00:00, 5.9, 8.4, None
0.0, None, None, 2010-01-27 00:00:00, 5.0, 9.2, None
1.5, None, None, 2010-01-28 00:00:00, 5.5, 8.0, None
2.1, None, None, 2010-01-29 00:00:00, 6.8, 10.3, None
7.8, None, None, 2010-01-30 00:00:00, 6.8, 8.3, None
0.9, None, None, 2010-01-31 00:00:00, 6.4, 8.3, None
2.2, None, None, 2010-02-01 00:00:00, 5.3, 8.7, None
0.4, None, None, 2010-02-03 00:00:00, 4.9, 8.8, None
3.2, None, None, 2010-02-04 00:00:00, 6.1, 11.7, None
13.4, None, None, 2010-02-05 00:00:00, 6.4, 10.8, None
0.0, None, None, 2010-02-06 00:00:00, 5.7, 11.6, None
1.1, None, None, 2010-02-07 00:00:00, 6.4, 8.5, None
0.0, None, None, 2010-02-08 00:00:00, 5.1, 9.6, None
0.0, None, None, 2010-02-09 00:00:00, 3.4, 10.0, None
2.8, None, None, 2010-02-10 00:00:00, 4.0, 6.5, None
30.0, None, None, 2010-02-11 00:00:00, 4.9, 8.2, None
31.4, None, None, 2010-02-12 00:00:00, 6.7, 9.4, None
24.0, None, None, 2010-02-13 00:00:00, 6.7, 9.1, None
31.6, None, None, 2010-02-14 00:00:00, 5.5, 12.0, None
0.9, None, None, 2010-02-15 00:00:00, 3.6, 9.4, None
44.5, None, None, 2010-02-16 00:00:00, 4.5, 10.4, None
0.0, None, None, 2010-02-17 00:00:00, 2.9, 11.3, None
0.0, None, None, 2010-02-18 00:00:00, 4.0, 12.0, None
0.0, None, None, 2010-02-19 00:00:00, 4.4, 12.9, None
0.0, None, None, 2010-02-20 00:00:00, 4.5, 12.0, None
0.0, None, None, 2010-02-21 00:00:00, 4.0, 11.2, None
0.0, None, None, 2010-02-22 00:00:00, 3.6, 11.1, None
10.1, None, None, 2010-02-23 00:00:00, 5.0, 9.1, None
20.8, None, None, 2010-02-24 00:00:00, 3.8, 6.9, None
0.3, None, None, 2010-02-25 00:00:00, 6.5, 10.4, None
14.3, None, None, 2010-02-26 00:00:00, 6.1, 10.0, None
24.5, None, None, 2010-02-27 00:00:00, 6.3, 8.6, None
11.5, None, None, 2010-02-28 00:00:00, 7.2, 11.6, None
0.0, None, None, 2010-03-01 00:00:00, 7.2, 13.0, None
5.4, None, None, 2010-03-02 00:00:00, 7.2, 11.3, None
0.0, None, None, 2010-03-03 00:00:00, 5.8, 12.3, None
0.0, None, None, 2010-03-04 00:00:00, 5.2, 11.3, None
0.0, None, None, 2010-03-05 00:00:00, 5.5, 12.9, None
0.0, None, None, 2010-03-06 00:00:00, 4.7, 13.0, None
9.0, None, None, 2010-03-07 00:00:00, 3.2, 7.5, None
0.0, None, None, 2010-03-08 00:00:00, 0.1, 7.7, None
0.0, None, None, 2010-03-09 00:00:00, 0.3, 6.1, None
6.0, None, None, 2010-03-10 00:00:00, 1.7, 6.7, None
46.8, None, None, 2010-03-11 00:00:00, 0.7, 6.0, None
4.7, None, None, 2010-03-12 00:00:00, 2.3, 7.1, None
25.0, None, None, 2010-03-13 00:00:00, 2.3, 5.9, None
14.0, None, None, 2010-03-14 00:00:00, 3.5, 8.8, None
16.1, None, None, 2010-03-15 00:00:00, 4.4, 12.7, None
16.9, None, None, 2010-03-16 00:00:00, 6.7, 10.6, None
0.0, None, None, 2010-03-17 00:00:00, 3.7, 12.8, None
0.0, None, None, 2010-03-18 00:00:00, 1.5, 10.7, None
0.0, None, None, 2010-03-19 00:00:00, 3.6, 13.2, None
0.0, None, None, 2010-03-20 00:00:00, 4.9, 16.5, None
9.2, None, None, 2010-03-21 00:00:00, 6.7, 10.5, None
0.0, None, None, 2010-03-22 00:00:00, 5.2, 12.2, None
0.0, None, None, 2010-03-23 00:00:00, 5.2, 12.1, None
0.0, None, None, 2010-03-24 00:00:00, 5.6, 15.6, None
10.4, None, None, 2010-03-25 00:00:00, 6.6, 11.5, None
3.6, None, None, 2010-03-26 00:00:00, 6.0, 11.5, None
0.0, None, None, 2010-03-27 00:00:00, 6.5, 13.8, None
16.1, None, None, 2010-03-28 00:00:00, 6.5, 13.9, None
57.0, None, None, 2010-03-29 00:00:00, 3.9, 8.1, None
18.5, None, None, 2010-03-30 00:00:00, 2.7, 7.7, None
1.2, None, None, 2010-03-31 00:00:00, 3.7, 11.3, None
16.3, None, None, 2010-04-01 00:00:00, 3.3, 6.5, None
39.7, None, None, 2010-04-02 00:00:00, 3.6, 7.3, None
8.1, None, None, 2010-04-03 00:00:00, 3.0, 8.3, None
1.6, None, None, 2010-04-04 00:00:00, 2.7, 13.5, None
9.5, None, None, 2010-04-05 00:00:00, 3.7, 9.7, None
8.6, None, None, 2010-04-06 00:00:00, 3.8, 11.7, None
69.0, None, None, 2010-04-07 00:00:00, 3.8, 6.6, None
31.3, None, None, 2010-04-08 00:00:00, 2.4, 9.5, None
0.6, None, None, 2010-04-09 00:00:00, 0.8, 9.0, None
0.0, None, None, 2010-04-10 00:00:00, 0.9, 13.6, None
0.0, None, None, 2010-04-11 00:00:00, 4.8, 15.9, None
0.0, None, None, 2010-04-12 00:00:00, 7.4, 17.8, None
0.7, None, None, 2010-04-13 00:00:00, 8.1, 12.5, None
0.0, None, None, 2010-04-14 00:00:00, 7.8, 14.5, None
