station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
18.9, 0.0, None, 2010-01-01 00:00:00, -6.3, -2.0, 30.0
0.3, None, None, 2010-01-02 00:00:00, -3.7, 1.2, 40.0
0.0, None, None, 2010-01-03 00:00:00, -0.2, 2.0, 37.0
0.0, None, None, 2010-01-04 00:00:00, -0.3, 3.4, 33.0
0.0, None, None, 2010-01-05 00:00:00, -0.1, 2.9, 30.0
0.0, None, None, 2010-01-06 00:00:00, -6.0, 0.1, 28.0
0.0, None, None, 2010-01-07 00:00:00, -8.3, -2.8, 28.0
5.2, None, None, 2010-01-08 00:00:00, -4.3, -0.5, 28.0
2.7, None, None, 2010-01-09 00:00:00, -0.6, 0.8, 28.0
2.4, None, None, 2010-01-10 00:00:00, -0.2, 1.5, 27.0
25.3, None, None, 2010-01-11 00:00:00, 0.3, 2.9, 24.0
None, None, None, 2010-01-12 00:00:00, 0.7, 3.7, 21.0
0.0, None, None, 2010-01-13 00:00:00, 0.6, 3.1, 19.0
11.3, None, None, 2010-01-14 00:00:00, 0.5, 3.6, 18.0
26.3, None, None, 2010-01-15 00:00:00, 0.3, 2.5, 16.0
0.0, None, None, 2010-01-16 00:00:00, -2.3, 1.0, 15.0
2.3, 0.0, None, 2010-01-17 00:00:00, -2.1, 0.6, 14.0
15.1, 0.0, None, 2010-01-18 00:00:00, -0.3, 4.1, 21.0
None, None, None, 2010-01-19 00:00:00, -0.2, 2.7, 17.0
2.5, None, None, 2010-01-20 00:00:00, -0.3, 2.5, 18.0
0.0, None, None, 2010-01-21 00:00:00, 0.0, 2.3, 17.0
0.0, None, None, 2010-01-22 00:00:00, -1.7, 0.4, 17.0
0.0, None, None, 2010-01-23 00:00:00, -4.2, -0.5, 17.0
0.0, None, None, 2010-01-24 00:00:00, -6.4, 1.2, 15.0
1.2, 0.0, None, 2010-01-25 00:00:00, -1.3, 1.3, 16.0
0.3, None, None, 2010-01-26 00:00:00, -1.7, 1.9, 19.0
0.0, None, None, 2010-01-27 00:00:00, -0.8, 3.0, 19.0
0.0, None, None, 2010-01-28 00:00:00, -1.3, 4.1, 19.0
0.0, None, None, 2010-01-29 00:00:00, -0.7, 4.5, 19.0
0.4, None, None, 2010-01-30 00:00:00, -0.1, 3.5, 17.0
0.0, None, None, 2010-01-31 00:00:00, 0.9, 4.9, 15.0
0.0, None, None, 2010-02-01 00:00:00, 1.0, 4.5, 13.0
1.8, None, None, 2010-02-02 00:00:00, 0.7, 5.2, 13.0
0.0, None, None, 2010-02-03 00:00:00, 0.4, 5.1, 12.0
0.0, None, None, 2010-02-04 00:00:00, -0.8, 4.8, 11.0
0.7, None, None, 2010-02-05 00:00:00, -0.2, 4.5, 10.0
0.0, None, None, 2010-02-06 00:00:00, -1.6, 5.4, 8.0
0.0, None, None, 2010-02-07 00:00:00, -1.2, 5.5, 7.0
0.0, None, None, 2010-02-08 00:00:00, -0.8, 7.2, 6.0
0.0, None, None, 2010-02-09 00:00:00, -3.8, 1.8, 6.0
