station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
2.8, 2.8, 4.5, 0.0, 2010-01-02 00:00:00, 0.0, 6.5
6.0, 6.0, 5.5, 0.0, 2010-01-03 00:00:00, 0.0, 6.5
1.8, 1.8, 5.0, 0.0, 2010-01-04 00:00:00, 0.0, 6.0
0.0, 0.0, 4.0, 0.0, 2010-01-05 00:00:00, 0.0, 7.0
0.0, 0.0, 4.0, 0.0, 2010-01-06 00:00:00, 0.0, 6.0
6.2, 6.2, 3.5, 0.0, 2010-01-07 00:00:00, 0.0, 5.0
24.4, 24.4, 3.5, 0.0, 2010-01-08 00:00:00, 0.0, 8.0
6.4, 6.4, 7.0, 0.0, 2010-01-09 00:00:00, 0.0, 9.5
34.8, 34.8, 8.5, 0.0, 2010-01-10 00:00:00, 0.0, 9.5
58.4, 58.4, 8.5, 0.0, 2010-01-11 00:00:00, 0.0, 10.5
17.6, 17.6, 9.0, 0.0, 2010-01-12 00:00:00, 0.0, 10.0
12.6, 12.6, 8.0, 0.0, 2010-01-13 00:00:00, 0.0, 8.5
82.4, 82.4, 7.0, 0.0, 2010-01-14 00:00:00, 0.0, 8.5
3.2, 3.2, 4.0, 0.0, 2010-01-15 00:00:00, 0.0, 7.5
5.0, 5.0, 2.5, 0.0, 2010-01-16 00:00:00, 0.0, 7.5
40.8, 40.8, 5.5, 0.0, 2010-01-17 00:00:00, 0.0, 8.0
7.4, 7.4, 5.5, 0.0, 2010-01-18 00:00:00, 0.0, 9.5
17.8, 17.8, 5.0, 0.0, 2010-01-19 00:00:00, 0.0, 9.0
10.8, 10.8, 6.0, 0.0, 2010-01-20 00:00:00, 0.0, 8.0
2.2, 2.2, 5.0, 0.0, 2010-01-21 00:00:00, 0.0, 7.0
0.6, 0.6, 4.0, 0.0, 2010-01-22 00:00:00, 0.0, 7.0
0.4, 0.4, 2.5, 0.0, 2010-01-23 00:00:00, 0.0, 7.0
20.6, 20.6, 5.0, 0.0, 2010-01-24 00:00:00, 0.0, 7.0
25.4, 25.4, 4.0, 0.0, 2010-01-25 00:00:00, 0.0, 8.0
2.2, 2.2, 5.5, 0.0, 2010-01-26 00:00:00, 0.0, 7.5
7.4, 7.4, 6.0, 0.0, 2010-01-27 00:00:00, 0.0, 7.0
10.4, 10.4, 5.0, 0.0, 2010-01-28 00:00:00, 0.0, 7.0
6.4, 6.4, 6.0, 0.0, 2010-01-29 00:00:00, 0.0, 9.0
5.8, 5.8, 7.0, 0.0, 2010-01-30 00:00:00, 0.0, 8.0
2.8, 2.8, 7.0, 0.0, 2010-01-31 00:00:00, 0.0, 8.5
