station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
None, None, None, 2010-01-01 00:00:00, -14.1, 1.4, None
None, None, None, 2010-01-02 00:00:00, -2.3, 3.1, None
None, None, None, 2010-01-03 00:00:00, -3.3, 1.5, None
None, None, None, 2010-01-04 00:00:00, -6.4, -1.4, None
None, None, None, 2010-01-05 00:00:00, -11.4, -6.3, None
None, None, None, 2010-01-06 00:00:00, -25.9, -11.4, None
None, None, None, 2010-01-07 00:00:00, -29.1, -14.3, None
None, None, None, 2010-01-08 00:00:00, -24.6, -9.8, None
None, None, None, 2010-01-09 00:00:00, -17.4, -4.2, None
None, None, None, 2010-01-10 00:00:00, -6.0, 3.8, None
None, None, None, 2010-01-11 00:00:00, 1.4, 5.0, None
None, None, None, 2010-01-12 00:00:00, 0.0, 6.7, None
None, None, None, 2010-01-13 00:00:00, -1.2, 5.8, None
None, None, None, 2010-01-14 00:00:00, -1.0, 3.8, None
None, None, None, 2010-01-15 00:00:00, 1.0, 3.5, None
None, None, None, 2010-01-16 00:00:00, -5.7, 4.7, None
None, None, None, 2010-01-17 00:00:00, -6.9, -1.3, None
None, None, None, 2010-01-18 00:00:00, -3.1, 5.1, None
None, None, None, 2010-01-19 00:00:00, -6.8, -1.6, None
None, None, None, 2010-01-20 00:00:00, -5.4, 1.1, None
None, None, None, 2010-01-21 00:00:00, -10.7, 0.5, None
None, None, None, 2010-01-22 00:00:00, -9.8, -0.4, None
None, None, None, 2010-01-23 00:00:00, -8.2, -1.8, None
None, None, None, 2010-01-24 00:00:00, -9.0, -2.6, None
None, None, None, 2010-01-25 00:00:00, -7.6, -3.3, None
None, None, None, 2010-01-26 00:00:00, -9.5, -1.1, None
None, None, None, 2010-01-27 00:00:00, -15.0, -1.4, None
None, None, None, 2010-01-28 00:00:00, -12.1, -1.5, None
None, None, None, 2010-01-29 00:00:00, -6.2, 2.2, None
None, None, None, 2010-01-30 00:00:00, -8.1, 0.0, None
None, None, None, 2010-01-31 00:00:00, -7.6, -2.1, None
None, None, None, 2010-02-01 00:00:00, -6.4, 2.9, None
None, None, None, 2010-02-02 00:00:00, -2.8, 2.1, None
None, None, None, 2010-02-03 00:00:00, -2.6, 4.1, None
None, None, None, 2010-02-04 00:00:00, -4.8, 4.3, None
None, None, None, 2010-02-05 00:00:00, -8.8, 1.4, None
None, None, None, 2010-02-06 00:00:00, -3.2, 0.9, None
None, None, None, 2010-02-07 00:00:00, -1.9, 0.4, None
None, None, None, 2010-02-08 00:00:00, -2.7, 0.3, None
None, None, None, 2010-02-09 00:00:00, -4.0, 0.0, None
None, None, None, 2010-02-10 00:00:00, -6.2, 2.4, None
None, None, None, 2010-02-11 00:00:00, -4.3, 2.9, None
None, None, None, 2010-02-12 00:00:00, -0.1, 3.4, None
None, None, None, 2010-02-13 00:00:00, -1.9, 7.3, None
None, None, None, 2010-02-14 00:00:00, -3.8, 5.4, None
None, None, None, 2010-02-15 00:00:00, -0.1, 4.7, None
None, None, None, 2010-02-16 00:00:00, -1.8, 3.7, None
None, None, None, 2010-02-17 00:00:00, -1.6, 4.4, None
None, None, None, 2010-02-18 00:00:00, -3.9, 4.7, None
