station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-02 00:00:00, None, 2.2, -0.3
2010-01-03 00:00:00, None, 4.2, -0.6
2010-01-04 00:00:00, None, 1.8, -0.7
2010-01-05 00:00:00, None, 2.8, -6.4
2010-01-06 00:00:00, None, -2.8, -7.5
2010-01-07 00:00:00, None, -0.6, -8.6
2010-01-08 00:00:00, None, 1.0, -0.8
2010-01-09 00:00:00, None, 4.3, 0.2
2010-01-10 00:00:00, None, 4.2, 0.5
2010-01-11 00:00:00, None, 4.4, 0.3
2010-01-13 00:00:00, None, 2.2, -0.4
2010-01-14 00:00:00, None, 2.8, -0.4
2010-01-15 00:00:00, None, 1.9, -1.2
2010-01-16 00:00:00, None, 2.3, -6.1
2010-01-17 00:00:00, None, 1.9, -3.1
2010-01-18 00:00:00, None, 2.9, -1.5
2010-01-19 00:00:00, None, 3.2, -1.5
2010-01-20 00:00:00, None, 2.9, -0.7
2010-01-21 00:00:00, None, 2.4, -0.6
2010-01-22 00:00:00, None, 7.4, -2.3
2010-01-23 00:00:00, None, 3.2, -5.0
2010-01-24 00:00:00, None, -0.3, -5.1
2010-01-25 00:00:00, None, 0.6, -2.5
2010-01-26 00:00:00, None, 4.7, -1.8
2010-01-27 00:00:00, None, 4.8, -4.0
2010-01-28 00:00:00, None, 3.1, -1.6
2010-01-29 00:00:00, None, 5.2, -0.9
2010-01-30 00:00:00, None, 2.8, 0.1
2010-01-31 00:00:00, None, 2.7, 0.0
2010-02-01 00:00:00, None, 3.8, -0.5
2010-02-02 00:00:00, None, 3.3, -1.5
2010-02-03 00:00:00, None, 5.4, -1.7
2010-02-04 00:00:00, None, 7.4, -1.0
2010-02-05 00:00:00, None, 6.1, -0.9
2010-02-06 00:00:00, None, 7.9, -3.5
2010-02-07 00:00:00, None, 4.0, -0.7
2010-02-08 00:00:00, None, 4.6, -1.4
2010-02-09 00:00:00, None, 5.8, -4.7
2010-02-10 00:00:00, None, 1.8, -1.6
2010-02-11 00:00:00, None, 1.6, -0.5
2010-02-12 00:00:00, None, 6.6, -0.3
2010-02-13 00:00:00, None, 3.7, -0.5
