station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, 0.5, 0.0, 2010-02-01 00:00:00, None, 4.0
0.0, 0.0, -2.0, 0.0, 2010-02-02 00:00:00, None, 5.0
0.0, 0.0, None, 0.0, 2010-02-05 00:00:00, None, None
1.3, 1.3, 1.5, 0.0, 2010-02-06 00:00:00, None, 6.0
2.0, 2.0, 1.0, 0.0, 2010-02-07 00:00:00, None, 6.0
3.2, 3.2, None, 0.0, 2010-02-08 00:00:00, None, None
1.5, 1.5, 1.0, 0.0, 2010-02-09 00:00:00, None, 5.0
5.4, 5.4, 0.0, 0.0, 2010-02-10 00:00:00, None, 2.5
27.0, 27.0, None, 0.0, 2010-02-11 00:00:00, None, None
3.6, 3.6, None, 0.0, 2010-02-12 00:00:00, None, None
16.0, 16.0, 1.0, 0.0, 2010-02-13 00:00:00, None, 5.0
3.2, 3.2, 1.0, 0.0, 2010-02-14 00:00:00, None, 7.0
7.2, 7.2, 0.0, 0.0, 2010-02-15 00:00:00, None, 6.0
1.5, 1.5, 0.0, 0.0, 2010-02-16 00:00:00, None, 6.0
0.0, 0.0, None, 0.0, 2010-02-17 00:00:00, None, None
0.0, 0.0, -1.0, 0.0, 2010-02-18 00:00:00, None, 9.5
0.0, 0.0, -1.0, 0.0, 2010-02-19 00:00:00, None, 9.0
0.0, 0.0, -2.0, 0.0, 2010-02-20 00:00:00, None, 10.0
0.0, 0.0, -4.0, 0.0, 2010-02-21 00:00:00, None, 9.0
0.0, 0.0, -3.0, 0.0, 2010-02-22 00:00:00, None, 9.0
21.0, 21.0, 0.0, 0.0, 2010-02-24 00:00:00, None, 4.0
9.4, 9.4, 1.0, 0.0, 2010-02-25 00:00:00, None, 4.5
0.4, 0.4, 0.5, 0.0, 2010-02-27 00:00:00, None, 8.5
12.2, 12.2, None, 0.0, 2010-03-01 00:00:00, None, None
8.8, 8.8, None, 0.0, 2010-03-02 00:00:00, None, None
1.4, 1.4, 2.0, 0.0, 2010-03-03 00:00:00, None, 9.0
2.2, 2.2, 2.0, 0.0, 2010-03-05 00:00:00, None, 7.5
11.0, 11.0, 2.0, 0.0, 2010-03-06 00:00:00, None, 8.5
2.0, 0.0, 0.5, 2.0, 2010-03-07 00:00:00, None, 5.0
0.2, 0.2, None, 0.0, 2010-03-08 00:00:00, None, None
1.4, 1.4, None, 0.0, 2010-03-09 00:00:00, None, None
10.5, 10.0, -1.0, 0.5, 2010-03-10 00:00:00, None, 4.5
10.9, 10.9, None, 0.0, 2010-03-11 00:00:00, None, None
0.0, 0.0, -1.5, 0.0, 2010-03-12 00:00:00, None, 7.5
24.4, 24.4, -3.0, 0.0, 2010-03-13 00:00:00, None, 3.5
48.4, 48.4, -0.5, 0.0, 2010-03-14 00:00:00, None, 3.0
6.1, 6.1, 1.0, 0.0, 2010-03-15 00:00:00, None, 8.5
26.2, 26.2, None, 0.0, 2010-03-16 00:00:00, None, None
5.2, 5.2, 2.0, 0.0, 2010-03-17 00:00:00, None, 7.5
0.2, 0.2, -0.5, 0.0, 2010-03-18 00:00:00, None, 7.5
0.0, 0.0, None, 0.0, 2010-03-19 00:00:00, None, None
1.0, 1.0, -3.0, 0.0, 2010-03-20 00:00:00, None, 12.0
3.0, 3.0, 2.0, 0.0, 2010-03-21 00:00:00, None, 9.0
11.0, 11.0, 3.0, 0.0, 2010-03-22 00:00:00, None, 8.0
7.4, 7.4, None, 0.0, 2010-03-23 00:00:00, None, None
2.0, 2.0, 3.0, 0.0, 2010-03-24 00:00:00, None, 9.0
8.8, 8.8, 3.0, 0.0, 2010-03-25 00:00:00, None, 8.0
19.4, 19.4, None, 0.0, 2010-03-26 00:00:00, None, None
