station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.4, 0.0, 0.8, 2010-01-01 00:00:00, -4.0, 3.6, 5.0
0.0, 0.0, 0.0, 2010-01-02 00:00:00, -4.9, 3.6, 4.0
0.0, 0.0, 0.0, 2010-01-03 00:00:00, -0.1, 1.7, 4.0
7.4, 0.0, 8.2, 2010-01-04 00:00:00, -0.7, 0.6, 4.0
0.0, 0.0, 0.0, 2010-01-05 00:00:00, -12.4, 1.1, 9.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -15.4, -8.2, 8.0
0.0, 0.0, 0.0, 2010-01-07 00:00:00, -11.7, -7.2, 8.0
0.2, 0.0, 0.2, 2010-01-08 00:00:00, -7.3, 0.1, 8.0
0.0, 0.0, 0.0, 2010-01-09 00:00:00, -1.4, 3.8, 8.0
0.0, 0.0, 0.0, 2010-01-10 00:00:00, 1.8, 4.5, 6.0
0.0, 0.0, 0.0, 2010-01-11 00:00:00, 3.1, 7.5, 3.0
0.0, 0.0, 0.0, 2010-01-12 00:00:00, 4.3, 7.8, 3.0
3.4, 3.4, 0.0, 2010-01-13 00:00:00, 2.3, 5.7, 0.0
0.0, 0.0, 0.0, 2010-01-14 00:00:00, 1.3, 7.2, 0.0
0.3, 0.3, 0.0, 2010-01-15 00:00:00, 3.8, 11.5, 0.0
0.0, 0.0, 0.0, 2010-01-16 00:00:00, -3.3, 4.1, 0.0
0.3, 0.3, 0.0, 2010-01-17 00:00:00, -1.3, 7.2, 0.0
1.0, 1.0, 0.0, 2010-01-18 00:00:00, 2.0, 9.2, 0.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, 0.4, 7.9, 0.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, 2.3, 8.5, 0.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, 0.1, 6.0, 0.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, -4.3, 3.9, 0.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, -6.1, 1.8, 0.0
0.0, 0.0, 0.0, 2010-01-24 00:00:00, -1.0, 3.6, 0.0
0.0, 0.0, 0.0, 2010-01-25 00:00:00, 1.3, 7.1, 0.0
0.0, 0.0, 0.0, 2010-01-26 00:00:00, 0.1, 6.3, 0.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, -1.6, 3.7, 0.0
0.0, 0.0, 0.0, 2010-01-28 00:00:00, 0.5, 5.7, 0.0
0.0, 0.0, 0.0, 2010-01-29 00:00:00, 2.5, 6.8, 0.0
4.4, 3.8, 0.8, 2010-01-30 00:00:00, 0.9, 3.7, 0.0
0.0, 0.0, 0.0, 2010-01-31 00:00:00, 1.8, 5.5, 0.0
0.0, 0.0, 0.0, 2010-02-01 00:00:00, 0.9, 5.1, 0.0
0.6, 0.6, 0.0, 2010-02-02 00:00:00, 1.7, 5.0, 0.0
0.0, 0.0, 0.0, 2010-02-03 00:00:00, 2.5, 6.5, 0.0
0.0, 0.0, 0.0, 2010-02-04 00:00:00, 1.3, 9.3, 0.0
0.6, 0.6, 0.0, 2010-02-05 00:00:00, 3.6, 6.2, 0.0
0.0, 0.0, 0.0, 2010-02-06 00:00:00, 0.8, 6.9, 0.0
0.0, 0.0, 0.0, 2010-02-07 00:00:00, -0.2, 4.7, 0.0
0.0, 0.0, 0.0, 2010-02-08 00:00:00, 2.4, 5.5, 0.0
0.0, 0.0, 0.0, 2010-02-09 00:00:00, -1.1, 6.0, 0.0
0.0, 0.0, 0.0, 2010-02-10 00:00:00, -3.2, 6.3, 0.0
0.4, 0.4, 0.0, 2010-02-11 00:00:00, -2.4, 6.5, 0.0
0.0, 0.0, 0.0, 2010-02-12 00:00:00, 2.0, 7.5, 0.0
0.0, 0.0, 0.0, 2010-02-13 00:00:00, 1.6, 11.9, 0.0
0.0, 0.0, 0.0, 2010-02-14 00:00:00, 2.7, 12.2, 0.0
0.0, 0.0, 0.0, 2010-02-15 00:00:00, 1.2, 8.1, 0.0
0.6, 0.6, 0.0, 2010-02-16 00:00:00, 4.5, 9.1, 0.0
0.0, 0.0, 0.0, 2010-02-17 00:00:00, 0.1, 10.4, 0.0
0.0, 0.0, 0.0, 2010-02-18 00:00:00, -3.5, 7.1, 0.0
0.0, 0.0, 0.0, 2010-02-19 00:00:00, -4.3, 5.2, 0.0
0.0, 0.0, 0.0, 2010-02-20 00:00:00, -4.3, 3.9, 0.0
0.0, 0.0, 0.0, 2010-02-21 00:00:00, -5.8, 2.3, 0.0
0.0, 0.0, 0.0, 2010-02-22 00:00:00, -3.4, 2.2, 0.0
0.0, 0.0, 0.0, 2010-02-23 00:00:00, -4.9, 4.7, 0.0
2.2, 2.2, 0.0, 2010-02-24 00:00:00, 1.6, 7.5, 0.0
0.0, 0.0, 0.0, 2010-02-25 00:00:00, 2.0, 13.9, 0.0
2.6, 2.6, 0.0, 2010-02-26 00:00:00, 1.7, 8.4, 0.0
4.4, 4.4, 0.0, 2010-02-27 00:00:00, 3.3, 10.6, 0.0
0.0, 0.0, 0.0, 2010-02-28 00:00:00, 2.7, 11.4, 0.0
0.0, 0.0, 0.0, 2010-03-01 00:00:00, 3.0, 14.5, 0.0
0.0, 0.0, 0.0, 2010-03-02 00:00:00, 3.8, 12.5, 0.0
1.8, 1.8, 0.0, 2010-03-03 00:00:00, 1.2, 9.5, 0.0
0.6, 0.6, 0.0, 2010-03-04 00:00:00, 3.7, 11.7, 0.0
0.0, 0.0, 0.0, 2010-03-05 00:00:00, -1.8, 11.8, 0.0
0.0, 0.0, 0.0, 2010-03-06 00:00:00, -2.9, 13.4, 0.0
0.0, 0.0, 0.0, 2010-03-07 00:00:00, 0.5, 10.3, 0.0
0.0, 0.0, 0.0, 2010-03-08 00:00:00, -1.4, 7.1, 0.0
0.0, 0.0, 0.0, 2010-03-09 00:00:00, -8.4, 8.0, 0.0
0.0, 0.0, 0.0, 2010-03-10 00:00:00, -2.0, 10.4, 0.0
0.0, 0.0, 0.0, 2010-03-11 00:00:00, 2.5, 9.9, 0.0
3.8, 1.4, 2.4, 2010-03-12 00:00:00, 0.4, 6.4, 0.0
0.0, 0.0, 0.0, 2010-03-13 00:00:00, -0.9, 10.2, 0.0
0.0, 0.0, 0.0, 2010-03-14 00:00:00, 1.3, 11.9, 0.0
0.0, 0.0, 0.0, 2010-03-15 00:00:00, 6.6, 16.2, 0.0
0.0, 0.0, 0.0, 2010-03-16 00:00:00, 9.3, 17.3, 0.0
0.0, 0.0, 0.0, 2010-03-17 00:00:00, 4.0, 12.9, 0.0
0.0, 0.0, 0.0, 2010-03-18 00:00:00, -1.4, 11.9, 0.0
0.0, 0.0, 0.0, 2010-03-19 00:00:00, -4.3, 12.9, 0.0
0.0, 0.0, 0.0, 2010-03-20 00:00:00, -2.2, 14.9, 0.0
0.0, 0.0, 0.0, 2010-03-21 00:00:00, 8.1, 17.2, 0.0
0.0, 0.0, 0.0, 2010-03-22 00:00:00, 2.2, 14.9, 0.0
0.0, 0.0, 0.0, 2010-03-23 00:00:00, -1.9, 16.3, 0.0
0.0, 0.0, 0.0, 2010-03-24 00:00:00, -0.5, 18.4, 0.0
