station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.5, 0.0, 0.5, 2010-01-01 00:00:00, -6.0, 2.0, 0.0
0.5, 0.0, 0.5, 2010-01-05 00:00:00, -1.5, 0.5, 0.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -19.5, -6.0, 0.0
0.0, 0.0, 0.0, 2010-01-07 00:00:00, -22.0, -12.5, 0.0
0.0, 0.0, 0.0, 2010-01-08 00:00:00, -23.0, -11.5, 0.0
0.0, 0.0, 0.0, 2010-01-09 00:00:00, -15.0, -4.5, 0.0
0.0, 0.0, 0.0, 2010-01-10 00:00:00, -8.5, 1.0, 0.0
0.0, 0.0, 0.0, 2010-01-11 00:00:00, -2.0, 1.5, 0.0
0.0, 0.0, 0.0, 2010-01-12 00:00:00, -3.0, 2.5, 0.0
0.0, 0.0, 0.0, 2010-01-13 00:00:00, 0.0, 5.0, 0.0
0.0, 0.0, 0.0, 2010-01-14 00:00:00, 0.5, 8.0, 0.0
0.0, 0.0, 0.0, 2010-01-15 00:00:00, 1.0, 6.0, 0.0
0.0, 0.0, 0.0, 2010-01-16 00:00:00, -4.0, 6.0, 0.0
0.0, 0.0, 0.0, 2010-01-17 00:00:00, -4.0, 1.0, 0.0
0.0, 0.0, 0.0, 2010-01-18 00:00:00, -1.0, 5.0, 0.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, -3.0, 5.0, 0.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, -1.5, 4.0, 0.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, -1.0, 0.0, 0.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, -4.5, 2.5, 0.0
1.0, 0.0, 1.0, 2010-01-23 00:00:00, -7.0, -2.0, 0.0
1.5, 0.0, 1.5, 2010-01-24 00:00:00, -8.0, -1.0, 0.0
0.0, 0.0, 0.0, 2010-01-25 00:00:00, -3.0, -1.0, 0.0
0.0, 0.0, 0.0, 2010-01-29 00:00:00, -10.0, 3.0, 0.0
2.5, 0.0, 2.5, 2010-01-30 00:00:00, -8.0, 2.0, 0.0
0.0, 0.0, 0.0, 2010-01-31 00:00:00, -6.0, 1.5, 0.0
0.0, 0.0, 0.0, 2010-02-01 00:00:00, -1.0, 3.0, 0.0
0.0, 0.0, 0.0, 2010-02-03 00:00:00, -1.0, 5.0, 0.0
0.0, 0.0, 0.0, 2010-02-04 00:00:00, -0.5, 5.5, 0.0
0.0, 0.0, 0.0, 2010-02-05 00:00:00, -4.0, 2.5, 0.0
0.0, 0.0, 0.0, 2010-02-06 00:00:00, -1.5, 2.0, 0.0
0.0, 0.0, 0.0, 2010-02-07 00:00:00, -0.5, 4.0, 0.0
0.0, 0.0, 0.0, 2010-02-23 00:00:00, -9.0, 9.0, 0.0
0.0, 0.0, 0.0, 2010-02-27 00:00:00, 1.0, 12.0, 0.0
0.0, 0.0, 0.0, 2010-02-28 00:00:00, -5.0, 12.0, 0.0
0.0, 0.0, 0.0, 2010-03-01 00:00:00, -5.0, 12.0, 0.0
0.0, 0.0, 0.0, 2010-03-02 00:00:00, -4.0, 10.5, 0.0
0.0, 0.0, 0.0, 2010-03-03 00:00:00, -4.0, 11.5, 0.0
0.0, 0.0, 0.0, 2010-03-04 00:00:00, 1.0, 14.0, 0.0
0.0, 0.0, 0.0, 2010-03-05 00:00:00, -5.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-03-06 00:00:00, -6.0, 13.0, 0.0
0.0, 0.0, 0.0, 2010-03-07 00:00:00, -7.0, 14.0, 0.0
0.0, 0.0, 0.0, 2010-03-08 00:00:00, -1.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-03-09 00:00:00, 2.0, 6.0, 0.0
0.0, 0.0, 0.0, 2010-03-10 00:00:00, -6.0, 8.0, 0.0
0.0, 0.0, 0.0, 2010-03-11 00:00:00, -4.0, 6.0, 0.0
1.0, 1.0, 0.0, 2010-03-12 00:00:00, -0.5, 8.0, 0.0
0.0, 0.0, 0.0, 2010-03-13 00:00:00, 2.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-03-14 00:00:00, -6.0, 11.0, 0.0
0.0, 0.0, 0.0, 2010-03-15 00:00:00, -5.5, 13.5, 0.0
0.0, 0.0, 0.0, 2010-03-16 00:00:00, -5.0, 16.5, 0.0
0.0, 0.0, 0.0, 2010-03-17 00:00:00, 3.0, 13.5, 0.0
0.0, 0.0, 0.0, 2010-03-18 00:00:00, -6.0, 10.5, 0.0
0.0, 0.0, 0.0, 2010-03-19 00:00:00, -3.5, 10.5, 0.0
0.0, 0.0, 0.0, 2010-03-20 00:00:00, -7.5, 13.5, 0.0
2.6, 2.6, 0.0, 2010-03-21 00:00:00, -2.0, 8.0, 0.0
1.8, 1.8, 0.0, 2010-03-22 00:00:00, 0.0, 12.5, 0.0
0.0, 0.0, 0.0, 2010-03-23 00:00:00, -3.5, 14.0, 0.0
0.0, 0.0, 0.0, 2010-03-24 00:00:00, -3.0, 14.5, 0.0
1.0, 1.0, 0.0, 2010-03-25 00:00:00, -5.0, 14.5, 0.0
0.0, 0.0, 0.0, 2010-03-27 00:00:00, -1.0, 14.5, 0.0
2.3, 2.3, 0.0, 2010-04-08 00:00:00, 3.0, 8.0, 0.0
0.0, 0.0, 0.0, 2010-04-13 00:00:00, -9.0, 14.0, 0.0
0.0, 0.0, 0.0, 2010-04-14 00:00:00, 2.0, 18.0, 0.0
0.0, 0.0, 0.0, 2010-04-15 00:00:00, -1.0, 20.0, 0.0
0.0, 0.0, 0.0, 2010-04-16 00:00:00, 2.0, 23.0, 0.0
0.0, 0.0, 0.0, 2010-04-17 00:00:00, 0.0, 24.0, 0.0
0.0, 0.0, 0.0, 2010-04-18 00:00:00, 0.0, 21.0, 0.0
0.0, 0.0, 0.0, 2010-04-19 00:00:00, -1.0, 24.0, 0.0
0.0, 0.0, 0.0, 2010-04-20 00:00:00, 0.0, 26.0, 0.0
0.0, 0.0, 0.0, 2010-04-21 00:00:00, 6.0, 27.5, 0.0
1.6, 1.6, 0.0, 2010-04-22 00:00:00, 6.0, 16.0, 0.0
0.0, 0.0, 0.0, 2010-04-23 00:00:00, 1.0, 17.5, 0.0
0.0, 0.0, 0.0, 2010-04-24 00:00:00, 5.0, 13.5, 0.0
0.0, 0.0, 0.0, 2010-04-25 00:00:00, -4.0, 14.5, 0.0
0.0, 0.0, 0.0, 2010-04-26 00:00:00, -5.0, 21.0, 0.0
2.8, 2.8, 0.0, 2010-04-27 00:00:00, 5.0, 10.0, 0.0
25.2, 25.2, 0.0, 2010-04-28 00:00:00, 6.0, 10.0, 0.0
0.0, 0.0, 0.0, 2010-04-29 00:00:00, 4.0, 10.0, 0.0
0.2, 0.2, 0.0, 2010-05-01 00:00:00, -1.0, 16.0, 0.0
0.3, 0.3, 0.0, 2010-05-02 00:00:00, 4.0, 16.0, 0.0
2.0, 2.0, 0.0, 2010-05-03 00:00:00, 3.0, 10.5, 0.0
4.0, 4.0, 0.0, 2010-05-04 00:00:00, 4.0, 9.5, 0.0
0.0, 0.0, 0.0, 2010-05-05 00:00:00, 2.0, 9.0, 0.0
0.0, 0.0, 0.0, 2010-05-06 00:00:00, -1.0, 12.0, 0.0
1.2, 1.2, 0.0, 2010-05-07 00:00:00, -1.0, 11.0, 0.0
0.0, 0.0, 0.0, 2010-05-08 00:00:00, -2.0, 11.0, 0.0
0.0, 0.0, 0.0, 2010-05-09 00:00:00, 1.0, 15.0, 0.0
0.0, 0.0, 0.0, 2010-05-10 00:00:00, -2.0, 18.0, 0.0
0.0, 0.0, 0.0, 2010-05-11 00:00:00, -1.0, 19.0, 0.0
0.0, 0.0, 0.0, 2010-05-12 00:00:00, -2.0, 22.0, 0.0
0.0, 0.0, 0.0, 2010-05-13 00:00:00, -2.0, 23.0, 0.0
0.0, 0.0, 0.0, 2010-05-14 00:00:00, 3.0, 24.0, 0.0
0.0, 0.0, 0.0, 2010-05-15 00:00:00, 1.0, 24.0, 0.0
0.0, 0.0, 0.0, 2010-05-16 00:00:00, 5.0, 27.0, 0.0
0.0, 0.0, 0.0, 2010-05-17 00:00:00, 3.0, 28.0, 0.0
6.0, 6.0, 0.0, 2010-05-18 00:00:00, 3.0, 28.0, 0.0
1.6, 1.6, 0.0, 2010-05-19 00:00:00, 10.0, 21.5, 0.0
0.0, 0.0, 0.0, 2011-06-27 00:00:00, 4.5, 28.5, 0.0
0.0, 0.0, 0.0, 2011-06-28 00:00:00, 7.5, 32.0, 0.0
0.0, 0.0, 0.0, 2011-06-29 00:00:00, 8.0, 36.0, 0.0
0.0, 0.0, 0.0, 2011-07-31 00:00:00, 9.5, 31.5, 0.0
0.0, 0.0, 0.0, 2011-08-01 00:00:00, 9.5, 31.5, 0.0
0.0, 0.0, 0.0, 2011-08-02 00:00:00, 6.0, 30.0, 0.0
0.0, 0.0, 0.0, 2011-08-03 00:00:00, 8.0, 30.5, 0.0
0.0, 0.0, 0.0, 2011-08-04 00:00:00, 8.0, 31.0, 0.0
0.0, 0.0, 0.0, 2011-08-05 00:00:00, 9.0, 31.0, 0.0
0.0, 0.0, 0.0, 2011-08-06 00:00:00, 12.0, 31.0, 0.0
0.0, 0.0, 0.0, 2011-08-07 00:00:00, 10.0, 30.0, 0.0
4.6, 4.6, 0.0, 2011-08-08 00:00:00, 8.5, 28.5, 0.0
1.0, 1.0, 0.0, 2011-08-09 00:00:00, 9.0, 29.0, 0.0
0.0, 0.0, 0.0, 2011-08-10 00:00:00, 7.0, 29.5, 0.0
0.0, 0.0, 0.0, 2011-08-11 00:00:00, 7.5, 27.0, 0.0
0.0, 0.0, 0.0, 2011-08-12 00:00:00, 7.0, 29.5, 0.0
0.0, 0.0, 0.0, 2011-08-14 00:00:00, 8.0, 30.0, 0.0
10.8, 10.8, 0.0, 2011-08-15 00:00:00, 7.5, 20.0, 0.0
0.0, 0.0, 0.0, 2011-08-16 00:00:00, 4.5, 25.0, 0.0
0.0, 0.0, 0.0, 2011-08-17 00:00:00, 4.5, 37.5, 0.0
0.0, 0.0, 0.0, 2011-08-18 00:00:00, 8.0, 27.0, 0.0
0.0, 0.0, 0.0, 2011-08-19 00:00:00, 4.5, 27.0, 0.0
0.0, 0.0, 0.0, 2011-08-20 00:00:00, 3.0, 29.5, 0.0
0.0, 0.0, 0.0, 2011-08-21 00:00:00, 5.5, 33.5, 0.0
0.0, 0.0, 0.0, 2011-08-22 00:00:00, 11.0, 33.5, 0.0
0.0, 0.0, 0.0, 2011-08-23 00:00:00, 15.5, 29.9, 0.0
0.0, 0.0, 0.0, 2011-08-24 00:00:00, 9.0, 31.5, 0.0
0.0, 0.0, 0.0, 2011-08-25 00:00:00, 11.0, 32.0, 0.0
0.0, 0.0, 0.0, 2011-08-26 00:00:00, 9.5, 32.0, 0.0
0.0, 0.0, 0.0, 2011-08-27 00:00:00, 8.0, 33.5, 0.0
0.0, 0.0, 0.0, 2011-08-28 00:00:00, 7.5, 33.5, 0.0
0.0, 0.0, 0.0, 2011-08-29 00:00:00, 8.0, 33.0, 0.0
0.0, 0.0, 0.0, 2011-08-30 00:00:00, 10.5, 28.5, 0.0
17.3, 17.3, 0.0, 2011-08-31 00:00:00, 12.0, 14.0, 0.0
