station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-01 00:00:00, 1.5, -8.8, -16.2
2010-01-02 00:00:00, 1.5, -6.1, -13.4
2010-01-03 00:00:00, 1.5, -6.3, -18.5
2010-01-04 00:00:00, 0.0, -11.8, -19.6
2010-01-05 00:00:00, 0.0, -15.3, -26.3
2010-01-06 00:00:00, 0.0, -15.0, -26.6
2010-01-07 00:00:00, 0.0, -9.1, -22.3
2010-01-08 00:00:00, 0.0, -2.7, -9.4
2010-01-09 00:00:00, 1.0, 4.5, -3.9
2010-01-10 00:00:00, 0.0, 6.8, 0.5
2010-01-11 00:00:00, 0.5, 8.7, 5.1
2010-01-12 00:00:00, 0.0, 9.3, -1.1
2010-01-13 00:00:00, 0.0, 5.3, -3.4
2010-01-14 00:00:00, 0.0, 6.6, -3.6
2010-01-15 00:00:00, 3.5, 5.9, -2.6
2010-01-16 00:00:00, 0.5, 2.2, -6.8
2010-01-17 00:00:00, 0.5, 8.6, -5.8
2010-01-18 00:00:00, 0.0, 8.7, -1.7
2010-01-19 00:00:00, 0.0, 7.8, -4.3
2010-01-20 00:00:00, 0.0, 9.0, -3.3
2010-01-21 00:00:00, 0.0, 3.0, -4.6
2010-01-22 00:00:00, 0.0, 1.2, -5.6
2010-01-23 00:00:00, 0.0, -2.8, -11.1
2010-01-24 00:00:00, 0.0, -6.2, -13.5
2010-01-25 00:00:00, 0.0, -3.4, -8.0
2010-01-26 00:00:00, 0.0, -3.7, -7.3
2010-01-27 00:00:00, 0.0, -0.1, -5.0
2010-01-28 00:00:00, 0.0, 3.9, -7.1
2010-01-29 00:00:00, 0.0, 6.8, -2.0
2010-01-30 00:00:00, 7.0, 0.7, -2.0
2010-01-31 00:00:00, 3.5, -1.0, -4.2
2010-02-01 00:00:00, 0.5, 0.6, -2.0
2010-02-02 00:00:00, 0.0, 1.0, -1.7
2010-02-03 00:00:00, 5.5, 0.2, -3.8
2010-02-04 00:00:00, 1.0, 1.8, -4.1
2010-02-05 00:00:00, 0.0, 4.3, -5.8
2010-02-06 00:00:00, 0.0, 7.8, -7.4
2010-02-07 00:00:00, 0.0, 2.9, -8.4
2010-02-08 00:00:00, 0.0, 2.2, -9.2
2010-02-09 00:00:00, 0.0, 0.5, -8.8
2010-02-10 00:00:00, 0.0, 0.7, -6.3
2010-02-11 00:00:00, 0.0, 5.4, -8.5
2010-02-12 00:00:00, 0.0, 10.5, 4.1
2010-02-13 00:00:00, 0.0, 9.5, -4.5
2010-02-14 00:00:00, 0.0, 8.6, -1.9
2010-02-15 00:00:00, 0.0, 2.6, -2.7
2010-02-16 00:00:00, 1.0, 7.2, -2.8
2010-02-17 00:00:00, 0.0, 3.1, -3.9
2010-02-18 00:00:00, 0.0, -0.7, -4.8
2010-02-19 00:00:00, 0.0, -0.9, -2.2
2010-02-20 00:00:00, 0.0, -1.7, -3.5
2010-02-21 00:00:00, 0.0, -1.2, -2.4
2010-02-22 00:00:00, 0.0, 0.5, -6.7
2010-02-23 00:00:00, 0.0, 3.0, -7.6
2010-02-24 00:00:00, 0.0, 6.5, -4.2
2010-02-25 00:00:00, 0.0, 6.1, -1.9
2010-02-26 00:00:00, 1.0, 3.1, -4.2
2010-02-27 00:00:00, 3.0, 4.9, 0.6
2010-02-28 00:00:00, 0.5, 8.6, -0.6
2010-03-01 00:00:00, 0.0, 10.2, -0.5
2010-03-02 00:00:00, 0.0, 13.1, 3.0
2010-03-03 00:00:00, 0.0, 12.0, -2.3
2010-03-04 00:00:00, 0.0, 9.9, -5.7
2010-03-05 00:00:00, 0.0, 11.9, -1.4
2010-03-06 00:00:00, 0.0, 12.2, -4.6
2010-03-07 00:00:00, 0.5, 5.4, -3.1
2010-03-08 00:00:00, 0.0, 3.2, -10.6
2010-03-09 00:00:00, 0.5, 5.1, -10.0
2010-03-10 00:00:00, 0.0, 8.3, -2.1
2010-03-11 00:00:00, 0.5, 9.3, -0.9
2010-03-12 00:00:00, 0.0, 3.5, -4.6
2010-03-13 00:00:00, 0.0, 8.7, -4.2
2010-03-14 00:00:00, 0.0, 7.4, 2.7
