station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2010-01-02 00:00:00, 4.4, 7.0, 5.2
2010-01-03 00:00:00, 0.0, 8.3, 5.6
2010-01-04 00:00:00, 0.0, 9.2, 7.0
2010-01-05 00:00:00, 0.0, 9.6, 6.0
2010-01-06 00:00:00, 0.0, 9.8, 7.8
2010-01-07 00:00:00, 2.8, 9.3, 5.8
2010-01-08 00:00:00, 2.2, 10.0, 7.0
2010-01-09 00:00:00, 6.8, 10.4, 8.1
2010-01-10 00:00:00, 3.8, 11.1, 8.1
2010-01-11 00:00:00, 5.6, 11.3, 8.2
2010-01-13 00:00:00, 2.6, 9.2, 7.6
2010-01-14 00:00:00, 4.8, 9.3, 6.8
2010-01-15 00:00:00, 6.0, 9.1, 5.2
2010-01-16 00:00:00, 0.0, 7.5, 5.3
2010-01-17 00:00:00, 4.0, 9.8, 6.2
2010-01-18 00:00:00, 0.2, 9.7, 7.8
2010-01-22 00:00:00, 0.0, 8.3, 6.4
2010-01-23 00:00:00, 0.0, 8.4, 6.3
2010-01-24 00:00:00, 0.4, 9.1, 6.2
2010-01-25 00:00:00, 5.6, 8.4, 6.6
2010-01-26 00:00:00, 0.0, 8.2, 6.2
2010-01-27 00:00:00, 0.0, 8.0, 5.2
2010-01-28 00:00:00, 2.2, 9.8, 6.0
2010-01-29 00:00:00, 0.0, 11.4, 9.1
2010-01-30 00:00:00, 2.4, 9.7, 7.5
2010-01-31 00:00:00, 0.8, 8.0, 6.3
2010-02-01 00:00:00, 0.2, 8.7, 6.7
2010-02-02 00:00:00, 3.0, 7.9, 6.8
2010-02-03 00:00:00, 0.4, 8.7, 6.7
2010-02-04 00:00:00, 0.0, 10.9, 8.3
2010-02-05 00:00:00, 0.6, 11.6, 8.2
2010-02-06 00:00:00, 1.8, 10.7, 7.4
2010-02-07 00:00:00, 0.8, 8.3, 6.8
2010-02-08 00:00:00, 3.8, 8.3, 6.5
2010-02-09 00:00:00, 4.2, 7.0, 5.9
2010-02-10 00:00:00, 0.6, 7.5, 6.0
2010-02-11 00:00:00, 1.2, 10.2, 6.9
2010-02-12 00:00:00, 1.8, 10.8, 7.8
2010-02-13 00:00:00, 9.0, 9.5, 6.4
2010-02-14 00:00:00, 3.6, 9.3, 6.1
2010-02-15 00:00:00, 0.6, 9.1, 6.3
2010-02-16 00:00:00, 3.2, 9.3, 6.0
2010-02-17 00:00:00, 0.0, 8.3, 4.1
2010-02-18 00:00:00, 0.0, 10.4, 5.3
2010-02-19 00:00:00, 0.0, 9.9, 6.0
2010-02-20 00:00:00, 0.0, 10.3, 5.1
2010-02-21 00:00:00, 0.0, 9.3, 6.0
2010-02-22 00:00:00, 0.0, 10.4, 5.5
2010-02-23 00:00:00, 0.2, 9.6, 6.9
2010-02-24 00:00:00, 8.6, 8.0, 6.4
2010-02-25 00:00:00, 4.2, 9.5, 6.0
2010-02-26 00:00:00, 0.6, 10.2, 7.6
2010-02-27 00:00:00, 0.0, 10.4, 6.4
2010-02-28 00:00:00, 0.0, 10.7, 8.4
2010-03-01 00:00:00, 0.0, 11.9, 9.2
2010-03-02 00:00:00, 21.2, 10.4, 6.4
2010-03-03 00:00:00, 0.2, 10.7, 6.4
2010-03-04 00:00:00, 1.0, 8.6, 5.8
2010-03-05 00:00:00, 0.0, 10.0, 7.7
2010-03-06 00:00:00, 0.0, 9.5, 5.8
2010-03-07 00:00:00, 11.4, 8.8, 1.4
2010-03-08 00:00:00, 3.4, 7.8, 1.0
2010-03-09 00:00:00, 5.4, 5.9, 2.9
2010-03-10 00:00:00, 5.4, 6.0, 3.0
2010-03-11 00:00:00, 5.2, 5.8, 0.9
2010-03-12 00:00:00, 1.2, 6.3, 1.5
2010-03-13 00:00:00, 0.2, 7.6, 4.2
2010-03-14 00:00:00, 1.4, 7.6, 5.2
2010-03-15 00:00:00, 3.6, 9.1, 7.2
2010-03-16 00:00:00, 5.0, 10.8, 6.9
2010-03-17 00:00:00, 1.4, 7.7, 4.5
2010-03-18 00:00:00, 0.0, 7.8, 3.2
2010-03-19 00:00:00, 0.0, 10.9, 4.9
2010-03-20 00:00:00, 0.0, 12.6, 7.0
2010-03-21 00:00:00, 1.2, 10.4, 7.2
2010-03-22 00:00:00, 5.2, 7.6, 6.7
2010-03-23 00:00:00, 0.4, 9.2, 6.6
2010-03-24 00:00:00, 0.0, 11.0, 8.0
2010-03-25 00:00:00, 0.4, 9.4, 7.7
2010-03-26 00:00:00, 0.8, 9.1, 6.4
2010-03-27 00:00:00, 1.0, 10.9, 8.3
2010-03-28 00:00:00, 5.0, 8.9, 5.9
2010-03-29 00:00:00, 10.8, 6.8, 4.9
2010-03-30 00:00:00, 3.0, 7.0, 4.1
2010-03-31 00:00:00, 0.4, 8.6, 4.3
2010-04-01 00:00:00, 0.8, 7.3, 4.3
2010-04-02 00:00:00, 5.8, 8.2, 5.6
2010-04-03 00:00:00, 3.0, 6.9, 3.2
2010-04-04 00:00:00, 0.0, 10.9, 5.7
2010-04-05 00:00:00, 1.2, 10.0, 6.5
2010-04-06 00:00:00, 2.8, 8.3, 4.7
2010-04-07 00:00:00, 32.4, 6.6, 2.8
2010-04-08 00:00:00, 4.0, 5.7, 2.6
2010-04-09 00:00:00, 6.2, 6.3, 2.2
2010-04-10 00:00:00, 0.0, 10.6, 4.4
2010-04-11 00:00:00, 0.0, 11.2, 4.9
2010-04-12 00:00:00, 0.0, 10.9, 6.1
2010-04-13 00:00:00, 0.0, 10.4, 5.9
2010-04-14 00:00:00, 0.0, 11.9, 6.7
2010-04-15 00:00:00, 2.6, 13.4, 6.8
2010-04-16 00:00:00, 0.4, 12.0, 7.5
2010-04-17 00:00:00, 5.2, 9.4, 7.1
2010-04-18 00:00:00, 0.2, 14.0, 8.5
2010-04-19 00:00:00, 1.4, 13.7, 9.5
2010-04-20 00:00:00, 4.2, 10.0, 6.6
2010-04-21 00:00:00, 0.0, 10.9, 7.2
2010-04-22 00:00:00, 3.4, 10.8, 6.0
2010-04-23 00:00:00, 1.0, 9.1, 5.8
2010-04-24 00:00:00, 5.6, 9.2, 5.2
2010-04-25 00:00:00, 0.0, 11.1, 7.0
2010-04-26 00:00:00, 0.0, 13.1, 10.0
2010-04-27 00:00:00, 0.8, 11.1, 8.1
2010-04-28 00:00:00, 1.2, 12.1, 7.1
2010-04-29 00:00:00, 0.0, 11.6, 6.9
2010-04-30 00:00:00, 2.8, 8.8, 6.6
2010-05-01 00:00:00, 4.8, 10.3, 6.9
2010-05-02 00:00:00, 14.0, 8.1, 4.5
2010-05-03 00:00:00, 4.0, 8.8, 4.3
2010-05-04 00:00:00, 0.2, 9.5, 4.6
2010-05-05 00:00:00, 0.0, 11.2, 6.8
2010-05-06 00:00:00, 0.0, 12.3, 8.0
2010-05-07 00:00:00, 0.0, 11.6, 7.2
2010-05-08 00:00:00, 0.0, 13.4, 7.9
2010-05-09 00:00:00, 0.2, 11.2, 8.2
2010-05-10 00:00:00, 0.0, 12.2, 8.0
2010-05-11 00:00:00, 0.0, 12.7, 8.2
2010-05-12 00:00:00, 0.0, 11.8, 8.0
2010-05-13 00:00:00, 0.0, 11.8, 8.4
2010-05-14 00:00:00, 0.0, 12.5, 8.4
2010-05-15 00:00:00, 1.2, 11.6, 8.0
2010-05-16 00:00:00, 0.0, 11.7, 8.1
2010-05-17 00:00:00, 0.4, 13.6, 9.1
2010-05-18 00:00:00, 5.8, 13.3, 9.1
2010-05-19 00:00:00, 0.4, 13.8, 9.2
2010-05-20 00:00:00, 1.6, 13.4, 7.0
2010-05-21 00:00:00, 0.6, 13.4, 7.1
2010-05-22 00:00:00, 0.0, 12.4, 8.4
2010-05-23 00:00:00, 0.0, 11.1, 8.5
2010-05-24 00:00:00, 0.8, 12.2, 9.5
2010-05-25 00:00:00, 0.4, 13.1, 10.0
2010-05-26 00:00:00, None, 11.7, 9.1
2010-05-27 00:00:00, 0.8, 12.2, 8.9
2010-05-28 00:00:00, 0.2, 10.3, 8.9
2010-05-29 00:00:00, 0.4, 11.6, 8.6
2010-05-30 00:00:00, 0.8, 12.5, 9.0
2010-05-31 00:00:00, 3.2, 12.1, 9.2
2010-06-01 00:00:00, 1.6, 13.1, 9.2
2010-06-02 00:00:00, None, 14.1, 9.8
2010-06-03 00:00:00, 1.2, 12.2, 8.2
2010-06-04 00:00:00, 0.0, 13.3, 8.3
2010-06-05 00:00:00, 0.6, 15.8, 9.8
2010-06-06 00:00:00, 0.2, 14.4, 9.3
2010-06-07 00:00:00, None, 14.5, 10.3
2010-06-08 00:00:00, 0.0, 14.7, 9.0
2010-06-09 00:00:00, 0.6, 12.3, 10.7
2010-06-11 00:00:00, 0.0, 11.6, 9.9
2010-06-12 00:00:00, 7.4, 13.6, 9.2
2010-06-13 00:00:00, 0.2, 13.9, 8.6
2010-06-14 00:00:00, 2.6, 12.4, 8.9
2010-06-15 00:00:00, 0.0, 13.0, 8.8
2010-06-16 00:00:00, 0.0, 12.8, 9.8
2010-06-17 00:00:00, 0.0, 15.3, 9.8
2010-06-18 00:00:00, 0.0, 13.9, 9.7
2010-06-19 00:00:00, 0.0, 12.5, 10.1
2010-06-20 00:00:00, 0.0, 14.8, 9.5
2010-06-21 00:00:00, 0.4, 15.9, 9.8
2010-06-22 00:00:00, 0.0, 14.7, 9.4
2010-06-23 00:00:00, 5.6, 13.3, 10.8
2010-06-24 00:00:00, 1.8, 13.0, 9.7
2010-06-25 00:00:00, 0.0, 14.7, 9.6
2010-06-26 00:00:00, 0.2, 13.9, 9.7
2010-06-27 00:00:00, 1.2, 13.0, 9.0
2010-06-28 00:00:00, 6.4, 11.1, 8.9
2010-06-29 00:00:00, 2.0, 13.0, 9.0
2010-06-30 00:00:00, 0.2, 13.8, 8.9
2010-07-01 00:00:00, 0.8, 13.3, 9.0
2010-07-02 00:00:00, 0.0, 15.1, 9.8
2010-07-03 00:00:00, None, 16.7, 10.2
2010-07-04 00:00:00, 5.8, 13.9, 9.9
2010-07-05 00:00:00, 0.0, 14.0, 10.3
2010-07-06 00:00:00, 0.0, 15.3, 10.5
2010-07-07 00:00:00, 0.0, 18.8, 10.7
2010-07-08 00:00:00, 0.0, 17.5, 11.5
2010-07-09 00:00:00, 0.0, 16.1, 11.9
2010-07-10 00:00:00, 0.0, 15.4, 11.7
2010-07-11 00:00:00, 0.0, 13.8, 10.9
2010-07-12 00:00:00, 1.4, 14.5, 10.0
2010-07-13 00:00:00, 0.0, 14.8, 10.5
2010-07-14 00:00:00, 0.0, 15.6, 10.4
2010-07-15 00:00:00, 0.0, 14.5, 10.2
2010-07-16 00:00:00, 0.0, 14.6, 10.2
2010-07-17 00:00:00, 0.0, 14.9, 10.0
2010-07-18 00:00:00, 0.0, 12.8, 10.6
2010-07-19 00:00:00, 0.0, 11.9, 10.6
2010-07-20 00:00:00, 0.0, 15.2, 10.7
2010-07-21 00:00:00, 0.0, 15.2, 11.0
2010-07-22 00:00:00, 0.4, 14.6, 11.0
2010-07-23 00:00:00, 0.0, 18.3, 10.4
2010-07-24 00:00:00, 0.2, 14.5, 11.0
2010-07-25 00:00:00, 0.0, 13.3, 10.6
2010-07-26 00:00:00, 0.0, 14.4, 10.3
2010-07-27 00:00:00, 0.0, 13.3, 10.3
2010-07-28 00:00:00, 0.2, 14.8, 10.3
2010-07-29 00:00:00, 0.4, 12.2, 10.3
2010-07-30 00:00:00, 0.4, 12.8, 10.5
2010-07-31 00:00:00, 0.2, 14.2, 11.0
2010-08-01 00:00:00, 0.4, 14.6, 10.5
2010-08-02 00:00:00, 0.2, 13.1, 10.7
2010-08-03 00:00:00, 0.0, 14.6, 10.1
2010-08-04 00:00:00, 0.2, 16.2, 9.0
2010-08-05 00:00:00, 0.0, 14.3, 10.9
2010-08-06 00:00:00, 7.6, 14.2, 11.0
2010-08-07 00:00:00, 4.6, 16.0, 11.5
2010-08-08 00:00:00, 0.0, 15.0, 11.3
2010-08-09 00:00:00, 0.0, 15.4, 11.0
2010-08-10 00:00:00, 0.2, 13.8, 10.7
2010-08-11 00:00:00, 0.0, 14.2, 10.1
2010-08-12 00:00:00, 0.0, 13.5, 10.4
