station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
20.6, None, None, 2010-01-01 00:00:00, 7.4, 8.8, None
5.8, None, None, 2010-01-02 00:00:00, 6.3, 8.2, None
8.4, None, None, 2010-01-03 00:00:00, 6.0, 7.6, None
9.4, None, None, 2010-01-04 00:00:00, 6.3, 9.6, None
0.2, None, None, 2010-01-05 00:00:00, 7.4, 9.3, None
1.0, None, None, 2010-01-06 00:00:00, 7.5, 9.7, None
14.2, None, None, 2010-01-07 00:00:00, 7.3, 10.2, None
20.4, None, None, 2010-01-08 00:00:00, 8.1, 9.4, None
14.8, None, None, 2010-01-09 00:00:00, 9.0, 9.7, None
44.6, None, None, 2010-01-10 00:00:00, 9.1, 10.5, None
33.2, None, None, 2010-01-11 00:00:00, 9.4, 10.3, None
None, None, None, 2010-01-12 00:00:00, 8.5, 9.4, None
13.8, None, None, 2010-01-13 00:00:00, 8.3, 9.7, None
46.6, None, None, 2010-01-14 00:00:00, 7.4, 9.7, None
23.4, None, None, 2010-01-15 00:00:00, 4.2, 9.6, None
0.0, None, None, 2010-01-16 00:00:00, 1.5, 8.6, None
22.4, None, None, 2010-01-17 00:00:00, 5.4, 9.4, None
10.8, None, None, 2010-01-18 00:00:00, 4.9, 10.0, None
24.4, None, None, 2010-01-19 00:00:00, 5.1, 9.4, None
18.0, None, None, 2010-01-20 00:00:00, 5.0, 8.7, None
4.0, None, None, 2010-01-21 00:00:00, 5.2, 8.3, None
1.0, None, None, 2010-01-22 00:00:00, 3.8, 9.2, None
7.8, None, None, 2010-01-23 00:00:00, 5.3, 8.5, None
8.4, None, None, 2010-01-24 00:00:00, 7.1, 9.3, None
18.8, None, None, 2010-01-25 00:00:00, 6.9, 9.2, None
4.8, None, None, 2010-01-26 00:00:00, 3.3, 8.7, None
1.0, None, None, 2010-01-27 00:00:00, 2.9, 8.3, None
