station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
9.2, 0.0, -10.0, 12.2, 2010-01-01 00:00:00, 58.0, -4.2
0.6, 0.0, -7.2, 1.8, 2010-01-02 00:00:00, 67.0, -0.2
0.0, 0.0, -3.0, 0.2, 2010-01-03 00:00:00, 63.0, 1.2
0.0, 0.0, -4.0, 0.0, 2010-01-04 00:00:00, 58.0, -2.0
0.0, 0.0, -12.6, 0.0, 2010-01-05 00:00:00, 56.0, -2.8
0.0, 0.0, -25.4, 0.0, 2010-01-06 00:00:00, 54.0, -10.6
0.0, 0.0, -26.3, 0.0, 2010-01-07 00:00:00, 54.0, -11.3
5.4, 0.0, -21.3, 6.2, 2010-01-08 00:00:00, 54.0, -5.3
1.0, 0.0, -7.6, 1.8, 2010-01-09 00:00:00, 58.0, -1.8
7.8, 4.8, -3.3, 3.0, 2010-01-10 00:00:00, 58.0, 0.8
13.2, 13.2, -0.8, 0.0, 2010-01-11 00:00:00, 53.0, 1.2
1.4, 1.4, 0.1, 0.0, 2010-01-12 00:00:00, 50.0, 1.3
5.6, 5.6, 0.2, 0.0, 2010-01-13 00:00:00, 45.0, 2.8
14.8, 13.8, 0.3, 1.0, 2010-01-14 00:00:00, 44.0, 4.2
15.4, 13.4, 0.0, 2.0, 2010-01-15 00:00:00, 40.0, 4.5
0.0, 0.0, -4.3, 0.4, 2010-01-16 00:00:00, 38.0, 1.8
3.8, 0.0, -9.0, 6.0, 2010-01-17 00:00:00, 38.0, -2.3
2.6, 1.0, -7.9, 2.0, 2010-01-18 00:00:00, 44.0, 0.2
0.0, 0.0, -1.2, 0.0, 2010-01-19 00:00:00, 43.0, 0.8
0.2, 0.0, -2.8, 0.4, 2010-01-20 00:00:00, 43.0, 0.8
0.0, 0.0, -3.0, 0.0, 2010-01-21 00:00:00, 43.0, 0.4
0.0, 0.0, -6.8, 0.0, 2010-01-22 00:00:00, 43.0, 0.6
0.0, 0.0, -11.4, 0.0, 2010-01-23 00:00:00, 43.0, -1.9
1.0, 0.0, -16.5, 2.4, 2010-01-24 00:00:00, 43.0, -6.2
3.2, 0.0, -17.2, 5.4, 2010-01-25 00:00:00, 45.0, -5.3
0.0, 0.0, -8.2, 0.0, 2010-01-26 00:00:00, 50.0, -2.1
0.0, 0.0, -13.2, 0.0, 2010-01-27 00:00:00, 48.0, -2.8
0.2, 0.0, -13.2, 0.4, 2010-01-28 00:00:00, 47.0, -3.0
0.0, 0.0, -6.7, 0.0, 2010-01-29 00:00:00, 47.0, 1.0
3.0, 0.6, -5.0, 3.4, 2010-01-30 00:00:00, 47.0, 1.7
1.4, 0.0, -1.0, 2.8, 2010-01-31 00:00:00, 49.0, 2.1
3.0, 0.0, -1.6, 3.8, 2010-02-01 00:00:00, 50.0, 2.2
1.6, 0.0, 0.0, 2.7, 2010-02-02 00:00:00, 51.0, 2.8
0.4, 0.0, -0.3, 1.2, 2010-02-03 00:00:00, 50.0, 2.8
0.0, 0.0, -0.6, 0.0, 2010-02-04 00:00:00, 49.0, 2.0
0.2, 0.0, -1.3, 0.4, 2010-02-05 00:00:00, 48.0, 1.4
0.0, 0.0, -1.4, 0.0, 2010-02-06 00:00:00, 48.0, 1.7
0.0, 0.0, -4.7, 0.2, 2010-02-07 00:00:00, 48.0, 2.4
0.6, 0.0, -9.0, 2.4, 2010-02-08 00:00:00, 48.0, -0.7
1.2, 0.0, -4.9, 2.8, 2010-02-09 00:00:00, 50.0, 0.6
0.4, 0.0, -3.0, 2.2, 2010-02-10 00:00:00, 52.0, 1.7
1.0, 0.0, -1.5, 1.4, 2010-02-11 00:00:00, 53.0, 2.3
0.6, 0.6, -0.7, 0.0, 2010-02-12 00:00:00, 53.0, 4.9
0.4, 0.4, 0.2, 0.0, 2010-02-13 00:00:00, 48.0, 5.8
4.8, 4.8, -0.5, 0.0, 2010-02-14 00:00:00, 46.0, 4.2
1.2, 0.0, -0.2, 1.8, 2010-02-15 00:00:00, 45.0, 6.0
7.8, 5.2, -1.5, 2.6, 2010-02-16 00:00:00, 45.0, 3.8
0.0, 0.0, -0.3, 0.0, 2010-02-17 00:00:00, 45.0, 6.3
0.0, 0.0, -8.8, 0.0, 2010-02-18 00:00:00, 45.0, 5.0
0.0, 0.0, -8.0, 0.0, 2010-02-19 00:00:00, 43.0, 3.8
0.0, 0.0, -9.2, 0.0, 2010-02-20 00:00:00, 43.0, 3.4
0.0, 0.0, -10.6, 0.0, 2010-02-21 00:00:00, 43.0, 3.0
0.0, 0.0, -11.3, 0.0, 2010-02-22 00:00:00, 43.0, 4.3
0.4, 0.0, -12.4, 1.2, 2010-02-23 00:00:00, 43.0, 2.3
3.3, 2.0, -2.4, 1.3, 2010-02-24 00:00:00, 44.0, 3.2
0.0, 0.0, -0.7, 0.0, 2010-02-25 00:00:00, 44.0, 7.8
3.4, 1.4, -1.5, 2.0, 2010-02-26 00:00:00, 43.0, 2.4
3.0, 2.4, 0.0, 0.6, 2010-02-27 00:00:00, 45.0, 3.1
0.6, 0.6, 0.0, 0.0, 2010-02-28 00:00:00, 43.0, 6.0
0.2, 0.2, 0.3, 0.0, 2010-03-01 00:00:00, 43.0, 7.7
0.0, 0.0, -1.5, 0.0, 2010-03-02 00:00:00, 41.0, 7.5
0.8, 0.8, -2.0, 0.0, 2010-03-03 00:00:00, 38.0, 12.5
1.2, 1.2, -1.2, 0.0, 2010-03-04 00:00:00, 36.0, 8.4
0.0, 0.0, -1.2, 0.0, 2010-03-05 00:00:00, 35.0, 8.9
0.0, 0.0, -6.1, 0.0, 2010-03-06 00:00:00, 35.0, 13.5
2.2, 2.2, -8.5, 0.0, 2010-03-07 00:00:00, 33.0, 8.1
0.0, 0.0, -0.4, 0.0, 2010-03-08 00:00:00, 33.0, 3.1
