station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, SNOW_ON_THE_GROUND, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP
3.8, 3.8, 0.0, 0.0, 2010-03-07 00:00:00, 0.0, 9.0
0.0, 0.0, 0.0, 0.0, 2010-03-08 00:00:00, -2.0, 8.5
2.4, 2.4, 0.0, 0.0, 2010-03-09 00:00:00, -3.0, 8.0
9.6, 9.6, 0.0, 0.0, 2010-03-10 00:00:00, 0.5, 10.0
1.6, 1.0, 0.0, 0.6, 2010-03-11 00:00:00, 1.0, 10.0
7.8, 7.8, 0.0, 0.0, 2010-03-12 00:00:00, 0.0, 9.0
0.0, 0.0, 0.0, 0.0, 2010-03-13 00:00:00, 1.0, 10.5
5.2, 5.2, 0.0, 0.0, 2010-03-14 00:00:00, 3.0, 8.0
6.0, 6.0, 0.0, 0.0, 2010-03-15 00:00:00, 4.5, 10.5
9.4, 9.4, 0.0, 0.0, 2010-03-16 00:00:00, 6.0, 13.0
0.0, 0.0, 0.0, 0.0, 2010-03-17 00:00:00, 1.0, 12.0
0.0, 0.0, 0.0, 0.0, 2010-03-18 00:00:00, -1.5, 9.0
0.0, 0.0, 0.0, 0.0, 2010-03-19 00:00:00, -2.0, 12.0
1.6, 1.6, 0.0, 0.0, 2010-03-20 00:00:00, -2.0, 15.0
1.0, 1.0, 0.0, 0.0, 2010-03-21 00:00:00, 7.0, 13.0
0.0, 0.0, 0.0, 0.0, 2010-03-22 00:00:00, 0.5, 12.5
0.0, 0.0, 0.0, 0.0, 2010-03-23 00:00:00, 0.0, 11.5
6.2, 6.2, 0.0, 0.0, 2010-03-24 00:00:00, 0.0, 13.5
3.0, 3.0, 0.0, 0.0, 2010-03-25 00:00:00, 4.0, 10.0
0.0, 0.0, 0.0, 0.0, 2010-03-26 00:00:00, 0.0, 12.5
6.6, 6.6, 0.0, 0.0, 2010-03-27 00:00:00, 5.0, 12.5
37.6, 37.6, 0.0, 0.0, 2010-03-28 00:00:00, 3.5, 12.0
14.2, 14.2, 0.0, 0.0, 2010-03-29 00:00:00, 4.0, 9.5
1.0, 1.0, 0.0, 0.0, 2010-03-30 00:00:00, 1.0, 9.0
0.0, 0.0, 0.0, 0.0, 2010-03-31 00:00:00, -1.5, 10.0
1.0, 1.0, 0.0, 0.0, 2010-05-01 00:00:00, 3.0, 14.5
7.0, 7.0, 0.0, 0.0, 2010-05-02 00:00:00, 7.0, 10.5
5.2, 5.2, 0.0, 0.0, 2010-05-03 00:00:00, 5.0, 11.0
0.0, 0.0, 0.0, 0.0, 2010-05-04 00:00:00, -0.5, 12.0
0.0, 0.0, 0.0, 0.0, 2010-05-05 00:00:00, -1.0, 15.5
0.0, 0.0, 0.0, 0.0, 2010-05-06 00:00:00, 0.5, 15.0
0.0, 0.0, 0.0, 0.0, 2010-05-07 00:00:00, 3.0, 17.0
0.0, 0.0, 0.0, 0.0, 2010-05-08 00:00:00, 1.0, 18.0
0.0, 0.0, 0.0, 0.0, 2010-05-09 00:00:00, 0.5, 17.0
0.0, 0.0, 0.0, 0.0, 2010-05-10 00:00:00, 7.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-05-11 00:00:00, 2.5, 19.5
0.0, 0.0, 0.0, 0.0, 2010-05-12 00:00:00, 4.0, 15.5
0.0, 0.0, 0.0, 0.0, 2010-05-13 00:00:00, 3.0, 20.5
0.0, 0.0, 0.0, 0.0, 2010-05-14 00:00:00, 5.5, 22.0
0.0, 0.0, 0.0, 0.0, 2010-05-15 00:00:00, 5.0, 19.5
0.0, 0.0, 0.0, 0.0, 2010-05-16 00:00:00, 5.5, 19.0
1.6, 1.6, 0.0, 0.0, 2010-05-17 00:00:00, 5.5, 19.0
2.4, 2.4, 0.0, 0.0, 2010-05-18 00:00:00, 10.0, 16.0
14.0, 14.0, 0.0, 0.0, 2010-05-19 00:00:00, 9.0, 16.0
1.0, 1.0, 0.0, 0.0, 2010-05-20 00:00:00, 5.5, 12.0
6.2, 6.2, 0.0, 0.0, 2010-05-21 00:00:00, 5.0, 10.0
1.0, 1.0, 0.0, 0.0, 2010-05-22 00:00:00, 1.5, 14.0
5.0, 5.0, 0.0, 0.0, 2010-05-23 00:00:00, 6.5, 13.0
5.6, 5.6, 0.0, 0.0, 2010-05-24 00:00:00, 6.0, 13.5
9.0, 9.0, 0.0, 0.0, 2010-05-25 00:00:00, 8.5, 16.0
7.8, 7.8, 0.0, 0.0, 2010-05-26 00:00:00, 9.0, 13.0
10.0, 10.0, 0.0, 0.0, 2010-05-27 00:00:00, 10.0, 18.0
9.4, 9.4, 0.0, 0.0, 2010-05-28 00:00:00, 11.5, 13.5
1.0, 1.0, 0.0, 0.0, 2010-05-29 00:00:00, 10.0, 13.5
10.8, 10.8, 0.0, 0.0, 2010-05-30 00:00:00, 6.0, 12.5
2.4, 2.4, 0.0, 0.0, 2010-05-31 00:00:00, 10.0, 14.5
6.2, 6.2, 0.0, 0.0, 2010-06-01 00:00:00, 5.0, 16.5
1.4, 1.4, 0.0, 0.0, 2010-06-02 00:00:00, 10.0, 19.0
3.2, 3.2, 0.0, 0.0, 2010-06-03 00:00:00, 5.0, 15.5
0.0, 0.0, 0.0, 0.0, 2010-06-04 00:00:00, 7.5, 19.0
0.0, 0.0, 0.0, 0.0, 2010-06-05 00:00:00, 4.5, 19.0
0.0, 0.0, 0.0, 0.0, 2010-06-06 00:00:00, 6.5, 16.5
0.0, 0.0, 0.0, 0.0, 2010-06-07 00:00:00, 10.0, 19.5
10.6, 10.6, 0.0, 0.0, 2010-06-08 00:00:00, 6.5, 19.0
5.0, 5.0, 0.0, 0.0, 2010-06-09 00:00:00, 11.0, 14.0
0.0, 0.0, 0.0, 0.0, 2010-06-10 00:00:00, 6.0, 16.5
0.0, 0.0, 0.0, 0.0, 2010-06-11 00:00:00, 11.0, 18.0
0.0, 0.0, 0.0, 0.0, 2010-06-12 00:00:00, 7.0, 23.0
0.0, 0.0, 0.0, 0.0, 2010-06-13 00:00:00, 13.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-06-14 00:00:00, 6.5, 18.5
0.0, 0.0, 0.0, 0.0, 2010-06-15 00:00:00, 8.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-06-16 00:00:00, 6.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-06-17 00:00:00, 11.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-06-18 00:00:00, 9.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-06-19 00:00:00, 9.0, 22.0
0.0, 0.0, 0.0, 0.0, 2010-06-20 00:00:00, 12.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-06-21 00:00:00, 12.5, 20.5
0.0, 0.0, 0.0, 0.0, 2010-06-22 00:00:00, 9.0, 21.5
0.0, 0.0, 0.0, 0.0, 2010-06-23 00:00:00, 12.0, 23.0
0.0, 0.0, 0.0, 0.0, 2010-06-24 00:00:00, 13.0, 22.0
0.0, 0.0, 0.0, 0.0, 2010-06-25 00:00:00, 10.5, 22.5
0.0, 0.0, 0.0, 0.0, 2010-06-26 00:00:00, 10.5, 19.0
0.0, 0.0, 0.0, 0.0, 2010-06-27 00:00:00, 13.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-06-28 00:00:00, 6.5, 20.0
2.2, 2.2, 0.0, 0.0, 2010-06-29 00:00:00, 6.0, 17.0
5.2, 5.2, 0.0, 0.0, 2010-06-30 00:00:00, 7.0, 18.0
1.6, 1.6, 0.0, 0.0, 2010-07-01 00:00:00, 10.0, 15.0
0.0, 0.0, 0.0, 0.0, 2010-07-02 00:00:00, 10.0, 19.0
0.0, 0.0, 0.0, 0.0, 2010-07-03 00:00:00, 10.0, 21.5
0.0, 0.0, 0.0, 0.0, 2010-07-04 00:00:00, 10.0, 20.0
0.0, 0.0, 0.0, 0.0, 2010-07-05 00:00:00, 11.5, 22.0
0.0, 0.0, 0.0, 0.0, 2010-07-06 00:00:00, 8.5, 26.0
0.0, 0.0, 0.0, 0.0, 2010-07-07 00:00:00, 12.0, 31.0
0.0, 0.0, 0.0, 0.0, 2010-07-08 00:00:00, 13.0, 33.5
0.0, 0.0, 0.0, 0.0, 2010-07-09 00:00:00, 14.0, 30.0
0.0, 0.0, 0.0, 0.0, 2010-07-10 00:00:00, 14.0, 29.0
0.0, 0.0, 0.0, 0.0, 2010-07-11 00:00:00, 14.5, 27.0
0.0, 0.0, 0.0, 0.0, 2010-07-12 00:00:00, 11.0, 20.5
0.0, 0.0, 0.0, 0.0, 2010-07-13 00:00:00, 8.0, 22.5
0.0, 0.0, 0.0, 0.0, 2010-07-14 00:00:00, 7.5, 25.0
0.0, 0.0, 0.0, 0.0, 2010-07-15 00:00:00, 10.0, 24.0
0.0, 0.0, 0.0, 0.0, 2010-07-16 00:00:00, 9.5, 23.5
0.0, 0.0, 0.0, 0.0, 2010-07-17 00:00:00, 8.5, 24.0
0.0, 0.0, 0.0, 0.0, 2010-07-18 00:00:00, 9.0, 24.5
0.0, 0.0, 0.0, 0.0, 2010-07-19 00:00:00, 7.5, 24.5
0.0, 0.0, 0.0, 0.0, 2010-07-20 00:00:00, 12.0, 25.5
0.0, 0.0, 0.0, 0.0, 2010-07-21 00:00:00, 11.0, 27.5
0.0, 0.0, 0.0, 0.0, 2010-07-22 00:00:00, 12.5, 23.5
0.0, 0.0, 0.0, 0.0, 2010-07-23 00:00:00, 9.0, 25.5
0.0, 0.0, 0.0, 0.0, 2010-07-24 00:00:00, 12.5, 26.0
0.0, 0.0, 0.0, 0.0, 2010-07-25 00:00:00, 10.0, 27.0
0.0, 0.0, 0.0, 0.0, 2010-07-26 00:00:00, 9.0, 27.0
0.0, 0.0, 0.0, 0.0, 2010-07-27 00:00:00, 11.0, 28.5
0.0, 0.0, 0.0, 0.0, 2010-07-28 00:00:00, 11.0, 27.0
0.0, 0.0, 0.0, 0.0, 2010-07-29 00:00:00, 10.5, 25.0
0.0, 0.0, 0.0, 0.0, 2010-07-30 00:00:00, 9.5, 26.0
0.0, 0.0, 0.0, 0.0, 2010-07-31 00:00:00, 10.0, 25.5
