station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
3.6, 0.0, 3.6, 2010-01-01 00:00:00, -18.0, 0.0, 37.0
6.2, 0.0, 6.2, 2010-01-02 00:00:00, -9.0, -4.5, 38.0
0.0, 0.0, 0.0, 2010-01-03 00:00:00, -8.0, -5.0, 44.0
0.0, 0.0, 0.0, 2010-01-04 00:00:00, -11.5, -8.0, 42.0
0.0, 0.0, 0.0, 2010-01-05 00:00:00, -16.0, -12.5, 40.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -26.5, -9.0, 39.0
0.0, 0.0, 0.0, 2010-01-07 00:00:00, -9.0, -3.5, 38.0
0.0, 0.0, 0.0, 2010-01-08 00:00:00, -6.0, 0.0, 36.0
0.4, 0.0, 0.4, 2010-01-09 00:00:00, -3.0, 3.0, 33.0
0.0, 0.0, 0.0, 2010-01-10 00:00:00, 0.5, 5.0, 32.0
0.4, 0.4, 0.0, 2010-01-11 00:00:00, 3.5, 6.5, 30.0
0.0, 0.0, 0.0, 2010-01-12 00:00:00, 3.5, 6.5, 26.0
0.0, 0.0, 0.0, 2010-01-13 00:00:00, 0.5, 7.0, 24.0
4.4, 4.4, 0.0, 2010-01-14 00:00:00, -1.5, 6.0, 24.0
2.6, 1.8, 0.8, 2010-01-15 00:00:00, 0.5, 2.5, 22.0
0.0, 0.0, 0.0, 2010-01-16 00:00:00, -2.0, 1.5, 21.0
0.0, 0.0, 0.0, 2010-01-17 00:00:00, -1.5, 3.0, 20.0
0.0, 0.0, 0.0, 2010-01-18 00:00:00, -1.5, 4.5, 20.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, -3.0, 5.0, 19.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, -2.0, 5.0, 17.0
0.0, 0.0, 0.0, 2010-01-21 00:00:00, -7.0, 1.5, 16.0
0.0, 0.0, 0.0, 2010-01-22 00:00:00, -8.0, 1.0, 16.0
0.0, 0.0, 0.0, 2010-01-23 00:00:00, -12.5, -2.0, 16.0
3.2, 0.0, 3.2, 2010-01-24 00:00:00, -14.0, -3.0, 16.0
1.2, 0.0, 1.2, 2010-01-25 00:00:00, -11.0, -3.5, 19.0
0.0, 0.0, 0.0, 2010-01-26 00:00:00, -8.5, -2.5, 19.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, -5.5, 0.0, 19.0
0.0, 0.0, 0.0, 2010-01-28 00:00:00, -4.5, 3.0, 19.0
0.0, 0.0, 0.0, 2010-01-29 00:00:00, 1.0, 3.5, 18.0
7.0, 0.0, 7.0, 2010-01-30 00:00:00, -2.0, 3.5, 16.0
