station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, ONE_DAY_SNOW, time, MIN_TEMP, MAX_TEMP, SNOW_ON_THE_GROUND
0.3, 0.0, 0.7, 2010-01-01 00:00:00, -21.7, -17.0, 39.0
0.4, 0.0, 1.0, 2010-01-02 00:00:00, -21.0, -16.0, 39.0
0.0, 0.0, 0.0, 2010-01-03 00:00:00, -28.5, -18.0, 40.0
0.0, 0.0, 0.0, 2010-01-04 00:00:00, -34.0, -20.0, 40.0
0.0, 0.0, 0.0, 2010-01-05 00:00:00, -34.5, -20.5, 40.0
0.0, 0.0, 0.0, 2010-01-06 00:00:00, -33.5, -1.0, 40.0
0.0, 0.0, 0.0, 2010-01-07 00:00:00, -25.0, 0.0, 40.0
0.0, 0.0, 0.0, 2010-01-08 00:00:00, -6.3, 8.3, 39.0
0.2, 0.2, 0.0, 2010-01-09 00:00:00, -5.3, 1.2, 36.0
0.0, 0.0, 0.0, 2010-01-10 00:00:00, -10.3, -6.3, 33.0
3.8, 0.0, 4.0, 2010-01-11 00:00:00, -11.0, -4.1, 33.0
0.0, 0.0, 0.4, 2010-01-12 00:00:00, -18.5, -13.1, 37.0
0.0, 0.0, 0.0, 2010-01-13 00:00:00, -20.0, -11.6, 37.0
0.0, 0.0, 0.0, 2010-01-14 00:00:00, -16.7, 4.3, 36.0
0.0, 0.0, 0.0, 2010-01-15 00:00:00, -10.8, 3.8, 34.0
0.0, 0.0, 0.0, 2010-01-16 00:00:00, -2.3, 3.8, 32.0
0.0, 0.0, 0.0, 2010-01-17 00:00:00, -11.0, 5.0, 31.0
0.0, 0.0, 0.0, 2010-01-18 00:00:00, -12.0, 0.0, 31.0
0.0, 0.0, 0.0, 2010-01-19 00:00:00, -10.0, -5.5, 31.0
0.0, 0.0, 0.0, 2010-01-20 00:00:00, -8.3, -5.9, 31.0
3.0, 0.0, 3.0, 2010-01-21 00:00:00, -9.0, -8.0, 31.0
0.8, 0.0, 5.0, 2010-01-22 00:00:00, -10.5, -7.9, 33.0
1.0, 0.0, 4.4, 2010-01-23 00:00:00, -9.7, -6.1, 38.0
1.2, 0.0, 2.6, 2010-01-24 00:00:00, -13.0, -7.1, 41.0
0.2, 0.0, 0.6, 2010-01-25 00:00:00, -13.6, -12.2, 43.0
0.0, 0.0, 0.0, 2010-01-26 00:00:00, -16.4, -10.3, 43.0
0.0, 0.0, 0.0, 2010-01-27 00:00:00, -24.0, -7.2, 42.0
0.6, 0.0, 2.0, 2010-01-28 00:00:00, -17.4, -8.8, 41.0
0.2, 0.0, 1.0, 2010-01-29 00:00:00, -12.0, -8.9, 43.0
